dataset,outcome,scaling,lag,model,beta,se,p,sig,mean_y,n
nec_cs,emp_total,raw,5,M4,6448.190434981247,2721.4436889744616,0.020796627269940995,**,43046.09333333333,75
nec_cs,formality_index,lin,0,M2,0.001566828685404083,0.007120619784631189,0.8264618795843706,,0.535749238763582,75
nec_cs,formality_index,lin,0,M3,0.003548611151108015,0.005560927780802055,0.5254400673428801,,0.535749238763582,75
nec_cs,formality_index,lin,0,M4,0.0015862263080673733,0.005570981590091732,0.7767561084140462,,0.535749238763582,75
nec_cs,formality_index,lin,1,M2,0.001518162201104243,0.007121353020236628,0.8317855267587504,,0.535749238763582,75
nec_cs,formality_index,lin,1,M3,0.0034900566818197453,0.0055646455251803255,0.5325503980931738,,0.535749238763582,75
nec_cs,formality_index,lin,1,M4,0.0015337959783981447,0.005572283951454201,0.7839938573457742,,0.535749238763582,75
nec_cs,formality_index,lin,2,M2,0.0015381634520186345,0.00712657369792793,0.8297267166965319,,0.535749238763582,75
nec_cs,formality_index,lin,2,M3,0.0035010595468884242,0.0055662920593128815,0.5313838008695417,,0.535749238763582,75
nec_cs,formality_index,lin,2,M4,0.0015377512440098717,0.0055702120734606505,0.7833725228787907,,0.535749238763582,75
nec_cs,formality_index,lin,3,M2,0.0016433469969519875,0.007138895818035219,0.818592060398282,,0.535749238763582,75
nec_cs,formality_index,lin,3,M3,0.003621491972509011,0.0055609550591532745,0.5169967192290982,,0.535749238763582,75
nec_cs,formality_index,lin,3,M4,0.0016083507531685776,0.005569992043490994,0.7736894465530758,,0.535749238763582,75
nec_cs,formality_index,lin,5,M2,-0.0011121052798855426,0.006926326560497279,0.8728879772564107,,0.535749238763582,75
nec_cs,formality_index,lin,5,M3,-0.002765141486900353,0.005581701730475678,0.6218518597709787,,0.535749238763582,75
nec_cs,formality_index,lin,5,M4,-0.0011930834838431645,0.0055745007382554095,0.8311973986779817,,0.535749238763582,75
nec_cs,formality_index,log,0,M2,-2.099812893979895e-4,0.008221575145258866,0.979694679836175,,0.535749238763582,75
nec_cs,formality_index,log,0,M3,7.305705854787471e-4,0.0071011810954545096,0.918348121372472,,0.535749238763582,75
nec_cs,formality_index,log,0,M4,0.004761450435220678,0.006615639395544195,0.47427345574977087,,0.535749238763582,75
nec_cs,formality_index,log,1,M2,-2.6780948901859443e-4,0.008217592730268926,0.9740919007756411,,0.535749238763582,75
nec_cs,formality_index,log,1,M3,6.615266528273553e-4,0.007100091622389246,0.9260296796781785,,0.535749238763582,75
nec_cs,formality_index,log,1,M4,0.004676659577535507,0.006620411098022766,0.48246381367078217,,0.535749238763582,75
nec_cs,formality_index,log,2,M2,-2.4382841593077062e-4,0.0082300022411491,0.976446682033678,,0.535749238763582,75
nec_cs,formality_index,log,2,M3,6.786871027863807e-4,0.007106599140734653,0.9241859557077764,,0.535749238763582,75
nec_cs,formality_index,log,2,M4,0.0047005510826746075,0.006623225719981951,0.48042398613074233,,0.535749238763582,75
nec_cs,formality_index,log,3,M2,-9.123693641239767e-5,0.008265547123228955,0.9912234811671092,,0.535749238763582,75
nec_cs,formality_index,log,3,M3,8.368215170268993e-4,0.0071165068816369335,0.9067254974830512,,0.535749238763582,75
nec_cs,formality_index,log,3,M4,0.004863004786712692,0.006629734771093188,0.46588231111921596,,0.535749238763582,75
nec_cs,formality_index,log,5,M2,9.828070171041493e-4,0.007784367206634803,0.899882819646256,,0.535749238763582,75
nec_cs,formality_index,log,5,M3,1.7714301053347432e-4,0.006897253458168495,0.9795821350725804,,0.535749238763582,75
nec_cs,formality_index,log,5,M4,-0.003936198010548609,0.006459059150281672,0.5443788184156582,,0.535749238763582,75
nec_cs,formality_index,raw,0,M2,0.0018810307301543698,5.345728741129046e-4,7.556152518960273e-4,***,0.535749238763582,75
nec_cs,formality_index,raw,0,M3,7.860057573113493e-4,0.00123172730557934,0.5254400673428834,,0.535749238763582,75
nec_cs,formality_index,raw,0,M4,3.51343936387704e-4,0.0012339541914363954,0.7767561084140633,,0.535749238763582,75
nec_cs,formality_index,raw,1,M2,0.0018738029333506927,5.355220910620061e-4,8.049690697522287e-4,***,0.535749238763582,75
nec_cs,formality_index,raw,1,M3,7.730361339807219e-4,0.0012325507737929934,0.532550398093156,,0.535749238763582,75
nec_cs,formality_index,raw,1,M4,3.397307899417265e-4,0.0012342426602162903,0.783993857345778,,0.535749238763582,75
nec_cs,formality_index,raw,2,M2,0.001878454954316395,5.345769134116224e-4,7.674596263464362e-4,***,0.535749238763582,75
nec_cs,formality_index,raw,2,M3,7.754732325870308e-4,0.0012329154757151433,0.5313838008695515,,0.535749238763582,75
nec_cs,formality_index,raw,2,M4,3.406068683311364e-4,0.0012337837460208326,0.7833725228788994,,0.535749238763582,75
nec_cs,formality_index,raw,3,M2,0.0019102796264777594,5.321750960784501e-4,6.011017599777062e-4,***,0.535749238763582,75
nec_cs,formality_index,raw,3,M3,8.02148620752713e-4,0.0012317333476448674,0.5169967192290903,,0.535749238763582,75
nec_cs,formality_index,raw,3,M4,3.5624442857638133e-4,0.0012337350101025548,0.7736894465531254,,0.535749238763582,75
nec_cs,formality_index,raw,5,M2,-0.0016204493765270452,5.842997440664351e-4,0.007060764325159104,***,0.535749238763582,75
nec_cs,formality_index,raw,5,M3,-6.124697905560629e-4,0.0012363286674503002,0.6218518597709993,,0.535749238763582,75
nec_cs,formality_index,raw,5,M4,-2.6426408736302497e-4,0.0012347336712384127,0.8311973986779829,,0.535749238763582,75
nec_cs,mean_emp_per_firm,lin,0,M2,-0.167316151565616,0.10416025630062564,0.11257778782251966,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,0,M3,-0.13514797260712602,0.08016475073451743,0.09620957184927709,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,0,M4,-0.03713981660207205,0.08442862738387949,0.6614716613665248,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,1,M2,-0.16745458049816062,0.10421983986751798,0.11248767125235737,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,1,M3,-0.13532122441743433,0.08011709884468211,0.09559860141270089,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,1,M4,-0.03736472243575639,0.08441388402260361,0.6594977186594471,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,2,M2,-0.16712198879912582,0.1042358191183046,0.11324514634167325,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,2,M3,-0.13523758776254546,0.08012068154814694,0.09581431455694751,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,2,M4,-0.03719585864801561,0.084434672675324,0.6610161641023111,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,3,M2,-0.16713537652177798,0.10422303516720204,0.11317332139348342,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,3,M3,-0.13557216858404436,0.08015875863032743,0.09516569169450133,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,3,M4,-0.03649485164745275,0.08469242092337717,0.6679591126865418,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,5,M2,0.1650290249108024,0.10394475399765402,0.11674520655896782,,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,5,M3,0.13418434500037082,0.07922753505709688,0.09471347702853636,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,lin,5,M4,0.03918652262279654,0.08278953514817491,0.6375657048519021,,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,0,M2,-0.17475225347039253,0.0975690397957962,0.07748612679301511,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,0,M3,-0.15770477330581836,0.07886810548789633,0.04937069439804519,**,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,0,M4,0.0038959387974503296,0.08684991658992523,0.9643577910342527,,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,1,M2,-0.17498271283317277,0.09761455035612333,0.07723930001354683,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,1,M3,-0.15805560501476304,0.07880425006498067,0.048702880996193,**,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,1,M4,0.0033236582948921872,0.08693946182467441,0.9696218179046556,,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,2,M2,-0.17464842050750315,0.09766689610897694,0.0779501520087917,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,2,M3,-0.15791336176429827,0.078825743491725,0.048960561317792445,**,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,2,M4,0.003763990977928594,0.08700154985364766,0.9656241217541783,,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,3,M2,-0.17441751948628864,0.09764703639483355,0.07827643872980757,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,3,M3,-0.15794305203910042,0.07879280564631043,0.04882735021980943,**,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,3,M4,0.0058896455022768995,0.08727233072519455,0.9464021055002119,,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,5,M2,0.17406334897414152,0.09576669080362293,0.07328930750797019,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,5,M3,0.1568456444820212,0.07667475378903242,0.04450220550193218,**,3.216176822613978,75
nec_cs,mean_emp_per_firm,log,5,M4,0.006320463655370853,0.08357589177285063,0.9399493769161941,,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,0,M2,0.018477590380851505,0.009367828914818837,0.05239895700071621,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,0,M3,-0.02993483366724735,0.01775622995241008,0.09620957184928039,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,0,M4,-0.008226347839097647,0.018700664676912858,0.6614716613665397,,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,1,M2,0.018512877399886135,0.009363500854714766,0.05185625860599524,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,1,M3,-0.029973208376273028,0.01774567521475014,0.09559860141269905,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,1,M4,-0.008276163745266185,0.018697399070637263,0.6594977186594263,,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,2,M2,0.018485269046239816,0.009361934056695697,0.052159244459710784,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,2,M3,-0.029954683130911805,0.0177464687718433,0.09581431455694707,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,2,M4,-0.008238760968880252,0.018702003689184895,0.6610161641022879,,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,3,M2,0.018367314674221757,0.00937367475472936,0.053931201318193595,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,3,M3,-0.030028791687974052,0.017754902720940914,0.09516569169450328,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,3,M4,-0.008083490212266314,0.018759094082659737,0.66795911268655,,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,5,M2,-0.018566066665349518,0.009113600052005334,0.045308478200925636,**,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,5,M3,0.029721393305776472,0.017548639746854597,0.0947134770285346,*,3.216176822613978,75
nec_cs,mean_emp_per_firm,raw,5,M4,0.008679686524941707,0.018337611110554684,0.6375657048518995,,3.216176822613978,75
nec_cs,n_firms,lin,0,M2,-7350.110768908651,4557.957503756464,0.11120891715659795,,12311.413333333334,75
nec_cs,n_firms,lin,0,M3,-6741.419856093121,3807.37978744685,0.08091643328842615,*,12311.413333333334,75
nec_cs,n_firms,lin,0,M4,-6245.974896495042,2455.7925076599754,0.01336740251636049,**,12311.413333333334,75
nec_cs,n_firms,lin,1,M2,-7363.641912641746,4559.239681228607,0.11066244139123833,,12311.413333333334,75
nec_cs,n_firms,lin,1,M3,-6756.716772424818,3808.580914573311,0.08033781720505011,*,12311.413333333334,75
nec_cs,n_firms,lin,1,M4,-6260.8755930570605,2460.278152025478,0.013318202999621626,**,12311.413333333334,75
nec_cs,n_firms,lin,2,M2,-7356.339208968988,4558.0390025245915,0.11091792050886878,,12311.413333333334,75
nec_cs,n_firms,lin,2,M3,-6752.130366553034,3808.080950949202,0.08050002094260648,*,12311.413333333334,75
nec_cs,n_firms,lin,2,M4,-6257.2580594433675,2459.3148513234464,0.013334620879056005,**,12311.413333333334,75
nec_cs,n_firms,lin,3,M2,-7341.592030777889,4560.464424892599,0.1118100614020614,,12311.413333333334,75
nec_cs,n_firms,lin,3,M3,-6735.147695482068,3807.0446922971078,0.08116709135668039,*,12311.413333333334,75
nec_cs,n_firms,lin,3,M4,-6233.335856464644,2449.0417544545517,0.013303310972370965,**,12311.413333333334,75
nec_cs,n_firms,lin,5,M2,7644.314593161357,4662.968575282914,0.10549949216558153,,12311.413333333334,75
nec_cs,n_firms,lin,5,M3,7081.429438765839,3888.3303634046233,0.07278939679355104,*,12311.413333333334,75
nec_cs,n_firms,lin,5,M4,6627.840218527537,2627.3904588695373,0.014106384531702622,**,12311.413333333334,75
nec_cs,n_firms,log,0,M2,-8382.143664628684,5281.7542749438635,0.11689496552145966,,12311.413333333334,75
nec_cs,n_firms,log,0,M3,-8031.288646058895,4644.477075884541,0.0881169466410652,*,12311.413333333334,75
nec_cs,n_firms,log,0,M4,-9033.968372126947,3420.1285869259873,0.010330138381534935,**,12311.413333333334,75
nec_cs,n_firms,log,1,M2,-8402.760721938539,5284.965259082217,0.11623075453544751,,12311.413333333334,75
nec_cs,n_firms,log,1,M3,-8054.845016616502,4647.533789445801,0.08741137638774626,*,12311.413333333334,75
nec_cs,n_firms,log,1,M4,-9067.58001713848,3424.545821504711,0.010155415909651475,**,12311.413333333334,75
nec_cs,n_firms,log,2,M2,-8399.286031214864,5285.874708617545,0.11644096305193481,,12311.413333333334,75
nec_cs,n_firms,log,2,M3,-8054.144342668631,4648.459502776293,0.08750011764894114,*,12311.413333333334,75
nec_cs,n_firms,log,2,M4,-9077.586287612916,3424.556301790462,0.01007685877646982,**,12311.413333333334,75
nec_cs,n_firms,log,3,M2,-8382.307398861098,5288.90508931069,0.11737512180621405,,12311.413333333334,75
nec_cs,n_firms,log,3,M3,-8037.759771817357,4646.1358785674565,0.08797740673976012,*,12311.413333333334,75
nec_cs,n_firms,log,3,M4,-9072.950531684777,3417.9257523801066,0.009975615970234504,***,12311.413333333334,75
nec_cs,n_firms,log,5,M2,8630.303110948833,5261.96684710884,0.1053405159412833,,12311.413333333334,75
nec_cs,n_firms,log,5,M3,8290.109991189927,4604.54930254966,0.07604221321906562,*,12311.413333333334,75
nec_cs,n_firms,log,5,M4,9090.845708957042,3431.986037916648,0.010127344328800005,**,12311.413333333334,75
nec_cs,n_firms,raw,0,M2,87.94532914296104,135.77421955355652,0.5192183452389223,,12311.413333333334,75
nec_cs,n_firms,raw,0,M3,-1493.2024371528555,843.3221634525092,0.080916433288426,*,12311.413333333334,75
nec_cs,n_firms,raw,0,M4,-1383.4629999216495,543.9500039839915,0.013367402516360703,**,12311.413333333334,75
nec_cs,n_firms,raw,1,M2,86.89901901292546,135.66030403958396,0.5238399158595346,,12311.413333333334,75
nec_cs,n_firms,raw,1,M3,-1496.5906540619108,843.5882091803933,0.08033781720505,*,12311.413333333334,75
nec_cs,n_firms,raw,1,M4,-1386.7634554483338,544.943559531896,0.0133182029996214,**,12311.413333333334,75
nec_cs,n_firms,raw,2,M2,88.00550754420237,135.6707575342679,0.5186155401532819,,12311.413333333334,75
nec_cs,n_firms,raw,2,M3,-1495.5747801700952,843.4774688737566,0.08050002094260668,*,12311.413333333334,75
nec_cs,n_firms,raw,2,M4,-1385.9621835910948,544.7301915787485,0.013334620879056056,**,12311.413333333334,75
nec_cs,n_firms,raw,3,M2,94.1551280422243,136.403267230414,0.4922433515827829,,12311.413333333334,75
nec_cs,n_firms,raw,3,M3,-1491.8131741028556,843.2479409734262,0.08116709135668004,*,12311.413333333334,75
nec_cs,n_firms,raw,3,M4,-1380.6634939155692,542.4547342405041,0.013303310972370872,**,12311.413333333334,75
nec_cs,n_firms,raw,5,M2,-47.790317895763906,134.3314258133608,0.7230573775628586,,12311.413333333334,75
nec_cs,n_firms,raw,5,M3,1568.5134470498836,861.2524511202968,0.0727893967935508,*,12311.413333333334,75
nec_cs,n_firms,raw,5,M4,1468.0449191159773,581.9583886308791,0.014106384531702605,**,12311.413333333334,75
nec_cs,share_any_foreign_cap,lin,0,M2,0.0028473785551409478,0.0038932704315954338,0.4669335081798581,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,0,M3,0.003974014013149833,0.0047790504247450455,0.40845159138699993,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,0,M4,0.0017150828793402126,0.004328313802470709,0.6932203742627898,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,1,M2,0.0028393990905319273,0.0038923084385070928,0.46806873689191164,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,1,M3,0.003962208545579346,0.0047761076532916915,0.409551519357817,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,1,M4,0.001699750440976322,0.004321271076821229,0.6953519079115944,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,2,M2,0.0028451574046015854,0.0038935368910699704,0.467310179055781,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,2,M3,0.00396025122282896,0.00477134841024815,0.40931713814473003,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,2,M4,0.001696219844033925,0.0043188455702431365,0.6957903542735631,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,3,M2,0.002861786382207829,0.0038929761494790275,0.4646570468836303,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,3,M3,0.003971188585770147,0.00476362444771105,0.40727493224579436,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,3,M4,0.0017081743206115896,0.004327402147536221,0.6943312363341154,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,5,M2,-0.0026067826948609437,0.0037393521582350844,0.48797164017435424,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,5,M3,-0.003629708541160369,0.004556781463979826,0.4283673969179129,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,lin,5,M4,-0.0013607659465477932,0.00401386435953716,0.7356901764718186,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,0,M2,0.003944230364086015,0.0045528124309630056,0.38918795206061785,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,0,M3,0.004572323875213294,0.004805802943755116,0.34462026536150514,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,0,M4,0.0030823282156929553,0.0046337613786673355,0.5082829137360234,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,1,M2,0.003943046043223879,0.00455539129545909,0.38959673849788523,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,1,M3,0.004564967822402226,0.004803818742468484,0.34519416897512123,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,1,M4,0.003067051837245458,0.004625466661800104,0.5096244068191988,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,2,M2,0.003950962046575191,0.00456009936340382,0.3891379403976918,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,2,M3,0.004566406864676306,0.004803103885498325,0.34497173643743717,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,2,M4,0.003065149095171793,0.004627493059271875,0.5100708970633354,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,3,M2,0.003971302537757354,0.004565177702335858,0.38723948838935895,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,3,M3,0.004580054750012562,0.004799714626639812,0.3432024189888453,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,3,M4,0.003079707518988353,0.004644069111738485,0.5095804575751577,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,5,M2,-0.0035701522253058877,0.0042735847674433055,0.40625625275714616,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,5,M3,-0.004175525797585652,0.004528165401704716,0.35958732187754827,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,log,5,M4,-0.0026917671926924157,0.004198140490343834,0.5236596238333218,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,0,M2,0.001191733839450328,9.759758377396403e-4,0.2260434210076568,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,0,M3,8.802310991432426e-4,0.0010585440298687017,0.40845159138700027,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,0,M4,3.7988524524774247e-4,9.587073430488212e-4,0.6932203742627905,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,1,M2,0.0011904912687962846,9.753011324492313e-4,0.2262050078731145,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,1,M3,8.776162267092064e-4,0.0010578922156218645,0.4095515193578174,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,1,M4,3.764891603248061e-4,9.571474023644463e-4,0.6953519079115967,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,2,M2,0.0011905467648334696,9.748861118941472e-4,0.22598801617409192,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,2,M3,8.771826861252397e-4,0.0010568380588621103,0.40931713814472925,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,2,M4,3.757071446557728e-4,9.566101605947446e-4,0.6957903542735637,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,3,M2,0.0011928840822543418,9.741038825199378e-4,0.22471895290863364,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,3,M3,8.796052762247196e-4,0.0010551272264364407,0.40727493224579436,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,3,M4,3.7835502209727836e-4,9.585054144641831e-4,0.6943312363341171,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,5,M2,-0.0011232850593505782,9.327070965837607e-4,0.23240703917130856,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,5,M3,-8.039685638206507e-4,0.0010093121824236745,0.4283673969179129,,0.009119699923177668,75
nec_cs,share_any_foreign_cap,raw,5,M4,-3.014052041193178e-4,8.890578204596971e-4,0.7356901764718197,,0.009119699923177668,75
nec_cs,share_borrowed_any,lin,0,M2,0.01571537234411325,0.007982917339736934,0.05284625251184509,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,0,M3,0.01425211368067711,0.00757423288299703,0.06398197647297146,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,0,M4,-0.001542610613045052,0.009496222281799487,0.8714596519057152,,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,1,M2,0.015597104207723478,0.007978402793931057,0.05447565264064673,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,1,M3,0.014122218167127687,0.007565396543915726,0.06607486383634925,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,1,M4,-0.001639607561463599,0.009486769449084873,0.8633213436946158,,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,2,M2,0.015591666744267854,0.007955825203256097,0.05389268884988288,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,2,M3,0.01414695329750235,0.007549728593633169,0.06506827189642148,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,2,M4,-0.001649625835760525,0.009479925828809427,0.862396444487841,,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,3,M2,0.01580936597075991,0.007922443343665844,0.049770740815616214,**,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,3,M3,0.014479214677415956,0.007554988510150875,0.05932569499092131,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,3,M4,-0.0015625922131709824,0.009485226428868045,0.8696602122349235,,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,5,M2,-0.01449211880138175,0.008416615427851045,0.08939119947124322,*,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,5,M3,-0.01243124919010528,0.008006656660040095,0.12496177176144065,,0.35052194823900695,75
nec_cs,share_borrowed_any,lin,5,M4,0.0017625269672194438,0.00961910393394568,0.8551864003361255,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,0,M2,0.01492276379010306,0.007802986871007165,0.05979770464319996,*,0.35052194823900695,75
nec_cs,share_borrowed_any,log,0,M3,0.013659642686493608,0.008186543179193762,0.09961141906661429,*,0.35052194823900695,75
nec_cs,share_borrowed_any,log,0,M4,0.003986197196261856,0.013226823009361253,0.764092700491541,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,1,M2,0.014762207038937807,0.007773695258503643,0.061571974949978535,*,0.35052194823900695,75
nec_cs,share_borrowed_any,log,1,M3,0.013499886764029323,0.008157368061139009,0.10235262466324271,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,1,M4,0.003797179412537219,0.013205846958551206,0.7746153570251862,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,2,M2,0.0147385571119848,0.007729895587537498,0.06055059011726585,*,0.35052194823900695,75
nec_cs,share_borrowed_any,log,2,M3,0.013501031396541092,0.008116539090943654,0.10064121309061204,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,2,M4,0.0037512545596301745,0.013180989649201048,0.7768585601792045,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,3,M2,0.015002919935486175,0.007689303880337459,0.05493165089161063,*,0.35052194823900695,75
nec_cs,share_borrowed_any,log,3,M3,0.013842305566936065,0.008087039604751706,0.09132368317995276,*,0.35052194823900695,75
nec_cs,share_borrowed_any,log,3,M4,0.0038519297139383447,0.013154691690954902,0.7705940641901067,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,5,M2,-0.013404595860230155,0.00863848824736401,0.1251117937064752,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,5,M3,-0.011733903226623047,0.00907465575825801,0.20018846686137978,,0.35052194823900695,75
nec_cs,share_borrowed_any,log,5,M4,-0.0040538767481860544,0.013482994882327518,0.7646288879376252,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,0,M2,-3.336181642700064e-4,9.202869867610695e-4,0.7180289143026566,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,0,M3,0.003156796540914434,0.0016776677972715507,0.06398197647297055,*,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,0,M4,-3.416832026705615e-4,0.002103382159488505,0.8714596519057068,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,1,M2,-3.5486907153911215e-4,9.196701115597717e-4,0.7007340044557073,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,1,M3,0.0031280251097400586,0.001675710577081543,0.06607486383634857,*,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,1,M4,-3.631677093274832e-4,0.00210128838797622,0.8633213436945908,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,2,M2,-3.355167548990106e-4,9.198773505401186e-4,0.7163740795637201,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,2,M3,0.0031335038601734916,0.0016722401773665622,0.06506827189642242,*,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,2,M4,-3.65386724299999e-4,0.002099772548480586,0.8623964444877885,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,3,M2,-2.2489622778316606e-4,9.322270380971659e-4,0.8100500131670846,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,3,M3,0.0032070986685150396,0.0016734052316624169,0.05932569499091945,*,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,3,M4,-3.461090617096572e-4,0.002100946614047678,0.8696602122349111,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,5,M2,0.0010227624652902213,0.0010716052783804482,0.3430640868835446,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,5,M3,-0.0027534810149441044,0.0017734482488006096,0.12496177176144123,,0.35052194823900695,75
nec_cs,share_borrowed_any,raw,5,M4,3.903939554544839e-4,0.002130600043314589,0.8551864003361269,,0.35052194823900695,75
