dataset,outcome,scaling,lag,model,beta,se,p,sig,mean_y,n
nec_panel,log_n_new_firms_size_medium_10_50,lin,1,M4,0.2205738796934486,0.16788889311940203,0.19296913101705349,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,2,M2,0.4169417142405565,0.1879151136685928,0.029568357357164295,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,2,M3,0.3911669645357447,0.17383024939833955,0.027403136234786647,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,2,M4,0.3581769226327273,0.2078820349765452,0.08906847207764769,*,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,3,M2,0.42555156274208294,0.32822648130740745,0.1988256281127321,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,3,M3,0.3963195762404861,0.32138149881602895,0.22141352583643067,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,3,M4,0.44220685699782936,0.36226520223453756,0.226085735411779,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,5,M2,-0.5970805661474468,0.2785305968069296,0.035344483069611396,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,5,M3,-0.6264860820231376,0.28603024760860857,0.03165480889306722,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,lin,5,M4,-0.332009006719578,0.3528878584875148,0.3498509505660887,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,0,M2,0.21306883401407678,0.07255137229741575,0.004417553647824843,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,0,M3,0.21610075081504845,0.07391764889601951,0.004589519958640679,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,0,M4,0.09397469821020828,0.11163114673613428,0.40259425545764094,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,1,M2,0.35734355439476795,0.12000158961396153,0.0039227357786296565,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,1,M3,0.3558385765854023,0.11941423741322023,0.0038994816712556433,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,1,M4,0.24517900029357775,0.17444546027225447,0.16406423185990981,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,2,M2,0.4465088755665516,0.16605894976491578,0.008853632130460155,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,2,M3,0.43316015806358343,0.16124252207819265,0.008913345381014582,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,2,M4,0.418297763850291,0.24063384560455692,0.08631441140496371,*,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,3,M2,0.42257950937568767,0.3223369411455581,0.19391595316956756,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,3,M3,0.4061621794807163,0.31962701419350764,0.20780229658719243,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,3,M4,0.624672978901478,0.36533191292583184,0.09147869124521751,*,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,5,M2,-0.7410395806588923,0.2412593891395908,0.0029786797534315044,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,5,M3,-0.7619075651395312,0.24262753113250793,0.0024261638505354206,***,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,log,5,M4,-0.41635791675983774,0.3531808117194138,0.24222248223593623,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,0,M2,0.013178627838575166,0.011401878960299157,0.2514690955556808,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,0,M3,0.03971573633707498,0.01943559470498171,0.044567970684384096,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,0,M4,0.021753559901341694,0.02378858934037174,0.3634486733468948,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,1,M2,0.014120201639780052,0.01735664828979783,0.4185226570171371,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,1,M3,0.06756703507324391,0.0305244372245054,0.029942539061601783,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,1,M4,0.048856392534671944,0.03718684041760504,0.19296913101701035,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,2,M2,0.002708136446770055,0.021958261405247433,0.9021792820459129,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,2,M3,0.08664220256955885,0.0385028313905886,0.027403136234789172,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,2,M4,0.07933501624636424,0.046045190463317016,0.08906847207759487,*,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,3,M2,6.478979315784755e-5,0.039576496715540234,0.9986982069644863,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,3,M3,0.08778348920035539,0.07118495028212403,0.22141352583643972,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,3,M4,0.09794737172414737,0.08024055679929673,0.22608573541156057,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,5,M2,-0.06440973502825344,0.038771032508212545,0.10088751912764894,,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,5,M3,-0.138764617022333,0.06335476382496966,0.03165480889304552,**,2.570909470873294,600
nec_panel,log_n_new_firms_size_medium_10_50,raw,5,M4,-0.07353890850466191,0.07816350584626704,0.3498509505664509,,2.570909470873294,600
nec_panel,log_n_new_firms_size_micro_1,lin,0,M2,-0.06371321806294576,0.06741854533420137,0.3477140300563568,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,0,M3,-0.05150168707499873,0.05967475733770038,0.39090414231515846,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,0,M4,-0.14626641203981708,0.055716753525828465,0.010516478373821006,**,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,1,M2,-0.11429494337064428,0.11985765953964865,0.34339634455103574,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,1,M3,-0.08428076095430809,0.10035064545155438,0.40369068261430063,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,1,M4,-0.19903653290145432,0.10074603591473105,0.05192618603397908,*,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,2,M2,-0.14022632002279528,0.18417563711849008,0.4488540338914543,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,2,M3,-0.08722242097770554,0.1527087433071407,0.5696160920010431,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,2,M4,-0.19024143425173476,0.1651293547013691,0.25299857380146973,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,3,M2,-0.24469791836269883,0.2893622595774583,0.4004766104245745,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,3,M3,-0.141887314623167,0.23025077316720421,0.5396341120939532,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,3,M4,-0.11587775812332046,0.28499419941458765,0.685477638958252,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,5,M2,0.230125097298987,0.21144396022587955,0.2799724299871407,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,5,M3,0.18605767691751451,0.18798584461528436,0.3255250268512554,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,lin,5,M4,0.4752972207137421,0.19058069513940112,0.014866688482954688,**,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,0,M2,-0.013707966136296407,0.08276172460155944,0.8688984662947652,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,0,M3,-0.0069874331130920795,0.0767873943340081,0.9277407370214223,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,0,M4,-0.1295399929635763,0.06439119560438952,0.047885855509680685,**,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,1,M2,-0.03914573451473974,0.1404559993315375,0.7812488861839354,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,1,M3,-0.021616199502158658,0.12273064428141817,0.8606751548236988,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,1,M4,-0.17821026867780143,0.11257033077477117,0.11766311235741782,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,2,M2,-0.04167514249085702,0.2042748990343521,0.838901814498834,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,2,M3,-0.009904075775628692,0.17167945437687387,0.9541515735548772,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,2,M4,-0.16601013588521896,0.18385466830742966,0.3694864529536702,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,3,M2,-0.12686273475416243,0.29100221736483944,0.6641413614467367,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,3,M3,-0.0641275837340729,0.21638440919554042,0.7677856761520703,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,3,M4,-0.061080941992701275,0.3259290885143833,0.8518555164285325,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,5,M2,0.06800219718774736,0.2525704084705036,0.788493870049451,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,log,5,M3,0.0436788650722052,0.23091799636750424,0.8504906287550618,,5.297685873620941,600
