"dname","year","geog_pop_2001","geog_total_mig_2001","geog_intensity_2001","shareshock_index_2001","shareshock_growth_yoy","shareshock_log_yoy","shareshock_growth_dec","shareshock_log_dec","ssiv_index_2001","ssiv_growth_yoy","ssiv_log_yoy","ssiv_growth_dec","ssiv_log_dec","absexp_index_2001","absexp_growth_yoy","absexp_log_yoy","absexp_growth_dec","absexp_log_dec","fxshock","mig_intensity","fxshock_x_mig_intensity","total_migrants"
"Rupandehi",2020,705240,6102,0.00865237366003063,1.49632654383425,0.0477311109691249,0.0465190480027204,0,0,0.0129467763746761,0.000412987407313255,0.000402500185628438,0,0,9130.5845704766,291.2552391336,283.8592309126,0,0,1.49632654383425,0.00865237366003063,0.0129467763746761,6102
"Rupandehi",2021,705240,6102,0.00865237366003063,1.50687594625387,0.00640826590085218,0.00615818650596526,0.499466639973812,0.39591752512468,0.0130380537463007,0.0000554467110870058,0.0000532829307177698,0.00432157199977341,0.0034256263659333,9194.9570240411,39.103238527,37.5772540594,3047.7454371202,2415.8887383108,1.50687594625387,0.00865237366003063,0.0130380537463007,6102
"Rupandehi",2022,705240,6102,0.00865237366003063,1.55551270395279,0.0316916553457063,0.0301334109927893,0,0,0.0134588771475241,0.000274208043955958,0.000260725531560887,0,0,9491.7385195199,193.3824809195,183.874073878,0,0,1.55551270395279,0.00865237366003063,0.0134588771475241,6102
"Rupandehi",2023,705240,6102,0.00865237366003063,1.6330974372452,0.0460425891117175,0.0446910717153884,0,0,0.0141301692502839,0.000398377685269837,0.000386683851748766,0,0,9965.1605620702,280.9518787597,272.7049196073,0,0,1.6330974372452,0.00865237366003063,0.0141301692502839,6102
"Salyan",2000,59596,39,0.000654406335995704,0.806688251794872,0,0,0,0,0.000527901903147862,0,0,0,0,31.46084182,0,0,0,0,0.806688251794872,0.000654406335995704,0.000527901903147862,39
"Salyan",2001,59596,39,0.000654406335995704,0.846153846153846,0.0415536475564103,0.0404913835384615,0,0,0.000553728438150211,0.0000271929702446473,0.0000264978179408014,0,0,33,1.6205922547,1.579163958,0,0,0.846153846153846,0.000654406335995704,0.000553728438150211,39
"Salyan",2002,59596,39,0.000654406335995704,0.875430469341026,0.0292766231871795,0.028613099825641,0,0,0.00057288724586046,0.000019158807710249,0.0000187245938183771,0,0,34.1417883043,1.1417883043,1.1159108932,0,0,0.875430469341026,0.000654406335995704,0.00057288724586046,39
"Salyan",2003,59596,39,0.000654406335995704,0.859467509410256,-0.0154613704025641,-0.0157056371,0,0,0.000562440983740519,-0.0000101180187546144,-0.0000102778684290892,0,0,33.519232867,-0.6029934457,-0.6125198469,0,0,0.859467509410256,0.000654406335995704,0.000562440983740519,39
"Salyan",2004,59596,39,0.000654406335995704,0.83819547185641,-0.0211871114897436,-0.0217117432076923,0,0,0.000548520427585744,-0.0000138649800003356,-0.0000142083023206255,0,0,32.6896234024,-0.8262973481,-0.8467579851,0,0,0.83819547185641,0.000654406335995704,0.000548520427585744,39
"Salyan",2005,59596,39,0.000654406335995704,0.812818425161538,-0.0255759334717949,-0.0259795991205128,0,0,0.000531913527439761,-0.0000167370529129472,-0.000017001214271092,0,0,31.6999185813,-0.9974614054,-1.0132043657,0,0,0.812818425161538,0.000654406335995704,0.000531913527439761,39
"Salyan",2006,59596,39,0.000654406335995704,0.831939710879487,0.0197847260076923,0.0195078022153846,0,0,0.000544426617965971,0.0000129472500553728,0.0000127660293710987,0,0,32.4456487243,0.7716043143,0.7608042864,0,0,0.831939710879487,0.000654406335995704,0.000544426617965971,39
"Salyan",2007,59596,39,0.000654406335995704,0.766428144761538,-0.0673789104871795,-0.0704304862589744,0,0,0.000501555434017384,-0.0000440931859352977,-0.0000460901564551312,0,0,29.8906976457,-2.627777509,-2.7467889641,0,0,0.766428144761538,0.000654406335995704,0.000501555434017384,39
"Salyan",2008,59596,39,0.000654406335995704,0.804841704579487,0.0429497829538461,0.0417724671897436,0,0,0.000526693510950399,0.0000281066100946372,0.0000273361671991409,0,0,31.3888264786,1.6750415352,1.6291262204,0,0,0.804841704579487,0.000654406335995704,0.000526693510950399,39
"Salyan",2009,59596,39,0.000654406335995704,0.874899054358974,0.0767571428717949,0.071841661325641,0,0,0.000572539484529163,0.0000502303606282301,0.000047013638359957,0,0,34.12106312,2.993528572,2.8018247917,0,0,0.874899054358974,0.000654406335995704,0.000572539484529163,39
"Salyan",2010,59596,39,0.000654406335995704,0.830571235453846,-0.0428597056769231,-0.0441307428153846,0,0,0.000543531078976777,-0.0000280476629538895,-0.0000288794377105846,0,0,32.3922781827,-1.6715285214,-1.7210989698,0,0,0.830571235453846,0.000654406335995704,0.000543531078976777,39
"Salyan",2011,59596,39,0.000654406335995704,0.84028249865641,0.00951266004102564,0.00916726471282051,-0.0058713474974359,-0.00705591316153846,0.000549886191147057,0.00000622514500302034,0.00000599911611181959,-0.00000384224700315457,-0.00000461743427914625,32.7710174476,0.3709937416,0.3575233238,-0.2289825524,-0.2751806133,0.84028249865641,0.000654406335995704,0.000549886191147057,39
"Salyan",2012,59596,39,0.000654406335995704,0.962955569166667,0.123360877994872,0.115071056761538,0,0,0.000630164225745016,0.0000807281401738372,0.0000753032286344721,0,0,37.5552671975,4.8110742418,4.4877712137,0,0,0.962955569166667,0.000654406335995704,0.000630164225745016,39
"Salyan",2013,59596,39,0.000654406335995704,1.04872917536667,0.0754270194564103,0.0722237316230769,0,0,0.000686295017103497,0.0000493599194375461,0.0000472636675833949,0,0,40.9004378393,2.9416537588,2.8167255333,0,0,1.04872917536667,0.000654406335995704,0.000686295017103497,39
"Salyan",2014,59596,39,0.000654406335995704,1.08906970956923,0.0318770494128205,0.0304383488282051,0,0,0.000712694118283106,0.0000208605431085979,0.0000199190483304249,0,0,42.4737186732,1.2432049271,1.1870956043,0,0,1.08906970956923,0.000654406335995704,0.000712694118283106,39
"Salyan",2015,59596,39,0.000654406335995704,1.11409539563333,0.0158964887564103,0.0109510750871795,0,0,0.000729071085806094,0.0000104027629622793,0.00000716645292301497,0,0,43.4497204297,0.6199630615,0.4270919284,0,0,1.11409539563333,0.000654406335995704,0.000729071085806094,39
"Salyan",2016,59596,39,0.000654406335995704,1.15832301304359,0.031455901851282,0.0304749590897436,0,0,0.00075801391886536,0.000020584941475938,0.0000199430063175381,0,0,45.1745975087,1.2267801722,1.1885234045,0,0,1.15832301304359,0.000654406335995704,0.00075801391886536,39
"Salyan",2017,59596,39,0.000654406335995704,1.12894223013846,-0.0174549175794872,-0.0181872924564103,0,0,0.00073878694837573,-0.0000114226086582992,-0.0000119018794180818,0,0,44.0287469754,-0.6807417856,-0.7093044058,0,0,1.12894223013846,0.000654406335995704,0.00073878694837573,39
"Salyan",2018,59596,39,0.000654406335995704,1.17704360035385,0.034502600774359,0.0336197743794872,0,0,0.000770264789814753,0.0000225787205550708,0.0000220009933686825,0,0,45.9047004138,1.3456014302,1.3111712008,0,0,1.17704360035385,0.000654406335995704,0.000770264789814753,39
"Salyan",2019,59596,39,0.000654406335995704,1.21321146033333,0.0250842573487179,0.0246661289871795,0,0,0.000793933266544735,0.0000164152969427478,0.0000161416710936976,0,0,47.315246953,0.9782860366,0.9619790305,0,0,1.21321146033333,0.000654406335995704,0.000793933266544735,39
"Salyan",2020,59596,39,0.000654406335995704,1.27171638666154,0.0378676261384615,0.0367664134717949,0,0,0.000832219261020874,0.0000247808144741258,0.0000240601739277804,0,0,49.5969390798,1.4768374194,1.4338901254,0,0,1.27171638666154,0.000654406335995704,0.000832219261020874,39
"Salyan",2021,59596,39,0.000654406335995704,1.27176190291538,-0.000442077656410256,-0.000520648520512821,0.436660627258974,0.335503547258974,0.000832249047145782,-0.000000289298419357004,-0.000000340715690650379,0.000285753481158131,0.000219555647075307,49.5987142137,-0.0172410286,-0.0203052923,17.0297644631,13.0846383431,1.27176190291538,0.000654406335995704,0.000832249047145782,39
"Salyan",2022,59596,39,0.000654406335995704,1.34316519783077,0.0498678258461538,0.0481190031051282,0,0,0.000878975815749379,0.0000326338211960534,0.0000314893805137929,0,0,52.3834427154,1.944845208,1.8766411211,0,0,1.34316519783077,0.000654406335995704,0.000878975815749379,39
"Salyan",2023,59596,39,0.000654406335995704,1.40880267317436,0.0354374975871795,0.0336328796333333,0,0,0.000921929395492986,0.0000231905229528827,0.0000220095695298342,0,0,54.9433042538,1.3820624059,1.3116823057,0,0,1.40880267317436,0.000654406335995704,0.000921929395492986,39
"Sankhuwasabha",2000,159008,2771,0.0174267961360435,0.925543653082281,0,0,0,0,0.0161292605572738,0,0,0,0,2564.681462691,0,0,0,0,0.925543653082281,0.0174267961360435,0.0161292605572738,2771
"Sankhuwasabha",2001,159008,2771,0.0174267961360435,0.971851317214002,0.048903118848755,0.047583880661891,0,0,0.0169362547796337,0.000852224682593958,0.000829234587656596,0,0,2693,135.5105423299,131.8549333141,0,0,0.971851317214002,0.0174267961360435,0.0169362547796337,2771
"Sankhuwasabha",2002,159008,2771,0.0174267961360435,1.0105284913205,0.0386771741064958,0.0378923489424756,0,0,0.0176102740079059,0.000674019228272162,0.000660342240136345,0,0,2800.1744494491,107.1744494491,104.9996989196,0,0,1.0105284913205,0.0174267961360435,0.0176102740079059,2771
"Sankhuwasabha",2003,159008,2771,0.0174267961360435,0.992361917967593,-0.0175645771837243,-0.0178754064761458,0,0,0.0172936888375943,-0.000306094305796564,-0.000311511064508704,0,0,2749.8348746882,-48.6714433761,-49.5327513454,0,0,0.992361917967593,0.0174267961360435,0.0172936888375943,2771
"Sankhuwasabha",2004,159008,2771,0.0174267961360435,0.964644404588921,-0.0275718488662938,-0.0281382756433418,0,0,0.0168106613825462,-0.000480488989286703,-0.000490359993256314,0,0,2673.0296451159,-76.4015932085,-77.9711618077,0,0,0.964644404588921,0.0174267961360435,0.0168106613825462,2771
"Sankhuwasabha",2005,159008,2771,0.0174267961360435,0.935658969712775,-0.0292900439852761,-0.0297727318347167,0,0,0.016305538118045,-0.000510431625347152,-0.0005188433280967,0,0,2592.7110050741,-81.1627118832,-82.500239914,0,0,0.935658969712775,0.0174267961360435,0.016305538118045,2771
"Sankhuwasabha",2006,159008,2771,0.0174267961360435,0.956639732493865,0.0216478334505955,0.021347971529917,0,0,0.0166711655938097,0.000377252380330549,0.000372026747769924,0,0,2650.8486987405,59.9861464916,59.1552291094,0,0,0.956639732493865,0.0174267961360435,0.0166711655938097,2771
"Sankhuwasabha",2007,159008,2771,0.0174267961360435,0.880177283832082,-0.0784529109094551,-0.0820114801756406,0,0,0.0153386700889182,-0.00136718288469825,-0.00142919734583606,0,0,2438.9712534987,-217.3930161301,-227.2538115667,0,0,0.880177283832082,0.0174267961360435,0.0153386700889182,2771
