"dname","year","population_2001","total_migrants_2001","migrants_per_capita_2001","avg_fx_shock_2001","ssiv_per_capita_2001","total_fx_exposure_2001"
"Khotang",2016,230898,4160,0.0180166133963915,1.43776772865255,0.0259037053209408,5981.1137511946
"Khotang",2017,230898,4160,0.0180166133963915,1.39548895199594,0.0251419849470463,5805.2340403031
"Khotang",2018,230898,4160,0.0180166133963915,1.46044338189856,0.0263122437989848,6075.444468698
"Khotang",2019,230898,4160,0.0180166133963915,1.50453081111599,0.027106549966836,6258.8481742425
"Khotang",2020,230898,4160,0.0180166133963915,1.5800445048249,0.0284670509925231,6572.9851400716
"Khotang",2021,230898,4160,0.0180166133963915,1.58349235658596,0.0285291696047501,6587.3282033976
"Khotang",2022,230898,4160,0.0180166133963915,1.66271752447077,0.0299565388257949,6916.9049017984
"Khotang",2023,230898,4160,0.0180166133963915,1.75283660023144,0.0315801793734151,7291.8002569628
"Lalitpur",2000,336627,3729,0.0110775427995972,0.974799413701046,0.0107983822262956,3635.0270136912
"Lalitpur",2001,336627,3729,0.0110775427995972,1,0.0110775427995972,3729
"Lalitpur",2002,336627,3729,0.0110775427995972,1.04416297392381,0.0115667600333957,3893.6837297619
"Lalitpur",2003,336627,3729,0.0110775427995972,1.05113656427214,0.0116440102789461,3919.6882481708
"Lalitpur",2004,336627,3729,0.0110775427995972,1.04817979817163,0.0116112565759193,3908.662467382
"Lalitpur",2005,336627,3729,0.0110775427995972,1.01878427098699,0.0112856263654148,3799.0465465105
"Lalitpur",2006,336627,3729,0.0110775427995972,1.0393326273277,0.0115132516622404,3875.671367305
"Lalitpur",2007,336627,3729,0.0110775427995972,0.972501795584634,0.0107729302632739,3626.4591957351
"Lalitpur",2008,336627,3729,0.0110775427995972,1.02277267961019,0.0113298081326406,3813.9193222664
"Lalitpur",2009,336627,3729,0.0110775427995972,1.10943226371872,0.0122897833845981,4137.0729114071
"Lalitpur",2010,336627,3729,0.0110775427995972,1.07310295491598,0.011887343911456,4001.6009188817
"Lalitpur",2011,336627,3729,0.0110775427995972,1.11709354491362,0.0123746515549344,4165.6418289829
"Lalitpur",2012,336627,3729,0.0110775427995972,1.28372549346913,0.0142205240968383,4787.0123651464
"Lalitpur",2013,336627,3729,0.0110775427995972,1.36913601300265,0.0151666627825068,5105.5081924869
"Lalitpur",2014,336627,3729,0.0110775427995972,1.42412730315699,0.0157758311527964,5310.5707134724
"Lalitpur",2015,336627,3729,0.0110775427995972,1.43227377009354,0.0158660739889516,5340.9488886788
"Lalitpur",2016,336627,3729,0.0110775427995972,1.48221917071234,0.0164193463019493,5527.1952875863
"Lalitpur",2017,336627,3729,0.0110775427995972,1.43463634336817,0.0158922454955185,5349.7589244199
"Lalitpur",2018,336627,3729,0.0110775427995972,1.50119368844795,0.0166295373342673,5597.9512642224
"Lalitpur",2019,336627,3729,0.0110775427995972,1.52925218864197,0.0169403565710591,5702.5814114459
"Lalitpur",2020,336627,3729,0.0110775427995972,1.60819267163942,0.0178148231500842,5996.9504725434
"Lalitpur",2021,336627,3729,0.0110775427995972,1.63365289854824,0.0180968599033542,6091.8916586864
"Lalitpur",2022,336627,3729,0.0110775427995972,1.66416612819796,0.0184348715107529,6205.6754920502
"Lalitpur",2023,336627,3729,0.0110775427995972,1.73586345659332,0.0192291017346692,6473.0348296365
"Lamjung",2000,176677,4056,0.0229571477894689,0.955232165267456,0.0219294059912994,3874.4216623248
"Lamjung",2001,176677,4056,0.0229571477894689,1,0.0229571477894689,4056
"Lamjung",2002,176677,4056,0.0229571477894689,1.04127343585567,0.0239046681561867,4223.4050558306
"Lamjung",2003,176677,4056,0.0229571477894689,1.02545905911906,0.023541615172246,4159.2619437869
"Lamjung",2004,176677,4056,0.0229571477894689,1.00011945612636,0.022959890161416,4056.4845140485
"Lamjung",2005,176677,4056,0.0229571477894689,0.971571390229832,0.022304507993526,3940.6935587722
"Lamjung",2006,176677,4056,0.0229571477894689,0.994547991755523,0.022831985230451,4033.8866545604
"Lamjung",2007,176677,4056,0.0229571477894689,0.917475110125099,0.0210626116963012,3721.2790466674
"Lamjung",2008,176677,4056,0.0229571477894689,0.962066924790212,0.0220863125757688,3902.1434469491
"Lamjung",2009,176677,4056,0.0229571477894689,1.05433554588733,0.0242045369466258,4276.384974119
"Lamjung",2010,176677,4056,0.0229571477894689,1.0065963051144,0.0231085801408446,4082.754613544
"Lamjung",2011,176677,4056,0.0229571477894689,1.02765436691632,0.0235920131777911,4168.1661122126
"Lamjung",2012,176677,4056,0.0229571477894689,1.18134157779117,0.0271202331911964,4791.521439521
"Lamjung",2013,176677,4056,0.0229571477894689,1.2846757813266,0.0294924917734663,5210.6449690607
"Lamjung",2014,176677,4056,0.0229571477894689,1.34382717178072,0.030850438986074,5450.5630087426
"Lamjung",2015,176677,4056,0.0229571477894689,1.38177995024625,0.0317217265303282,5604.4994781988
"Lamjung",2016,176677,4056,0.0229571477894689,1.43802605939825,0.0330129767707132,5832.6336969193
"Lamjung",2017,176677,4056,0.0229571477894689,1.39550226741356,0.0320367517935521,5660.1571966294
"Lamjung",2018,176677,4056,0.0229571477894689,1.46129634469502,0.0335471961493743,5927.017974083
"Lamjung",2019,176677,4056,0.0229571477894689,1.5030082636356,0.0345047828370756,6096.201517306
"Lamjung",2020,176677,4056,0.0229571477894689,1.57852509092246,0.0362384338016918,6402.4977687815
"Lamjung",2021,176677,4056,0.0229571477894689,1.58391600459354,0.036362193803559,6424.3633146314
"Lamjung",2022,176677,4056,0.0229571477894689,1.6582609421769,0.038068941523059,6725.9063814695
"Lamjung",2023,176677,4056,0.0229571477894689,1.7455029817928,0.040071769919976,7079.7600941516
