"dcode","amen_water_piped","amen_water_traditional","amen_cooking_wood","amen_cooking_kerosene","amen_cooking_lpg","amen_cooking_biogas","amen_cooking_electric","amen_cooking_modern","amen_cooking_traditional","amen_lighting_electricity","amen_lighting_kerosene","amen_lighting_biogas","amen_lighting_others","amen_toilet_modern","amen_toilet_ordinary","amen_toilet_none","amen_toilet_any","year","amen_assets_radio","amen_assets_tv","amen_assets_cycle","amen_assets_motorcycle","amen_assets_car","amen_assets_fridge","amen_assets_landline","amen_assets_mobile","amen_assets_computer","amen_assets_internet","amen_assets_none","amen_asset_count_mean","housing_own","housing_rented","housing_foundation_modern","housing_foundation_traditional","housing_roof_modern","housing_roof_traditional","fem_ownership_house","fem_ownership_land","fem_ownership_both","fem_ownership_livestock","ent_has_nonagro","ent_cottage","ent_trade","ent_transport","ent_services","ent_other","ent_female_owner_share","absent_hh_share","hh_death_12m","edu_literate","edu_literate_female","edu_literate_male","edu_school_attend_6_16","edu_school_attend_6_16_female","edu_school_attend_6_16_male","edu_attain_primary_plus","edu_attain_secondary_plus","edu_attain_slc_plus","edu_attain_tertiary","edu_years_mean","mar_ever_married_15_60","mar_never_married_15_60","mar_female_age_first_mean","mar_female_married_by_18","mar_female_married_by_20","fert_birth_mean","fert_birth_son_mean","fert_birth_dau_mean","fert_births_last12m_share","fert_births_last12m_rate","mort_children_dead_mean","mort_child_dead_any","mort_child_death_ratio","work_share_agriculture","work_share_nonagriculture","work_share_wage_nonagri","work_share_own_nonagri","work_share_extended_econ","work_share_job_seeking","work_share_household_chores","work_share_student","work_share_no_work","work_lfp","occ_share_armed_forces","occ_share_managers","occ_share_professionals","occ_share_technicians","occ_share_office_assistants","occ_share_service_sales","occ_share_agriculture","occ_share_craft_trades","occ_share_machine_operators","occ_share_elementary","ind_agri_forestry_fish","ind_manufacturing","ind_construction","ind_wholesale_retail","ind_transport_accommodation","ind_finance_real_estate_prof","ind_public_admin_defence","ind_education","ind_health","ind_arts_recreation","ind_others","emp_share_employer","emp_share_employee","emp_share_self_employed","emp_share_unpaid_family_worker","mig_in_share","mig_in_domestic","mig_in_international","mig_in_from_rural","mig_in_from_urban","mig_in_reason_economic","mig_in_reason_noneconomic","mig_in_reason_study","mig_in_reason_marriage","mig_in_return","flfp_all","fem_employment_rate","flfp_agri","flfp_nonagri","flfp_wage","flfp_chores_only","mlfp_all","mlfp_agri","mlfp_nonagri","share_women","share_men","fem_share_of_ag_workers","fem_ag_specialization_ratio","fem_wage_share_of_employment","gap_lfp_m_minus_f","gap_nonagri_m_minus_f","head_female_share","head_age_mean","head_elderly_share","head_female_elderly","head_young_share","left_not_with_both","left_mother_only","left_father_only","left_with_relatives","left_without_parents"
24,0.799675088230351,0.185591843594196,0.713013276567139,0.194274830541706,0.0722648591115344,0.00946725673631729,NA,0.0817321158478517,0.912497899277351,0.690493529774242,0.294941459862193,0.00207271301327657,0.00633017758108789,0.355162175788471,0.278079659402835,0.358915466920621,0.633241835191306,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937412245245288,0.0437249145499156,NA,NA,NA,NA,0.0636372661646031,0.131628586421592,0.0584889872214895,0.0944702094768044,0.178672226240622,0.099618987140816,0.271312906810605,0.0338942689315764,0.414668995078584,0.180504842038419,NA,0.0288048334255201,0.0254887681362389,0.634819377230288,0.518390255552902,0.756819660643676,0.85135084777343,0.82598150674549,0.875888864452753,0.565256780476757,0.355359266179718,0.269690278013702,0.0552063869543061,5.7699299484745,0.734327224385149,0.262634127813123,17.8248256624826,0.44881450488145,0.760390516039052,2.59461987017274,1.3462427109693,1.24837715920343,0.0744856419848168,0.0744856419848168,0.179172626251513,0.112223566949059,0.0690554436552528,0.398803532428069,0.290988510113,0.168929826227329,0.0988130282024499,0.023245655683221,0.0104643433672016,0.135998480676099,0.132750925838002,0.030994207577628,0.689792042541069,0,0.00403823544446148,0.034963962582426,0.0178397996217349,0.0210857230486122,0.116853243367582,0.589454582630476,0.103128354546849,0.0258907120584777,0.0867453866993815,0.626247377309247,0.0967197175170155,0.0267386520648892,0.0938283608822476,0.0501765518653088,0.00852054654316565,0.0263804308889003,0.035847704825751,0.00862289545059106,0,0.0269177626528837,0.0309115062333946,0.253755364806867,0.650853259758839,0.0644798692008992,0.0290550873075145,0.027573289709212,0.00148179759830245,0.0198143223478013,0.00779988602906259,0.00804912455397892,0.0187062128809702,0.00256644843933795,0.00768746361227618,NA,0.608183079056866,0.603766698299146,0.432659318198409,0.171107380100737,0.0825242718446602,0.251806701219067,0.800134616146019,0.362077839806786,0.421031793166251,0.520330452948438,0.479669547051562,0.564503071574837,1.19493454343764,0.136682384234071,0.191951537089153,0.249924413065514,0.146250833226964,45.3359996596179,0.202116041923726,0.0373994809173297,0.144392914379725,0.105464556090847,0.0458086717136958,0.0106538196834136,0.008093599449415,0.0370543702684102
24,0.791459498332321,0.194727901699917,0.782284162626626,0.00679470806313623,0.160679966770406,0.0398383157059429,0.000384372171454787,0.200902654647803,0.790430372841006,0.894855612453658,0.0829747926250139,0.00182266803883399,0.0334155807119565,0.579050476745484,0.143073241497316,0.269159712836791,0.722123718242799,2011,0.570817472814968,0.512020929684691,0.0150277119936517,0.0607556012944663,0.012609887044178,0.032485648039082,0.0712948382537104,0.667493273486999,0.0677982914037024,0.0204337205986287,0.129074654994978,2.14673097667729,0.90963534240121,0.0800610035833406,0.129905394849413,0.858117072323964,0.690902778638827,0.101226271217964,0.104561629738007,0.195682632577401,0.104561629738007,NA,NA,NA,NA,NA,NA,NA,NA,0.146086223357429,NA,0.70078969615308,0.609816038617596,0.801254379094491,0.898491283184983,0.899590954696303,0.897380423342299,0.641223386724672,0.337343176674796,0.249884648342232,0.0518533166348076,7.63623467694449,0.710835420086521,0.289164579913479,18.4246917837745,0.341063884817657,0.648504181394948,2.03736416184971,1.0558612716763,0.98150289017341,0.0542938875591103,0.0542938875591103,0.0802774566473988,0.0543815028901734,0.0394026056561805,0.297066163491387,0.330634853003835,0.194473187655974,0.117444762310548,0.0187169030373121,0.00916063059224542,0.114812222289853,0.220205125083693,0.0281210055389859,0.627701016495222,0.00498367001330592,0.0208298052497883,0.0631910003628886,0.0325873956695295,0.0202733760735454,0.142953913148663,0.503713559937099,0.104971573726866,0.0412967219063747,0.065198983911939,0.52520105296206,0.0678629217282102,0.0423599874417369,0.127925230033569,0.0597000507160625,0.0344386214891202,0.0248025696138334,0.0584200739005482,0.0158185813992803,0.00086941821431159,0.0426014925012679,0.0162105104425846,0.323883485385408,0.651260398602629,0.00864560556937847,0.0425049939249161,0.0410737453407195,0.00143124858419654,0.0238814588725394,0.0074861567968323,0.011295537387508,0.0233221441957207,0.00633584084037602,0.0107833121794673,NA,0.554359989670311,0.548076095377464,0.347651430375025,0.200424665002439,0.107658316834524,0.207712834638891,0.730017819536692,0.239948161347805,0.477660780819699,0.530327469718181,0.469672530281819,0.620633131851245,1.44886057230963,0.19642950630857,0.175657829866381,0.27723611581726,0.212710604558969,47.5168483647175,0.240398909811695,0.0559712586719524,0.116067888999009,0.0752505683819527,0.0458227929168401,0.00509142143520446,0.00272182906913446,0.0221909122930609
24,0.884388438843884,0.111711171117112,0.803764517420905,0.0013015618742491,0.19042851421706,0.00340408490188226,0.000700841009211053,0.194319431943194,0.804580458045805,0.995299529952995,0.00240288346015218,0,0.00120144173007609,0.83998399839984,0.147677212655186,0.00810973167801362,0.990799079907991,2021,0.423808570284341,0.42110532639167,0.0188225871045254,0.0941129355226272,0.013215859030837,0.079195034040849,0.0180216259511414,0.859831798157789,0.052963556267521,0.1494793752503,0.0947094709470947,2.68036803680368,0.966960352422907,0.0276331597917501,0.564456445644564,0.434443444344434,0.98979897989799,0.00160192230676812,0.0741074107410741,0.114911491149115,0.0618742490989187,NA,0.0827082708270827,0.0226271525830997,0.039447336804165,0.00310372446936324,0.00881057268722467,0.00881057268722467,0.0463046304630463,0.173708450140168,0.0296355626752103,0.671540343775489,0.601013075745082,0.745798449612403,0.935977337110482,0.944769874476987,0.926906474820144,0.657247212610534,0.327758554402153,0.235198000768935,0.0646866589773164,8.24605920799692,0.741431313408281,0.258568686591719,18.5577319587629,0.308247422680412,0.628865979381443,2.15731795241528,1.1155010814708,1.04181687094448,0.069069935111752,0.0696467195385725,0.082480173035328,0.0647440519105984,0.0382327384533119,0.573713554519697,0.235124760076775,0.136504889863815,0.0679096974682387,NA,0.0936386070743077,0.168540352801389,0.114157755232611,0.0258660085915364,0.809112512567407,0.000790737079920926,0.0397062976560294,0.0357526122564247,0.00920643885907936,0.00700367127929963,0.0375035300762496,0.709065235809094,0.0426433210957357,0.0280146851171985,0.0899745834510025,0.736312786033109,0.0240126560822645,0.0464433018814622,0.0651449234420024,0.0393242556076615,0.0107350697779536,0.0127125826317871,0.0333352166789084,0.0057065370924911,0.00141250918130968,0.0248601615910503,0.00728772385740919,0.176204734195808,0.736003615614937,0.0805039263318457,0.158003357089788,0.146721334030434,0.0112820230593544,0.123625838412513,0.0242409061812919,0.0321675242838667,0.125698247158856,0.0032745384001541,0.108830246828651,0.012905533694725,0.821460294901403,0.790637768697815,0.639278735121691,0.151359033576124,0.0863386036596198,0.0821637946349263,0.860316265060241,0.549228162650602,0.279461596385542,0.514486792797733,0.485513207202267,0.552255985267035,1.16395840307332,0.109201213346815,0.0388559701588376,0.128102562809419,0.278927892789279,49.3088308830883,0.290729072907291,0.082008200820082,0.11021102110211,0.18077281674091,0.105355847922926,0.0255879001346732,0.0272454159328706,0.0431990054905211
25,0.830457236427762,0.156442876936642,0.339841289834992,0.38720241844061,0.241214258722761,0.00138556493261116,NA,0.242599823655372,0.750976193475249,0.872779947096612,0.115253810303565,0.00188940672628795,0.00239324851996473,0.351681571986396,0.456858546416425,0.181383045723643,0.808540118402821,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691259684861147,0.287774585763617,NA,NA,NA,NA,0.0747366588317228,0.087548242941296,0.0411334552102377,0.0226923188531964,0.406764168190128,0.141894060995185,0.301337613697164,0.0409844836811129,0.435562689495274,0.0802211521312645,NA,0.0540756217173036,0.0193979090565562,0.704053864497124,0.598034734917733,0.806350256325451,0.883602378929482,0.870155463104883,0.896267271602392,0.754784360406556,0.544089369105393,0.427341818514788,0.181943045508653,8.44466218738335,0.686218746296955,0.310700319943121,18.3718411552347,0.36028880866426,0.667870036101083,2.1967881723171,1.14580678052511,1.050981391792,0.0476676013255162,0.0476676013255162,0.0883252612796329,0.0583736936018353,0.0402065444418659,0.160485049571434,0.40893470790378,0.258837934984398,0.117351976932496,0.0327447959868863,0.0192755855749101,0.196626772524391,0.177548682703322,0.037129201722163,0.569419757475214,0,0.0202596380802518,0.0759900340938893,0.0392079727248885,0.0743509047993706,0.143784421715185,0.314581694204039,0.16869918699187,0.0366509310254393,0.126475216365067,0.344656007430505,0.175147614940622,0.0377496185231872,0.146553439925695,0.0497578451535859,0.0228222649771114,0.0991176275459431,0.0451137796059179,0.017382073906986,0,0.0616997279904465,0.0418902997774578,0.447375310904569,0.451106165728498,0.0596282235894751,0.0681899126051341,0.0639160570943262,0.00427385551080792,0.0491401843444765,0.0150502132342826,0.0233418262513356,0.0418344702884852,0.0157456513973235,0.0116237531257729,NA,0.421976959639088,0.411906871827922,0.172641585434625,0.239265286393297,0.126480302908241,0.385080157898977,0.749070055796652,0.148791072535648,0.572148171109733,0.490302958486393,0.509697041513608,0.527442776273689,1.16029532210854,0.307060434187366,0.327093096157564,0.332882884716436,0.141667392124431,43.4277879341865,0.170148863933142,0.0399872319433563,0.184991729781492,0.0868367760226813,0.0239773187525314,0.00923450789793439,0.00972053462940462,0.0427703523693803
25,0.685566869092735,0.170823250079905,0.178567188712844,0.0302177982740514,0.771754714396603,0.00294963700287658,0.00238345281037396,0.777087804209853,0.212903520387197,0.967964933108077,0.0174055979179033,0.0030866170494498,0.00368019725126707,0.835916168211497,0.110853385690151,0.0432400347016118,0.946769553901648,2011,0.573964659147984,0.662426373224967,0.166275512533674,0.328450755673257,0.0577142596228483,0.273686133053285,0.303766951280763,0.862426373224967,0.333044153235012,0.163417195561847,0.0274234053239578,4.28297338021095,0.570010501803571,0.409168531117301,0.621752431395827,0.344230857038491,0.885302041002694,0.0148121090361171,0.132322724989726,0.214812109036117,0.132322724989726,NA,NA,NA,NA,NA,NA,NA,NA,0.151253367426145,NA,0.826063276265259,0.746765249537893,0.903097870784977,0.910413188647746,0.913255106475445,0.907788036932959,0.820955940440323,0.584989130849319,0.497926961486704,0.202721918636643,9.95329968084023,0.674068209767408,0.325931790232592,18.8159931212382,0.292112874228094,0.587352458375674,1.68753206772704,0.879254318453908,0.808277749273132,0.0502799197211366,0.0502799197211366,0.0425859415084659,0.0318966991619634,0.0252356339312861,0.11204233486448,0.458565020012357,0.301985118328095,0.133720149353964,0.0228597523302979,0.0110403739221533,0.168479866763371,0.219303193918393,0.0305692105192468,0.570607354876837,0.00644152891583385,0.0442855112963577,0.0954388291573912,0.0716620091886515,0.0419173021361247,0.165016814285038,0.209539146497419,0.232984417183726,0.0548003599677924,0.0779140813716667,0.2254822576804,0.182519647535127,0.0560133365086925,0.135556084782091,0.0797332698261491,0.0799237913788997,0.0476303881876637,0.069397475589426,0.0262919742795904,0.00566801619433198,0.091783758037628,0.0326707247479551,0.540136960243485,0.41535096062393,0.01184135438463,0.142678714310806,0.13442360609668,0.00825510821412541,0.0819197921996143,0.0278838206934551,0.041275541070627,0.087937393883804,0.0381823176235137,0.0169720990464231,NA,0.446179527219859,0.438748586505842,0.134510796402994,0.304237790102849,0.194389101286953,0.326692154434333,0.7164987135506,0.089676243567753,0.61218910806175,0.498858355494668,0.501141644505332,0.598897146967154,1.49996020184952,0.443053510063819,0.270319186330741,0.307951317958901,0.239305263349636,43.2893248449411,0.16964033625691,0.0458391395029008,0.198948969461825,0.097298468650679,0.055691996532794,0.0070066454781855,0.00816238081479341,0.0328662236347876
25,0.944421052631579,0.0526315789473684,0.682526315789474,0.000421052631578947,0.313263157894737,0.00252631578947368,0.00126315789473684,0.317052631578947,0.682947368421053,0.990736842105263,0.00378947368421053,0,0.00547368421052632,0.688,0.28,0.0269473684210526,0.973052631578947,2021,0.330526315789474,0.394526315789474,0.0303157894736842,0.141052631578947,0.0202105263157895,0.0892631578947368,0.0362105263157895,0.876631578947368,0.0867368421052632,0.231157894736842,0.0968421052631579,2.91663157894737,0.963368421052632,0.0218947368421053,0.557894736842105,0.442105263157895,0.981052631578947,0.00294736842105263,0.107368421052632,0.144,0.0854736842105263,NA,0.0985263157894737,0.0538947368421053,0.0261052631578947,0.00126315789473684,0.00547368421052632,0.0117894736842105,0.0614736842105263,0.169684210526316,0.0231578947368421,0.687040709203313,0.624206815511163,0.748957850856878,0.949919224555735,0.958199356913183,0.941558441558441,0.718857142857143,0.398095238095238,0.30552380952381,0.0841904761904762,8.61828571428571,0.709512444595977,0.290487555404023,18.8291666666667,0.3125,0.645833333333333,2.36753100338219,1.18207440811725,1.18545659526494,0.084554678692221,0.0851183765501691,0.102029312288613,0.068771138669673,0.0430952380952381,0.490794408455506,0.292533242413911,0.167746334810774,0.0823389021479714,NA,0.130753494715309,0.228094101602455,0.145584725536993,0.0233549266962155,0.783327650869417,0.000870511425462459,0.0709466811751904,0.0363438520130577,0.015233949945593,0.0130576713819369,0.0380848748639826,0.626550598476605,0.061588683351469,0.0245919477693145,0.112731229597388,0.654549412276883,0.0248149760557249,0.0840226382237701,0.0694383979103178,0.0592076621680453,0.0198084457988681,0.0139312146277754,0.0313452329124946,0.00892468437091859,0.0021767522855899,0.0317805833696125,0.0206746463547334,0.217627856365615,0.662676822633297,0.0990206746463547,0.136640100671141,0.126153523489933,0.0104865771812081,0.117846545146248,0.00953793980500212,0.0288380872483221,0.107697147651007,0.00419463087248322,0.0795931208053691,0.00880872483221476,0.798000689417442,0.76456394346777,0.568079972423302,0.196483971044467,0.0992761116856257,0.0889348500517063,0.842495784148398,0.458347386172007,0.343338954468803,0.4945448346403,0.5054551653597,0.548054539408048,1.23940921135768,0.129846708746619,0.0444950947309558,0.146854983424335,0.205052631578947,47.8875789473684,0.256,0.0581052631578947,0.115789473684211,0.109153581003447,0.064343163538874,0.0214477211796247,0.019532746074301,0.019532746074301
26,0.745525843727838,0.239539443494222,0.24934295607192,0.507863668599558,0.117892453381169,0.00120979516916274,NA,0.119102248550332,0.87142797547036,0.973843394101206,0.014642693254349,0.000667473196779442,0.000959492720370448,0.574193817529515,0.32923115431146,0.0845605106169955,0.903424971840974,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800596320267617,0.183307880638984,NA,NA,NA,NA,0.050735704070007,0.0810365306765569,0.0360458633311517,0.0170654255448089,0.344023464960124,0.103086245772266,0.330679255918828,0.0319898534385569,0.301578354002255,0.232666290868095,NA,0.0208954500278768,0.0215677276709357,0.70335020770615,0.593643567406596,0.809320702937724,0.913670133729569,0.91171259241156,0.91552392524446,0.704159120515998,0.480729514186763,0.371588345566041,0.108378610237346,7.60501259693093,0.68425700770636,0.309645652621009,18.5956834532374,0.309352517985612,0.646248715313464,2.51014583414787,1.30245924072409,1.20768659342378,0.0428900965711381,0.0428900965711381,0.0778824725339172,0.0527036008914259,0.031027070807763,0.203704375809047,0.390737850687765,0.232352193953471,0.137952310093275,0.0204333466410191,0.0143360069683882,0.177633409550079,0.176266347282208,0.0373220097025127,0.594442226496812,0,0.0149541247964412,0.0483774873892839,0.0288954204234023,0.0436112324740835,0.140108035111411,0.37450847996187,0.229932080867458,0.0544743218016444,0.0651388171744052,0.38927952512798,0.22803418122423,0.0306157002569568,0.112383722088321,0.0595183554767643,0.0186044658685736,0.077027269286696,0.0400374479612772,0.011373822281537,0,0.0331255104276637,0.044457229011268,0.407395651483891,0.507736867163942,0.0404102523408983,0.0679885057471264,0.0664449917898194,0.00154351395730706,0.051253165806006,0.0152945433016479,0.0284729064039409,0.0381034482758621,0.011847600881376,0.00974282237642648,NA,0.444647622813087,0.436196500939014,0.212488880102797,0.223707620836216,0.123332015419591,0.353711574577444,0.766206062904411,0.1952786139224,0.550946884406627,0.489577662444501,0.510422337555499,0.510690105713268,1.08813185343089,0.282744164967143,0.321558440091324,0.327239263570411,0.123360725280586,45.11090102538,0.205027513150559,0.0453057959421133,0.160351974401862,0.0962968077516168,0.0220258233791342,0.011668853138162,0.00989666045248452,0.045294483187185
26,0.779468179762825,0.18419709147133,0.251936344939248,0.0305585133538515,0.692314424493487,0.00277141648555217,0.00182330031944222,0.696909141298482,0.29703750164097,0.978543401840804,0.00977288971221028,0.00366118704143997,0.00236299721399711,0.862464810303835,0.100835800866432,0.0303251309129629,0.963300611170267,2011,0.561868226439313,0.827165716119433,0.126026518079846,0.279723441807547,0.0357220998585119,0.181294397362778,0.2549703166708,0.869174555479382,0.294995405283195,0.13075251250784,0.0238195953731931,4.11393439036131,0.656213078168531,0.325991510713713,0.565398135857753,0.420555158481264,0.870560263722158,0.0126609974182067,0.130285747626063,0.22420759368117,0.130285747626063,NA,NA,NA,NA,NA,NA,NA,NA,0.116545356418746,NA,0.816828645231265,0.725231309271872,0.906241847806928,0.922826957432391,0.928142540138363,0.918076294913672,0.806916014717965,0.540840567284678,0.440226127960562,0.147063551602186,9.38594303778827,0.684512354147377,0.315487645852623,19.0929347217557,0.249020266487515,0.541260777068637,1.77892382254256,0.940847520815211,0.838076301727352,0.0519067796610169,0.0519067796610169,0.0494594258729961,0.0375295141046353,0.0278030038421236,0.157666268418957,0.423416965352449,0.269016328156113,0.132417363600159,0.0219832735961768,0.0127439267224213,0.15252887295898,0.226244524093986,0.0273994424532059,0.581083233771406,0.013903960933261,0.0295713510580575,0.0795577862181226,0.0568366793271839,0.0284861638632664,0.160200759631036,0.299240368963646,0.197978838849702,0.0594139989148128,0.0748100922409116,0.313588139281828,0.163832970620239,0.0531147986942329,0.13683351468988,0.0669205658324265,0.0533188248095756,0.0525707290533188,0.0658324265505985,0.0195184983677911,0.00244831338411317,0.0720212187159956,0.0297820495465006,0.467442804927575,0.477595776363883,0.0251793691620414,0.149029956790302,0.145665980338138,0.00336397645216483,0.0824337300317165,0.0388745017022143,0.04387669286315,0.0918423571035003,0.0370532330476357,0.0178706780945717,NA,0.474733937721719,0.468111943240047,0.193220338983051,0.274891604256996,0.160031533307056,0.291210090658258,0.715412474849095,0.121368209255533,0.575050301810865,0.505177220230984,0.494822779769016,0.619095731245264,1.59201771343794,0.341865948130684,0.240678537127376,0.300158697553869,0.221909784952503,43.4005332478583,0.168147910717408,0.0432863220467393,0.186214231598578,0.0866344274102274,0.0576190966148781,0.00565901841753267,0.00452721473402613,0.0202695750591625
26,0.860952550838387,0.135390652871923,0.640474491616126,0.00133785230110596,0.341241526935426,0.0148055654655726,0.00178380306814128,0.35783089546914,0.64216910453086,0.992686407420621,0.00285408490902604,8.91901534070639e-05,0.00437031751694613,0.652158401712451,0.31501962183375,0.0290759900107028,0.970924009989297,2021,0.330271138066357,0.490991794505887,0.0350517302889761,0.130128433820906,0.0151623260792009,0.127541919372101,0.0176596503745986,0.895112379593293,0.0532465215840171,0.231805208704959,0.0734034962540136,3.08499821619693,0.938815554762754,0.0547627541919372,0.536122012129861,0.463877987870139,0.960221191580449,0.00240813414199072,0.0961469853728148,0.150196218337496,0.0821441312879058,NA,0.0948091330717089,0.040492329646807,0.0325544059935783,0.00508383874420264,0.00749197288619336,0.00918658580092758,0.0452194077773814,0.184356047092401,0.027916518016411,0.713362664990572,0.64873046875,0.781964239440269,0.941137123745819,0.95114813147231,0.931316254416961,0.693186115102473,0.345307418891326,0.249035771005067,0.0634500491567723,8.10126295091885,0.73985870556062,0.26014129443938,18.3341103341103,0.372183372183372,0.683760683760684,2.15237876350264,1.12077683291197,1.03160193059067,0.0683750861870834,0.0689496667432774,0.0837738450930821,0.0613652034015169,0.0389215162840363,0.544097538742024,0.245632026739593,0.130773321178973,0.0812443026435734,NA,0.0763445761166819,0.154284412032817,0.128608325736858,0.0259799453053783,0.789805530233971,0.00168317783976147,0.0438588054246417,0.0307300182745023,0.0101471578339906,0.00788689044916803,0.0416947196306627,0.688900644416659,0.0408290853130711,0.040059632586323,0.094113686640377,0.716910350134667,0.0270777222008465,0.0414582531742978,0.0758945748364756,0.0511254328587918,0.0147171989226626,0.00865717583686033,0.0274624855713736,0.00591573682185456,0.0010580992689496,0.0297229703732205,0.00971434067519477,0.17168413965567,0.730787727229008,0.087813792440127,0.186394588912755,0.178556738723093,0.00783785018966226,0.159354199774292,0.0196688085861029,0.0363328915497464,0.149330469356976,0.00557561354599881,0.114277226817787,0.00964306932955532,0.795517191353547,0.770564340635427,0.608660960394603,0.161903380240824,0.0878427390105905,0.101914986217902,0.842688566416839,0.519454632435018,0.291500558124701,0.523625037982376,0.476374962017624,0.562927680128807,1.17173073910501,0.113997929021934,0.0471713750632923,0.129597177883877,0.278005708169818,49.2222618622904,0.286032821976454,0.0689439885836604,0.11086336068498,0.203219649821592,0.153514231184134,0.0155173844494233,0.027798522944154,0.0290432329267281
27,0.840533272300738,0.14673570979001,0.189649253304343,0.470790181381244,0.314327401727985,0.00217428620472621,NA,0.316501687932712,0.677147107627167,0.969445557017795,0.021428162728157,0.00137323339245866,0.00114436116038222,0.637838301768038,0.286290553298621,0.0674600904045317,0.924128855066659,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484036926423294,0.484359798969357,NA,NA,NA,NA,0.0795710893124939,0.0837344458275096,0.0442845186862486,0.00963519650617919,0.313636691915866,0.0841167068512448,0.418497548289221,0.0354211253487931,0.330655866496898,0.131308753013843,NA,0.0563540042568196,0.0189677862333352,0.762899528265732,0.655744449505562,0.859547285835454,0.90689809380066,0.900654269972452,0.91282554211616,0.805356269362465,0.608857818359693,0.515795695418229,0.228680906571009,9.22870567779595,0.664350447444259,0.331611178522676,18.5687686632707,0.328473564025997,0.637273845072897,2.10222194246868,1.09010511739158,1.01211682507711,0.0490652734940517,0.0490652734940517,0.0809152136967332,0.0541323094353874,0.0384903287622013,0.0787103746397695,0.451615349613226,0.316168663734264,0.116591460640073,0.0188552252388897,0.0150728044896102,0.200553617473078,0.208990596086759,0.045057257697558,0.530325724252996,0,0.031690020213094,0.0736236253383124,0.0589263078556991,0.0747713179622461,0.19111651649594,0.188050292918565,0.213093973757237,0.0565624036452088,0.112165541813697,0.211307627395939,0.20956825735788,0.0386794564899168,0.152634026211101,0.0906366783198719,0.033289131520485,0.119568774002445,0.0632889593056297,0.0186336473384194,0,0.062393442058312,0.0332289581301439,0.577999076022791,0.35005047653269,0.0387214893143747,0.112163424495946,0.105726812172288,0.00643661232365796,0.09364041258055,0.0127713307301139,0.035230906648666,0.074716523138394,0.0376462387929149,0.0147810518259348,NA,0.362417198358191,0.354899012476125,0.101231356930955,0.25366765554517,0.156154752712643,0.417015483399033,0.705423463766571,0.0590148203433202,0.62472900451363,0.466536478082815,0.533463521917185,0.600024087679152,1.71535482683907,0.439997709836253,0.34300626540838,0.37106134896846,0.163114360606151,40.2445886986112,0.124012795948799,0.0321725498859325,0.258000654241738,0.108445459930608,0.0277777777777778,0.0105568249132606,0.0106202927985106,0.0575230599983075
27,0.619705471777823,0.207466983817938,0.0762793196554194,0.0280407949598663,0.88426427639917,0.000491339566151755,0.000514299358962585,0.885269915324284,0.106845691824477,0.981675789357677,0.00534963172492331,0.00416720239516559,0.00139365942361736,0.885655639843506,0.0948262402880076,0.0115579597009717,0.980481880131514,2011,0.561490917105964,0.747619069485517,0.0993286556582113,0.295701467589956,0.0533034549896222,0.277324449424168,0.278991330382235,0.90733198023621,0.354779310471502,0.193675036276473,0.0166182980364785,4.42673530114064,0.394513527909924,0.586494131476958,0.781994471281891,0.194184743676873,0.942536230553055,0.00629327920944841,0.135735999118344,0.223550318681924,0.135735999118344,NA,NA,NA,NA,NA,NA,NA,NA,0.159618775600169,NA,0.863133640552995,0.797156840748645,0.923404529140073,0.915225429813068,0.92231956106581,0.908964439735893,0.859768970495096,0.6390156853571,0.557386496556525,0.237170416355223,10.3604055619042,0.648298565287269,0.351701434712731,18.9676089089125,0.263961050757548,0.557624532209425,1.62776322441289,0.858725125235535,0.769038099177352,0.0546955036994878,0.0546955036994878,0.0407647410267016,0.0312744151845213,0.025043409517625,0.0453426199521598,0.460137892218939,0.29772055719713,0.142240045026031,0.0201772899957788,0.0130856901646264,0.199141691290277,0.250724637681159,0.031567468692838,0.505480512171099,0.0135589822888478,0.0616811992612001,0.113196741262546,0.0869807997938233,0.048322666552124,0.264292770929084,0.0913334192402961,0.18205117191415,0.0568990450009307,0.0816832037569978,0.100533897451395,0.13363266128452,0.0622544575400423,0.214278518902272,0.109859114392206,0.105038207486077,0.0671041459799393,0.0760552029817669,0.0273136755457698,0.0058426513548907,0.0980874670811207,0.0455864127985579,0.582216088328076,0.360269265434881,0.0119282334384858,0.197760387848128,0.188548994809369,0.00921139303875847,0.133695357334709,0.023721259247834,0.0521750586251416,0.130361236265908,0.0736740526296255,0.0203286302829783,NA,0.348245830849533,0.339900260253857,0.0521380072405822,0.287762253013274,0.177917678361128,0.397127030052778,0.678248660732542,0.0389716606916481,0.621747249901174,0.483882088082172,0.516117911917828,0.556400310318076,1.33784412353143,0.523440841817093,0.330002829883009,0.333984996887899,0.277961883284748,39.9373934327045,0.121628806629632,0.0354582622884696,0.277654786132043,0.119879366675044,0.0695768167494732,0.00964679954375858,0.00937614785315212,0.0391864983470915
