outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag1,25,1,log_int,True,ppml,-0.030685936865194774,,0.022717202184954134,0.17676599420171324,29.94456140350877,116.48429069201322,8550,475,-3.1% change in expected count (β·meanY ≈ -0.92 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag1,50,1,log_int,True,ppml,-0.023044845167921258,,0.025508196354826224,0.36629823696152863,32.370739817123855,126.07240953376387,7218,401,-2.3% change in expected count (β·meanY ≈ -0.75 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag1,100,1,log_int,True,ppml,-0.012403910422433172,,0.028338839995261423,0.6616037654960669,35.91196308129216,141.14345769290807,5634,313,-1.2% change in expected count (β·meanY ≈ -0.45 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag2,0,2,log_int,True,ppml,-0.08495732357173556,***,0.026126622092781937,0.0011469561939085882,25.063107595979567,98.60338720848218,12138,714,-8.5% change in expected count (β·meanY ≈ -2.13 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag2,25,2,log_int,True,ppml,-0.036128490960452425,,0.02229537819266902,0.10513617265616881,31.437770897832817,119.67701221577701,8075,475,-3.6% change in expected count (β·meanY ≈ -1.14 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag2,50,2,log_int,True,ppml,-0.02717500057167504,,0.02485464352553673,0.2742370484686698,33.99721285022737,129.52641082569062,6817,401,-2.7% change in expected count (β·meanY ≈ -0.92 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag2,100,2,log_int,True,ppml,-0.011483873449185238,,0.027330386222443513,0.6743488387004151,37.724112009020864,145.01312553791874,5321,313,-1.1% change in expected count (β·meanY ≈ -0.43 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag3,0,3,log_int,True,ppml,-0.09739533795516478,***,0.025546959387899214,0.00013762151841434367,26.4500175070028,101.46473690650858,11424,714,-9.7% change in expected count (β·meanY ≈ -2.58 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag3,25,3,log_int,True,ppml,-0.046036484551303186,**,0.02134028371091764,0.030985615737366023,33.179736842105264,123.13674423671331,7600,475,-4.6% change in expected count (β·meanY ≈ -1.53 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag3,50,3,log_int,True,ppml,-0.0322769211540628,,0.023614787275686173,0.17168495040334353,35.881390274314214,133.27144501867366,6416,401,-3.2% change in expected count (β·meanY ≈ -1.16 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_1_worker,S_ppml_lag3,100,3,log_int,True,ppml,-0.008643161256515248,,0.02595398666495968,0.7391202152681982,39.8158945686901,149.2105878669949,5008,313,-0.9% change in expected count (β·meanY ≈ -0.34 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag0,0,0,log_int,True,ppml,-0.05810841757040658,***,0.020927724082663704,0.005492670632546881,35.72595704948646,160.23658118575634,12852,714,-5.8% change in expected count (β·meanY ≈ -2.08 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag0,25,0,log_int,True,ppml,-0.04340473859497896,**,0.0201791401386283,0.03147851473559182,46.566198830409355,195.0462830315996,8550,475,-4.3% change in expected count (β·meanY ≈ -2.02 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag0,50,0,log_int,True,ppml,-0.04568507140165316,**,0.022765913897939284,0.04477828412958629,50.718620116375725,211.53766685241018,7218,401,-4.6% change in expected count (β·meanY ≈ -2.32 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag0,100,0,log_int,True,ppml,-0.04655768009880968,*,0.024237510450699336,0.05474511553685213,57.97994320198793,238.00450773246533,5634,313,-4.7% change in expected count (β·meanY ≈ -2.70 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag1,0,1,log_int,True,ppml,-0.061982049220402326,***,0.0193038515867581,0.0013233637960812228,35.72595704948646,160.23658118575634,12852,714,-6.2% change in expected count (β·meanY ≈ -2.21 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag1,25,1,log_int,True,ppml,-0.04782044289519561,***,0.018245361067782226,0.008768140245775546,46.566198830409355,195.0462830315996,8550,475,-4.8% change in expected count (β·meanY ≈ -2.23 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag1,50,1,log_int,True,ppml,-0.04598203056057117,**,0.02048244235550554,0.024771431617303108,50.718620116375725,211.53766685241018,7218,401,-4.6% change in expected count (β·meanY ≈ -2.33 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag1,100,1,log_int,True,ppml,-0.044292669159125886,**,0.022332826674459835,0.04733405930071388,57.97994320198793,238.00450773246533,5634,313,-4.4% change in expected count (β·meanY ≈ -2.57 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag2,0,2,log_int,True,ppml,-0.07706642609838169,***,0.019530051173912686,7.945327670388913e-05,37.332591860273524,164.65413885903206,12138,714,-7.7% change in expected count (β·meanY ≈ -2.88 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag2,25,2,log_int,True,ppml,-0.056969737900874416,***,0.018004817870375958,0.001555427426322975,48.66105263157895,200.40063270097798,8075,475,-5.7% change in expected count (β·meanY ≈ -2.77 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag2,50,2,log_int,True,ppml,-0.052450566275049224,***,0.019555197954420487,0.007314403135108227,53.00880152559777,217.34272262362813,6817,401,-5.2% change in expected count (β·meanY ≈ -2.78 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag2,100,2,log_int,True,ppml,-0.04291006584728278,**,0.021635003311966636,0.047326892929390185,60.61191505356136,244.5270675564962,5321,313,-4.3% change in expected count (β·meanY ≈ -2.60 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag3,0,3,log_int,True,ppml,-0.08700977966586043,***,0.01928446942414535,6.424661939341547e-06,39.31845238095238,169.47809631600524,11424,714,-8.7% change in expected count (β·meanY ≈ -3.42 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag3,25,3,log_int,True,ppml,-0.06427414270057683,***,0.017359873155189623,0.0002135235552764847,51.24605263157895,206.23857423888936,7600,475,-6.4% change in expected count (β·meanY ≈ -3.29 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag3,50,3,log_int,True,ppml,-0.055538311435112654,***,0.018726840863008538,0.003019886509406433,55.827618453865334,223.6713730910901,6416,401,-5.6% change in expected count (β·meanY ≈ -3.10 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_2_9_workers,S_ppml_lag3,100,3,log_int,True,ppml,-0.04108709363048959,**,0.02076142448525087,0.04781473418567184,63.83646166134185,251.6365745683553,5008,313,-4.1% change in expected count (β·meanY ≈ -2.62 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag0,0,0,log_int,True,ppml,0.20301546315645372,*,0.11172983487287132,0.0692138884861242,0.175692499221911,1.0934573977768909,5544,714,+20.3% change in expected count (β·meanY ≈ +0.04 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag0,25,0,log_int,True,ppml,0.03542620016785709,,0.0712221809494292,0.6189041609095876,0.24011695906432748,1.3219597122313416,4302,475,+3.5% change in expected count (β·meanY ≈ +0.01 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag0,50,0,log_int,True,ppml,-0.09334678155756045,,0.07353738464203019,0.20430606886295277,0.26059850374064836,1.4236279959947975,3636,401,-9.3% change in expected count (β·meanY ≈ -0.02 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag0,100,0,log_int,True,ppml,-0.11271001219513514,,0.07585214045367178,0.13730098150229497,0.291089811856585,1.588091038162416,2826,313,-11.3% change in expected count (β·meanY ≈ -0.03 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag1,0,1,log_int,True,ppml,0.1842933576323814,*,0.11053612013912945,0.09546108766248951,0.175692499221911,1.0934573977768909,5544,714,+18.4% change in expected count (β·meanY ≈ +0.03 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag1,25,1,log_int,True,ppml,0.043865386002942756,,0.07091028279151794,0.5361772528539912,0.24011695906432748,1.3219597122313416,4302,475,+4.4% change in expected count (β·meanY ≈ +0.01 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag1,50,1,log_int,True,ppml,-0.06733257364069282,,0.07010273627974267,0.33681155718215305,0.26059850374064836,1.4236279959947975,3636,401,-6.7% change in expected count (β·meanY ≈ -0.02 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag1,100,1,log_int,True,ppml,-0.08942562229631638,,0.07134256799657117,0.2100354567429652,0.291089811856585,1.588091038162416,2826,313,-8.9% change in expected count (β·meanY ≈ -0.03 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag2,0,2,log_int,True,ppml,0.2080169341670744,*,0.1159957519839651,0.07292255345219645,0.17853023562366122,1.0929498722274824,5202,714,+20.8% change in expected count (β·meanY ≈ +0.04 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag2,25,2,log_int,True,ppml,0.11497168893467494,,0.07887110511465005,0.14491878022328364,0.24346749226006192,1.3206193755498297,4029,475,+11.5% change in expected count (β·meanY ≈ +0.03 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag2,50,2,log_int,True,ppml,0.017773021724793586,,0.07669389092208756,0.8167401696395797,0.26433915211970077,1.4218522626454375,3400,401,+1.8% change in expected count (β·meanY ≈ +0.00 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag2,100,2,log_int,True,ppml,0.003174551265351968,,0.07573159496120956,0.9665637063666819,0.2956211238489006,1.5858862926192434,2635,313,+0.3% change in expected count (β·meanY ≈ +0.00 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag3,0,3,log_int,True,ppml,0.13003600396935508,,0.1326994962123788,0.32712146686413224,0.18329831932773108,1.1067575661328886,4848,714,+13.0% change in expected count (β·meanY ≈ +0.02 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag3,25,3,log_int,True,ppml,0.05957690979322247,,0.08440576169159072,0.4802880345723344,0.24947368421052632,1.33686520121667,3760,475,+6.0% change in expected count (β·meanY ≈ +0.01 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag3,50,3,log_int,True,ppml,-0.017074479122784307,,0.07850050837446812,0.8278125669663181,0.27072942643391523,1.4391661538678233,3168,401,-1.7% change in expected count (β·meanY ≈ -0.00 firms),
Firm entry — total + by size (PPML),nec_panel_ppml,new_firms_size_51plus_workers,S_ppml_lag3,100,3,log_int,True,ppml,-0.05718202002096979,,0.08431276027045607,0.497636576376554,0.3031150159744409,1.6053554897288005,2464,313,-5.7% change in expected count (β·meanY ≈ -0.02 firms),
