estimator,outcome,lag,threshold,beta,stars,se,pval,mean_y,sd_y,n,n_muni
ols_log,new_firms,6,25,0.0629077966351894,"",0.0433527640051611,0.147422466418568,101.255222672065,373.091340460622,6175,475
ols_log,new_firms_size_1_worker,6,25,0.141435120533042,**,0.0657544651826902,0.0319843049207067,38.6647773279352,135.539681265126,6175,475
ols_log,new_firms_size_2_9_workers,6,25,0.0199211039885264,"",0.0468651610670029,0.670976524325678,59.1601619433198,226.878858191129,6175,475
ols_log,new_firms_size_10_50_workers,6,25,0.0755430706901132,"",0.0496871331879227,0.129083530408543,3.16744939271255,14.0949672324587,6175,475
ols_log,new_firms_size_51plus_workers,6,25,-0.0100368357901165,"",0.0245524673040945,0.682877429631777,0.262834008097166,1.37780666842577,6175,475
ols_log,new_firms_hospitality_food,6,25,0.0719477400450065,"",0.0595279144442871,0.22740427444048,16.1313360323887,76.0061785530879,6175,475
ols_log,new_firms_manufacturing,6,25,0.0126697979846529,"",0.046885161416395,0.78710058897833,11.4087449392713,33.1537102210447,6175,475
ols_log,new_firms_construction,6,25,0.0508286758159746,**,0.0258051357441714,0.0494532533889334,0.145587044534413,0.744063781806879,6175,475
ols_log,new_firms_trade_retail,6,25,0.121727618467606,**,0.05405967003597,0.0247965870491684,56.7570850202429,211.749374973512,6175,475
ols_log,new_firms_transport_storage,6,25,-0.0155422447797212,"",0.0242146817034211,0.521279475782444,0.186396761133603,1.19539509822929,6175,475
ols_log,new_firms_agriculture,6,25,0.0385599294033052,"",0.0642095914920839,0.548438605707823,1.95028340080972,3.32442290609604,6175,475
ols_log,new_firms_finance_prof_realestate,6,25,-0.0310268443682407,"",0.0557949385013612,0.578413726978766,2.89214574898785,11.8670297895765,6175,475
ols_log,new_firms,7,25,-0.00987648912288563,"",0.042619552295197,0.816842992933519,107.571929824561,387.182853594655,5700,475
ols_log,new_firms_size_1_worker,7,25,0.0778574739788609,"",0.0602951776071455,0.19723873413815,41.2414035087719,140.68527284536,5700,475
ols_log,new_firms_size_2_9_workers,7,25,-0.06433119248949,"",0.0463772301240366,0.166054371342155,62.8001754385965,235.457600638656,5700,475
ols_log,new_firms_size_10_50_workers,7,25,0.0477383823404148,"",0.0439596874015804,0.278049455268525,3.26157894736842,14.5314429115514,5700,475
ols_log,new_firms_size_51plus_workers,7,25,0.0193185033878587,"",0.0245378186292798,0.431502642113981,0.268771929824561,1.39385771901253,5700,475
ols_log,new_firms_hospitality_food,7,25,0.0331340707858821,"",0.0528023994468104,0.530626689565339,17.240350877193,78.9802824653163,5700,475
ols_log,new_firms_manufacturing,7,25,-0.0130565501037395,"",0.0424511415250213,0.75854728709926,12.1163157894737,34.3675923796169,5700,475
ols_log,new_firms_construction,7,25,0.0312653587538546,"",0.0234836220522349,0.18370767168965,0.153508771929825,0.768602122994095,5700,475
ols_log,new_firms_trade_retail,7,25,0.0269701563673997,"",0.0487980652656696,0.580736888186356,60.4898245614035,219.731425500512,5700,475
ols_log,new_firms_transport_storage,7,25,-0.030122605562072,"",0.0223433561371836,0.178248126247803,0.196491228070175,1.23809862095895,5700,475
ols_log,new_firms_agriculture,7,25,-0.0255562989380946,"",0.0580966227739213,0.660215092584207,2.03947368421053,3.40257116175409,5700,475
ols_log,new_firms_finance_prof_realestate,7,25,0.007097934814856,"",0.0460822607408422,0.877653619067755,3.0080701754386,12.2834399409931,5700,475
