outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Credit,nec_cs,share_borrowed,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.00641980581327981,"",0.0069944053085926,0.362634397094289,0.335575784090851,0.111652629279119,399,401,+0.64pp (+2% of mean),""
Credit,nec_cs,share_borrowed,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.00432917786192011,"",0.00702697002332914,0.54081394958727,0.336906712465201,0.106144942123757,305,313,+0.43pp (+1% of mean),""
Credit,nec_cs,share_borrowed,S_log_log_lag10,0,10,log_int,TRUE,log/log,-0.0116184210320689,"",0.0087310228361261,0.187317551607383,0.342448220233176,0.128250215490881,714,714,-1.16pp (-3% of mean),""
Credit,nec_cs,share_borrowed,S_log_log_lag10,25,10,log_int,TRUE,log/log,0.00532481039756408,"",0.00873992856983053,0.544778911740776,0.338428284527563,0.118749959477411,469,475,+0.53pp (+2% of mean),""
Credit,nec_cs,share_borrowed,S_log_log_lag10,50,10,log_int,TRUE,log/log,0.0051695956058916,"",0.00727753934602807,0.480435385642938,0.335575784090851,0.111652629279119,399,401,+0.52pp (+2% of mean),""
Credit,nec_cs,share_borrowed,S_log_log_lag10,100,10,log_int,TRUE,log/log,0.00357437322174665,"",0.00709700473467428,0.616863216071615,0.336906712465201,0.106144942123757,305,313,+0.36pp (+1% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag0,0,0,lin_int,FALSE,lin/lin,-0.00607847931837247,"",0.0262343832087603,0.817402841092264,0.342448220233176,0.128250215490881,714,714,-0.61pp (-2% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag0,25,0,lin_int,FALSE,lin/lin,0.0137707210303632,"",0.0120835702902634,0.259209641197701,0.338428284527563,0.118749959477411,469,475,+1.38pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag0,50,0,lin_int,FALSE,lin/lin,0.0134903413606394,"",0.0103543534989236,0.197952462512811,0.335575784090851,0.111652629279119,399,401,+1.35pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag0,100,0,lin_int,FALSE,lin/lin,0.0151540687566728,*,0.0088057110828746,0.0918400855038029,0.336906712465201,0.106144942123757,305,313,+1.52pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag1,0,1,lin_int,FALSE,lin/lin,-0.000731188459164386,"",0.0234488716165496,0.975207031875154,0.342448220233176,0.128250215490881,714,714,-0.07pp (-0% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag1,25,1,lin_int,FALSE,lin/lin,0.0136077524196868,"",0.0114986839606713,0.24155560849874,0.338428284527563,0.118749959477411,469,475,+1.36pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag1,50,1,lin_int,FALSE,lin/lin,0.0132495513839411,"",0.0103112065223592,0.204093601231882,0.335575784090851,0.111652629279119,399,401,+1.32pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag1,100,1,lin_int,FALSE,lin/lin,0.0154366062422978,*,0.00873036760082673,0.0835262432356276,0.336906712465201,0.106144942123757,305,313,+1.54pp (+5% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag2,0,2,lin_int,FALSE,lin/lin,0.000336782169461229,"",0.0234808106450761,0.988594525145963,0.342448220233176,0.128250215490881,714,714,+0.03pp (+0% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag2,25,2,lin_int,FALSE,lin/lin,0.0142989865039038,"",0.0110802785537952,0.202090988098519,0.338428284527563,0.118749959477411,469,475,+1.43pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag2,50,2,lin_int,FALSE,lin/lin,0.013972534482708,"",0.0101143524212788,0.172625985272008,0.335575784090851,0.111652629279119,399,401,+1.40pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag2,100,2,lin_int,FALSE,lin/lin,0.0157846078121236,*,0.00859519745671098,0.0726210190349952,0.336906712465201,0.106144942123757,305,313,+1.58pp (+5% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag3,0,3,lin_int,FALSE,lin/lin,-0.00624851370301125,"",0.0230892858861443,0.787423637418907,0.342448220233176,0.128250215490881,714,714,-0.62pp (-2% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag3,25,3,lin_int,FALSE,lin/lin,0.0138773917758181,"",0.0114733423163885,0.231450750205833,0.338428284527563,0.118749959477411,469,475,+1.39pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag3,50,3,lin_int,FALSE,lin/lin,0.0135888834273939,"",0.00984488781781829,0.172980114934374,0.335575784090851,0.111652629279119,399,401,+1.36pp (+4% of mean),""
