dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
hh,food_exp_staples_7day,full,100,29.0214265101451,"",662.528440153542,2902.14265101451,4.38040463642879,46.1171434146653,0.530241595565781,8506,2956,133,3,442.099664951423,0.016510611104145,,curated,net_full,0
hh,food_exp_staples_7day,receiver,0,-33.6169817235745,"",640.519910263601,-3361.69817235745,-5.2483898134782,54.5146546523994,0.538077268946216,14111,4913,228,3,415.090457375006,0.00616475296495078,,curated,net_receiver,0
hh,food_exp_staples_7day,receiver,25,-13.6180814881603,"",644.160907822728,-1361.80814881603,-2.11408070914915,55.0152318511791,0.804855899030661,9217,3213,142,3,420.644249349123,0.010514775201383,,curated,net_receiver,0
hh,food_exp_staples_7day,receiver,50,-3.46772184097152,"",652.968493661447,-346.772184097152,-0.531070315740146,51.6580866726428,0.94659124633156,7960,2770,121,3,435.959770833675,0.0130696293746166,,curated,net_receiver,0
hh,food_exp_staples_7day,receiver,100,41.4142544838722,"",659.434398034398,4141.42544838721,6.28026906198968,66.0345771182972,0.532215807600729,6041,2100,87,3,462.584518414744,0.0184203944270016,,curated,net_receiver,0
hh,food_exp_staples_7day,sender,0,-74.8628615681427,"",665.516319444444,-7486.28615681427,-11.2488393418566,112.635040483781,0.50921140154842,2844,993,53,3,379.172550804283,0.0326807523644633,,curated,net_sender,0
hh,food_exp_staples_7day,sender,25,-167.106362593156,***,669.113909774436,-16710.6362593156,-24.9742771973593,61.0749219700333,0.00868943468276885,2627,917,49,3,383.319441314957,0.0526036201258332,,curated,net_sender,0
hh,food_exp_staples_7day,sender,50,-184.312693106404,**,670.10473235066,-18431.2693106404,-27.505057673575,81.4668167984473,0.0283344111197249,2549,887,48,3,385.783071277008,0.0473301828637684,,curated,net_sender,0
hh,food_exp_staples_7day,sender,100,-201.387184074997,**,670.10834670947,-20138.7184074997,-30.0529287635198,75.6024101394581,0.0106851069547331,2465,856,46,3,387.346917093204,0.0485259167820736,,curated,net_sender,0
hh,food_exp_total_7day,full,0,158.371940643913,"",2216.5500839944,15837.1940643913,7.14497460659738,104.930704031571,0.132349636443522,16955,5906,281,3,1166.30416693642,0.0126576720362839,,curated,net_full,0
hh,food_exp_total_7day,full,25,1.56208306319217,"",2282.24373403456,156.208306319218,0.0684450586892714,119.927258900696,0.989621311068887,11844,4130,191,3,1191.31118969491,0.00769778474037197,,curated,net_full,0
hh,food_exp_total_7day,full,50,-2.51333426777463,"",2307.51674887048,-251.333426777463,-0.108919437703102,117.285783486319,0.982928753333071,10509,3657,169,3,1199.04132379575,0.00893704632836301,,curated,net_full,0
hh,food_exp_total_7day,full,100,29.7388015671995,"",2333.38050366407,2973.88015671995,1.27449430217237,130.310687705431,0.819832560570051,8506,2956,133,3,1228.35126164565,0.0142298801306037,,curated,net_full,0
hh,food_exp_total_7day,receiver,0,197.171255809129,*,2168.8928344083,19717.1255809129,9.09087128147202,106.879818721221,0.0663702756105226,14111,4913,228,3,1129.68472486989,0.012471871622408,,curated,net_receiver,0
hh,food_exp_total_7day,receiver,25,15.2966884993948,"",2233.83565189398,1529.66884993948,0.684772332576272,105.843544132718,0.885294893192988,9217,3213,142,3,1145.95129779882,0.00982132075097786,,curated,net_receiver,0
hh,food_exp_total_7day,receiver,50,20.4859083069319,"",2260.51956748695,2048.59083069319,0.906247776023738,93.4641590917879,0.826878594462016,7960,2770,121,3,1148.07892643957,0.0136531964821613,,curated,net_receiver,0
hh,food_exp_total_7day,receiver,100,69.5372617208143,"",2291.37312694513,6953.72617208143,3.03474195900699,122.316100039203,0.571173956159621,6041,2100,87,3,1180.00541721689,0.0183382801312484,,curated,net_receiver,0
hh,food_exp_total_7day,sender,0,-290.825650886247,"",2452.58585069444,-29082.5650886247,-11.8579192978668,391.894832908845,0.461364956584719,2844,993,53,3,1307.77948684034,0.0460086158599088,,curated,net_sender,0
hh,food_exp_total_7day,sender,25,-477.057622114851,**,2451.83580827068,-47705.7622114851,-19.4571602431783,215.782844507403,0.0318464253570814,2627,917,49,3,1324.49708179477,0.0646176150303264,,curated,net_sender,0
hh,food_exp_total_7day,sender,50,-765.759933148097,***,2454.19608223429,-76575.9933148097,-31.2020681106683,231.094284758528,0.00177847090429038,2549,887,48,3,1335.38682722052,0.0696540783272447,,curated,net_sender,0
hh,food_exp_total_7day,sender,100,-781.138903193004,***,2436.29183386838,-78113.8903193004,-32.062616322639,243.337412445932,0.00244926845373298,2465,856,46,3,1334.10840930057,0.0711463382937819,,curated,net_sender,0
hh,food_insec_score,full,0,-0.322547346946129,"",0.856159589360709,-32.2547346946129,-37.673741082194,0.204488919460307,0.115847754493537,16955,5906,281,3,2.55168002787801,0.0138697484564119,,curated,net_full,0
hh,food_insec_score,full,25,-0.0458814743445407,"",0.764754987895484,-4.58814743445407,-5.99949984906946,0.221910670185523,0.836421431158355,11844,4130,191,3,2.40131801963319,0.00903524007761158,,curated,net_full,0
hh,food_insec_score,full,50,-0.120053971024242,"",0.768072289156627,-12.0053971024242,-15.63055622747,0.220701668044267,0.587186769195409,10509,3657,169,3,2.39921639362598,0.0124707729661965,,curated,net_full,0
hh,food_insec_score,full,100,-0.302666922337754,"",0.736652320576945,-30.2666922337754,-41.0868076952104,0.29372067682839,0.304679308382158,8506,2956,133,3,2.33625652740969,0.00879724967504403,,curated,net_full,0
hh,food_insec_score,receiver,0,-0.231173291858881,"",0.839666292765003,-23.1173291858881,-27.5315674632635,0.255797717915741,0.367094112089315,14111,4913,228,3,2.56315198071632,0.0160751502042352,,curated,net_receiver,0
hh,food_insec_score,receiver,25,0.0790723025109171,"",0.71767357012555,7.90723025109171,11.0178646396417,0.319223881476765,0.804725553214987,9217,3213,142,3,2.37271368840745,0.0140307130220785,,curated,net_receiver,0
hh,food_insec_score,receiver,50,0.0129877204599921,"",0.732413621675367,1.29877204599921,1.77327674904288,0.321505039335711,0.967844049677806,7960,2770,121,3,2.39127496612956,0.0234938123564169,,curated,net_receiver,0
hh,food_insec_score,receiver,100,-0.103386978490857,"",0.676822276822277,-10.3386978490857,-15.2753510088742,0.389501190387803,0.791310144015721,6041,2100,87,3,2.2946234080046,0.0112503247200347,,curated,net_receiver,0
hh,food_insec_score,sender,0,1.64366515922215,**,0.937847222222222,164.366515922215,175.259372771558,0.745234109016978,0.0318584346900495,2844,993,53,3,2.49291282014764,0.0403074693625917,,curated,net_sender,0
hh,food_insec_score,sender,25,0.768688109456617,**,0.929699248120301,76.8688109456617,82.6813736819491,0.361568256004489,0.03867543030196,2627,917,49,3,2.49239940968024,0.0845019398260022,,curated,net_sender,0
hh,food_insec_score,sender,50,0.113818588540308,"",0.879363847944143,11.3818588540308,12.9432872190963,0.34089298249756,0.739952552652934,2549,887,48,3,2.42092499381003,0.0762890919837839,,curated,net_sender,0
hh,food_insec_score,sender,100,-0.327851248916827,"",0.88322632423756,-32.7851248916827,-37.1197324988975,0.260562223015402,0.214792492731131,2465,856,46,3,2.42949714696991,0.0820206778520688,,curated,net_sender,0
hh,grows_horticulture,full,0,0.0417196474091072,"",0.372278809666467,4.17196474091072,11.2065597949249,0.0487302415633898,0.392655375891338,14145,5820,281,3,0.483428232469319,0.019006432048797,,curated,net_full,0
hh,grows_horticulture,full,25,-0.185278426729672,***,0.376154734411085,-18.5278426729672,-49.2559071520787,0.0539394967742524,0.000727764594407203,9748,4058,191,3,0.484442910384609,0.0258465958553022,,curated,net_full,0
hh,grows_horticulture,full,50,-0.119039543052561,**,0.381117366825466,-11.9039543052561,-31.2343528304959,0.0486993222503075,0.0155435518162264,8671,3600,169,3,0.485687615729516,0.0194177726206549,,curated,net_full,0
hh,grows_horticulture,full,100,-0.0853786019436766,*,0.379139294811637,-8.53786019436766,-22.5190591194443,0.0502362666446764,0.0915726339581817,7004,2907,133,3,0.485205371346028,0.0274918536211538,,curated,net_full,0
hh,grows_horticulture,receiver,0,0.0948766842181438,*,0.334929394578802,9.48766842181438,28.327368619723,0.0546829002858823,0.0840920494133888,11524,4836,228,3,0.471984930112359,0.0233482056288176,,curated,net_receiver,0
hh,grows_horticulture,receiver,25,-0.216807194718934,***,0.329960794232958,-21.6807194718934,-65.7069562530706,0.0723176710641174,0.00321301182735292,7338,3150,142,3,0.470228277454215,0.0319795139549454,,curated,net_receiver,0
hh,grows_horticulture,receiver,50,-0.161500820524903,***,0.330844678670766,-16.1500820524903,-48.8146949117529,0.0615069163397286,0.00977222552783807,6338,2721,121,3,0.470551688020235,0.0252962004023662,,curated,net_receiver,0
hh,grows_horticulture,receiver,100,-0.11811534366685,**,0.319260700389105,-11.811534366685,-36.9965183697507,0.0576947126983695,0.0436857998149695,4755,2059,87,3,0.466235559077441,0.0346410800644091,,curated,net_receiver,0
hh,grows_horticulture,sender,0,-0.218301502748907,*,0.542793627269359,-21.8301502748907,-40.2181403357884,0.124371015622605,0.0851073613041499,2621,984,53,3,0.498257652159655,0.0366524406586722,,curated,net_sender,0
hh,grows_horticulture,sender,25,-0.132566944122775,**,0.523138832997988,-13.2566944122775,-25.3406812419305,0.0567410015226105,0.0236956485538481,2410,908,49,3,0.499564833618391,0.0514451222832719,,curated,net_sender,0
hh,grows_horticulture,sender,50,-0.136193896287934,"",0.523908523908524,-13.6193896287934,-25.9957397279746,0.114723809475195,0.241135680544277,2333,879,48,3,0.499531918951405,0.0494827312635379,,curated,net_sender,0
hh,grows_horticulture,sender,100,-0.19078820643189,*,0.511858559724019,-19.078820643189,-37.27361842591,0.110196278485084,0.0902412393622984,2249,848,46,3,0.499967164412588,0.0544011460608427,,curated,net_sender,0
hh,hlt_spend_medicines,full,0,2186.87319314018,***,1490.13837257332,218687.319314018,146.756384064097,751.520409334915,0.00390527564295781,16562,5906,281,3,8004.42832944255,0.00717102769031497,,curated,net_full,0
hh,hlt_spend_medicines,full,25,1913.81488541785,***,1534.70879445806,191381.488541785,124.702151465397,635.070785832273,0.00293429868492136,11561,4130,191,3,7262.40625496355,0.00592518890596927,,curated,net_full,0
hh,hlt_spend_medicines,full,50,1258.44139158761,*,1525.92356748525,125844.139158761,82.4708011857731,646.530672761266,0.0532684824738652,10274,3657,169,3,7454.4712087803,0.00559176019923557,,curated,net_full,0
hh,hlt_spend_medicines,full,100,925.666711082872,"",1538.01845538968,92566.6711082872,60.1856699338722,800.112599323453,0.249394181160777,8327,2956,133,3,7795.83394389607,0.00642388971063101,,curated,net_full,0
hh,hlt_spend_medicines,receiver,0,2244.91347081924,**,1496.61614871577,224491.347081924,149.999281562316,892.236323400173,0.0125593120036789,13772,4913,228,3,7906.77094516775,0.00936501633855247,,curated,net_receiver,0
hh,hlt_spend_medicines,receiver,25,3139.73181672832,***,1536.69484894588,313973.181672832,204.317195367842,920.760013387303,0.000847707731852868,8984,3213,142,3,6758.02900540871,0.0114007009274827,,curated,net_receiver,0
hh,hlt_spend_medicines,receiver,50,2516.83800545416,**,1523.55978875896,251683.800545416,165.194567618793,982.162809693585,0.0116274603969745,7775,2770,121,3,6943.77766899084,0.0105024370422125,,curated,net_receiver,0
