beta,se,pval,n,n_muni,mean_y,sd_y,dataset,outcome,lag,estimator,threshold,err,stars,outcome_group
-0.25645671831136146,0.08057377131835153,0.0014581757745790735,469,475,182.62315789473683,371.10674805225824,nec_cs_full,n_firms_manufacturing,5,ppml,25,,***,Stock — by industry
-0.3311740682391976,0.09694141102622379,0.0006349480651306472,469,475,241.25894736842105,706.1707326779217,nec_cs_full,n_firms_hospitality,5,ppml,25,,***,Stock — by industry
-0.37515265102121115,0.0893768191678072,2.6996494145281602e-05,469,475,882.3747368421052,2410.640406927654,nec_cs_full,n_firms_trade_retail,5,ppml,25,,***,Stock — by industry
-0.3966247851362655,0.1360727624531153,0.0035591741138822908,463,475,2.7978947368421054,10.259357969106222,nec_cs_full,n_firms_construction,5,ppml,25,,***,Stock — by industry
-0.33910260474577586,0.1443809368849438,0.01884079629653468,469,475,5.395789473684211,17.557475932975667,nec_cs_full,n_firms_transport,5,ppml,25,,**,Stock — by industry
-0.10830193783644669,0.06022415933277152,0.07212729141123075,469,475,39.216842105263154,39.8295065141759,nec_cs_full,n_firms_agriculture,5,ppml,25,,*,Stock — by industry
-0.3838631002263182,0.09819572551456933,9.26164456325207e-05,469,475,54.4,213.38167305704695,nec_cs_full,n_firms_finance_prof_info,5,ppml,25,,***,Stock — by industry
-0.25723683755365406,0.11111293596107888,0.020607814819283643,469,475,96.45894736842105,156.147609148432,nec_cs_full,n_firms_social_services,5,ppml,25,,**,Stock — by industry
-0.33881200811298573,0.0889765523862459,0.00014016342258749148,469,475,1634.6273684210526,4262.35412486425,nec_cs_full,n_firms,6,ppml,25,,***,Stock — aggregate
-0.3129879589434905,0.08381023476585987,0.00018810064318808273,469,475,598.9452631578947,1357.8884953389686,nec_cs_full,n_firms_size_1_worker,6,ppml,25,,***,Stock — by size
-0.34734071281825146,0.09184056874054987,0.0001555755278324078,469,475,956.8463157894737,2620.0517290368953,nec_cs_full,n_firms_size_2_9_workers,6,ppml,25,,***,Stock — by size
-0.37646164859566994,0.11995572678552965,0.00169908667406804,469,475,71.21263157894737,262.88251825769515,nec_cs_full,n_firms_size_10_50_workers,6,ppml,25,,***,Stock — by size
-0.5249214160841201,0.15067085071889888,0.0004941734079373372,466,475,7.623157894736842,39.15751877898411,nec_cs_full,n_firms_size_51plus_workers,6,ppml,25,,***,Stock — by size
-0.2547927919282274,0.0793057616407283,0.0013145216941299331,469,475,182.62315789473683,371.10674805225824,nec_cs_full,n_firms_manufacturing,6,ppml,25,,***,Stock — by industry
-0.32962049260102333,0.09413708912017225,0.00046265665343758755,469,475,241.25894736842105,706.1707326779217,nec_cs_full,n_firms_hospitality,6,ppml,25,,***,Stock — by industry
-0.3716441128974721,0.0875108709538199,2.1681279733121173e-05,469,475,882.3747368421052,2410.640406927654,nec_cs_full,n_firms_trade_retail,6,ppml,25,,***,Stock — by industry
-0.39411368193341473,0.12795615857791812,0.0020695327100455074,463,475,2.7978947368421054,10.259357969106222,nec_cs_full,n_firms_construction,6,ppml,25,,***,Stock — by industry
-0.33629944629649183,0.1413535410517928,0.01735322292300623,469,475,5.395789473684211,17.557475932975667,nec_cs_full,n_firms_transport,6,ppml,25,,**,Stock — by industry
-0.11342916414465246,0.06014573177679673,0.05930769520082868,469,475,39.216842105263154,39.8295065141759,nec_cs_full,n_firms_agriculture,6,ppml,25,,*,Stock — by industry
-0.38503815275755193,0.09603776701774362,6.091529906426807e-05,469,475,54.4,213.38167305704695,nec_cs_full,n_firms_finance_prof_info,6,ppml,25,,***,Stock — by industry
-0.25495488725033794,0.11159970895610931,0.022339347434682466,469,475,96.45894736842105,156.147609148432,nec_cs_full,n_firms_social_services,6,ppml,25,,**,Stock — by industry
-0.34629700024883436,0.0878543234678236,8.089993599558198e-05,469,475,1634.6273684210526,4262.35412486425,nec_cs_full,n_firms,7,ppml,25,,***,Stock — aggregate
-0.319438095632948,0.08277712346522846,0.00011384531925329178,469,475,598.9452631578947,1357.8884953389686,nec_cs_full,n_firms_size_1_worker,7,ppml,25,,***,Stock — by size
-0.35522244269687664,0.0907451286370428,9.058910390780106e-05,469,475,956.8463157894737,2620.0517290368953,nec_cs_full,n_firms_size_2_9_workers,7,ppml,25,,***,Stock — by size
-0.38644022838062136,0.11599205385771538,0.0008634532384466098,469,475,71.21263157894737,262.88251825769515,nec_cs_full,n_firms_size_10_50_workers,7,ppml,25,,***,Stock — by size
-0.539103107821207,0.14688883228510816,0.0002424142464552137,466,475,7.623157894736842,39.15751877898411,nec_cs_full,n_firms_size_51plus_workers,7,ppml,25,,***,Stock — by size
-0.2618400611916057,0.0793492148432056,0.0009673845316200413,469,475,182.62315789473683,371.10674805225824,nec_cs_full,n_firms_manufacturing,7,ppml,25,,***,Stock — by industry
-0.33848562620082845,0.0925500659423154,0.0002548616180586549,469,475,241.25894736842105,706.1707326779217,nec_cs_full,n_firms_hospitality,7,ppml,25,,***,Stock — by industry
-0.37837105825276296,0.08680393304743762,1.307082286672312e-05,469,475,882.3747368421052,2410.640406927654,nec_cs_full,n_firms_trade_retail,7,ppml,25,,***,Stock — by industry
-0.3937793240987848,0.12724632651931783,0.0019706364755112116,463,475,2.7978947368421054,10.259357969106222,nec_cs_full,n_firms_construction,7,ppml,25,,***,Stock — by industry
-0.3392409106809617,0.13827007922090165,0.014148699237307882,469,475,5.395789473684211,17.557475932975667,nec_cs_full,n_firms_transport,7,ppml,25,,**,Stock — by industry
-0.1177398297743042,0.05917853251073879,0.04663832950145497,469,475,39.216842105263154,39.8295065141759,nec_cs_full,n_firms_agriculture,7,ppml,25,,**,Stock — by industry
-0.39709794005155774,0.09467923733476175,2.739092455561476e-05,469,475,54.4,213.38167305704695,nec_cs_full,n_firms_finance_prof_info,7,ppml,25,,***,Stock — by industry
-0.26169554722390215,0.10891536816429455,0.01627265638560127,469,475,96.45894736842105,156.147609148432,nec_cs_full,n_firms_social_services,7,ppml,25,,**,Stock — by industry
-0.35306069385099254,0.08968960020105714,8.268790222865086e-05,469,475,1634.6273684210526,4262.35412486425,nec_cs_full,n_firms,8,ppml,25,,***,Stock — aggregate
-0.325856395103001,0.08385263293894431,0.00010188417318901521,469,475,598.9452631578947,1357.8884953389686,nec_cs_full,n_firms_size_1_worker,8,ppml,25,,***,Stock — by size
-0.36234053369391067,0.09298098302973486,9.741910678795485e-05,469,475,956.8463157894737,2620.0517290368953,nec_cs_full,n_firms_size_2_9_workers,8,ppml,25,,***,Stock — by size
-0.3914577909723535,0.11981835836901587,0.0010865775156969626,469,475,71.21263157894737,262.88251825769515,nec_cs_full,n_firms_size_10_50_workers,8,ppml,25,,***,Stock — by size
-0.5459617696574973,0.15457587662552372,0.0004124316416529439,466,475,7.623157894736842,39.15751877898411,nec_cs_full,n_firms_size_51plus_workers,8,ppml,25,,***,Stock — by size
-0.26908369916835745,0.08097075270140734,0.000889844124353445,469,475,182.62315789473683,371.10674805225824,nec_cs_full,n_firms_manufacturing,8,ppml,25,,***,Stock — by industry
-0.34286111888918125,0.09508974386150693,0.00031136268497355957,469,475,241.25894736842105,706.1707326779217,nec_cs_full,n_firms_hospitality,8,ppml,25,,***,Stock — by industry
-0.38618784038553705,0.08874257025379023,1.3503882216214791e-05,469,475,882.3747368421052,2410.640406927654,nec_cs_full,n_firms_trade_retail,8,ppml,25,,***,Stock — by industry
-0.40601022706506473,0.1303374445522757,0.001839014358969271,463,475,2.7978947368421054,10.259357969106222,nec_cs_full,n_firms_construction,8,ppml,25,,***,Stock — by industry
-0.33970728831432995,0.14086329179640525,0.015882270892558115,469,475,5.395789473684211,17.557475932975667,nec_cs_full,n_firms_transport,8,ppml,25,,**,Stock — by industry
-0.12099198079000487,0.05919978020929705,0.04097419399166413,469,475,39.216842105263154,39.8295065141759,nec_cs_full,n_firms_agriculture,8,ppml,25,,**,Stock — by industry
-0.40433502917213526,0.09681804180374456,2.963718360371459e-05,469,475,54.4,213.38167305704695,nec_cs_full,n_firms_finance_prof_info,8,ppml,25,,***,Stock — by industry
-0.2649846480552939,0.10968505853200218,0.015697741105487273,469,475,96.45894736842105,156.147609148432,nec_cs_full,n_firms_social_services,8,ppml,25,,**,Stock — by industry
-0.35246403214366995,0.09086141627355013,0.0001048269931789303,469,475,1634.6273684210526,4262.35412486425,nec_cs_full,n_firms,9,ppml,25,,***,Stock — aggregate
-0.3262700461768109,0.08458268943505089,0.0001145952179031351,469,475,598.9452631578947,1357.8884953389686,nec_cs_full,n_firms_size_1_worker,9,ppml,25,,***,Stock — by size
-0.3615413692975542,0.09442548405947367,0.00012874147708119565,469,475,956.8463157894737,2620.0517290368953,nec_cs_full,n_firms_size_2_9_workers,9,ppml,25,,***,Stock — by size
-0.3858779790018002,0.12291785625630809,0.0016934279109790396,469,475,71.21263157894737,262.88251825769515,nec_cs_full,n_firms_size_10_50_workers,9,ppml,25,,***,Stock — by size
-0.5397635069380732,0.16051121917526567,0.0007716254537279976,466,475,7.623157894736842,39.15751877898411,nec_cs_full,n_firms_size_51plus_workers,9,ppml,25,,***,Stock — by size
-0.271213766183768,0.08254820508077851,0.0010179437044182116,469,475,182.62315789473683,371.10674805225824,nec_cs_full,n_firms_manufacturing,9,ppml,25,,***,Stock — by industry
-0.3383381627558467,0.09565330256521634,0.00040450056450747063,469,475,241.25894736842105,706.1707326779217,nec_cs_full,n_firms_hospitality,9,ppml,25,,***,Stock — by industry
-0.3860066014122908,0.09003484880402346,1.808562122063151e-05,469,475,882.3747368421052,2410.640406927654,nec_cs_full,n_firms_trade_retail,9,ppml,25,,***,Stock — by industry
-0.4266386077687519,0.12989056608340055,0.0010212709724111146,463,475,2.7978947368421054,10.259357969106222,nec_cs_full,n_firms_construction,9,ppml,25,,***,Stock — by industry
-0.3452631192417138,0.1412217139477516,0.01449203302315416,469,475,5.395789473684211,17.557475932975667,nec_cs_full,n_firms_transport,9,ppml,25,,**,Stock — by industry
-0.12370897331900604,0.059994696500418165,0.039207880168584675,469,475,39.216842105263154,39.8295065141759,nec_cs_full,n_firms_agriculture,9,ppml,25,,**,Stock — by industry
-0.4001748591443772,0.09921198359491765,5.494434420283412e-05,469,475,54.4,213.38167305704695,nec_cs_full,n_firms_finance_prof_info,9,ppml,25,,***,Stock — by industry
-0.26460502987792095,0.110281060769931,0.016423326121629334,469,475,96.45894736842105,156.147609148432,nec_cs_full,n_firms_social_services,9,ppml,25,,**,Stock — by industry
-0.3569319755416631,0.0840072679860868,2.148970468174305e-05,469,475,1634.6273684210526,4262.35412486425,nec_cs_full,n_firms,10,ppml,25,,***,Stock — aggregate
-0.3269105767195235,0.07904643834924506,3.539089278814522e-05,469,475,598.9452631578947,1357.8884953389686,nec_cs_full,n_firms_size_1_worker,10,ppml,25,,***,Stock — by size
-0.36769655025718273,0.08716869525611246,2.4624080217083844e-05,469,475,956.8463157894737,2620.0517290368953,nec_cs_full,n_firms_size_2_9_workers,10,ppml,25,,***,Stock — by size
-0.40041602066532034,0.105674052718711,0.0001511568068193192,469,475,71.21263157894737,262.88251825769515,nec_cs_full,n_firms_size_10_50_workers,10,ppml,25,,***,Stock — by size
-0.561618593721056,0.1358076420330944,3.5434063123895854e-05,466,475,7.623157894736842,39.15751877898411,nec_cs_full,n_firms_size_51plus_workers,10,ppml,25,,***,Stock — by size
-0.27471615403226063,0.07896426504085152,0.0005033010507349278,469,475,182.62315789473683,371.10674805225824,nec_cs_full,n_firms_manufacturing,10,ppml,25,,***,Stock — by industry
-0.34874447671055336,0.08740256333222994,6.60470089006715e-05,469,475,241.25894736842105,706.1707326779217,nec_cs_full,n_firms_hospitality,10,ppml,25,,***,Stock — by industry
-0.384928575110825,0.08436824988696007,5.0552561172700905e-06,469,475,882.3747368421052,2410.640406927654,nec_cs_full,n_firms_trade_retail,10,ppml,25,,***,Stock — by industry
-0.43347648562073227,0.12329407312489651,0.0004384420579832682,463,475,2.7978947368421054,10.259357969106222,nec_cs_full,n_firms_construction,10,ppml,25,,***,Stock — by industry
-0.3671040080284323,0.12831544732956893,0.004223743964892668,469,475,5.395789473684211,17.557475932975667,nec_cs_full,n_firms_transport,10,ppml,25,,***,Stock — by industry
-0.13653886152210215,0.0586350164651309,0.019879034236407245,469,475,39.216842105263154,39.8295065141759,nec_cs_full,n_firms_agriculture,10,ppml,25,,**,Stock — by industry
-0.41238446474944457,0.09175636752655149,6.978550828762309e-06,469,475,54.4,213.38167305704695,nec_cs_full,n_firms_finance_prof_info,10,ppml,25,,***,Stock — by industry
-0.2817597601363044,0.09982798578673988,0.00476578632586433,469,475,96.45894736842105,156.147609148432,nec_cs_full,n_firms_social_services,10,ppml,25,,***,Stock — by industry
-0.2955464667246502,0.10562593804962549,0.0051412438490847645,469,475,1429.5284210526315,3892.6534175886763,nec_cs_2001,n_firms,0,ppml,25,,***,Stock — aggregate
-0.27641959897773577,0.09919555866247116,0.005326210152840183,469,475,539.0021052631579,1272.2300638794056,nec_cs_2001,n_firms_size_1_worker,0,ppml,25,,***,Stock — by size
-0.3033972264231148,0.10951768850661564,0.005600409573286669,469,475,838.1915789473684,2415.1372542551203,nec_cs_2001,n_firms_size_2_9_workers,0,ppml,25,,***,Stock — by size
-0.31041311497072105,0.1528584680975065,0.04228316288344569,469,475,48.01263157894737,198.963473972304,nec_cs_2001,n_firms_size_10_50_workers,0,ppml,25,,**,Stock — by size
-0.39670787240357314,0.2658388791137302,0.13562395381133818,466,475,4.322105263157895,21.263452822584185,nec_cs_2001,n_firms_size_51plus_workers,0,ppml,25,,,Stock — by size
-0.21615608691619162,0.08680749594064889,0.012772064739023703,469,475,161.58526315789473,336.887194234075,nec_cs_2001,n_firms_manufacturing,0,ppml,25,,**,Stock — by industry
-0.27795375181857285,0.11458101272183488,0.015273535361439494,469,475,222.12842105263158,674.3958495974399,nec_cs_2001,n_firms_hospitality,0,ppml,25,,**,Stock — by industry
-0.3317352738548594,0.10556537680473826,0.001675329769004863,469,475,799.6652631578947,2219.9417361195515,nec_cs_2001,n_firms_trade_retail,0,ppml,25,,***,Stock — by industry
-0.31431845204686926,0.14783157805145625,0.03348720082315282,463,475,2.1052631578947367,7.563617228156231,nec_cs_2001,n_firms_construction,0,ppml,25,,**,Stock — by industry
-0.345353685045216,0.2066204034427392,0.09463472621553182,445,475,2.7221052631578946,14.670309139280635,nec_cs_2001,n_firms_transport,0,ppml,25,,*,Stock — by industry
-0.034930852248290276,0.0660971939295714,0.5971682488960242,469,475,28.87578947368421,30.207778065455056,nec_cs_2001,n_firms_agriculture,0,ppml,25,,,Stock — by industry
-0.2883681448823329,0.11412023478463044,0.01150807991623215,469,475,46.1178947368421,180.55049083952653,nec_cs_2001,n_firms_finance_prof_info,0,ppml,25,,**,Stock — by industry
-0.23095084984068878,0.1352142440935446,0.08762958980875912,469,475,56.20842105263158,123.87974267908312,nec_cs_2001,n_firms_social_services,0,ppml,25,,*,Stock — by industry
-0.3019941879220044,0.10286452196920592,0.003326415779954184,469,475,1429.5284210526315,3892.6534175886763,nec_cs_2001,n_firms,1,ppml,25,,***,Stock — aggregate
-0.28188642477808457,0.0957196246898925,0.0032304049290288184,469,475,539.0021052631579,1272.2300638794056,nec_cs_2001,n_firms_size_1_worker,1,ppml,25,,***,Stock — by size
-0.3102199015495372,0.10706033192546224,0.0037600874603624934,469,475,838.1915789473684,2415.1372542551203,nec_cs_2001,n_firms_size_2_9_workers,1,ppml,25,,***,Stock — by size
-0.31933072518827654,0.1494297249037073,0.03259831653354084,469,475,48.01263157894737,198.963473972304,nec_cs_2001,n_firms_size_10_50_workers,1,ppml,25,,**,Stock — by size
-0.4125744860250706,0.2610664609848727,0.11402839719430968,466,475,4.322105263157895,21.263452822584185,nec_cs_2001,n_firms_size_51plus_workers,1,ppml,25,,,Stock — by size
-0.2235690739714837,0.08477027291154302,0.008355600447247147,469,475,161.58526315789473,336.887194234075,nec_cs_2001,n_firms_manufacturing,1,ppml,25,,***,Stock — by industry
-0.28464609931975027,0.11149322901130912,0.010678881031192411,469,475,222.12842105263158,674.3958495974399,nec_cs_2001,n_firms_hospitality,1,ppml,25,,**,Stock — by industry
-0.3371879776748256,0.10253474436441658,0.0010071416235908348,469,475,799.6652631578947,2219.9417361195515,nec_cs_2001,n_firms_trade_retail,1,ppml,25,,***,Stock — by industry
