category,dataset,outcome,spec_level,spec_label,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
hh_investment,census,amen_asset_count_mean,L1_raw,L1 raw treatment,50,0.0694773942614844,***,2.95665686724969,6.94773942614844,2.34986328752152,0.0120539578317307,0.0000000164433790960684,802,401,401,2,1.32801346481541,0.0605471485910905,,category,L1_raw,0
hh_investment,census,amen_asset_count_mean,L1_raw,L1 raw treatment,100,0.0811456974889181,***,3.02976983994328,8.11456974889181,2.6782792679208,0.0127242096269843,0.00000000064900102506693,626,313,313,2,1.35787816070551,0.0830604833825865,,category,L1_raw,0
hh_investment,census,amen_asset_count_mean,L2_Cmig,L2 + year x mig_int,0,0.0107760509663339,"",2.66992412165453,1.07760509663339,0.403608884572196,0.0200702023058938,0.591491821694384,1428,714,714,2,1.29316091786062,0.0109460124287533,,category,L2_Cmig,0
hh_investment,census,amen_asset_count_mean,L2_Cmig,L2 + year x mig_int,25,0.0553213088714312,**,2.89141403469394,5.53213088714312,1.91329599315883,0.0248859067667252,0.0266868525007903,950,475,475,2,1.30682007516563,0.0416245095086241,,category,L2_Cmig,0
hh_investment,census,amen_asset_count_mean,L2_Cmig,L2 + year x mig_int,50,0.0771735811835395,***,2.95665686724969,7.71735811835395,2.61016359518672,0.027211828966383,0.00479986410238458,802,401,401,2,1.32801346481541,0.0607238063253847,,category,L2_Cmig,0
hh_investment,census,amen_asset_count_mean,L2_Cmig,L2 + year x mig_int,100,0.0874325246613176,***,3.02976983994328,8.74325246613176,2.88578107513786,0.0294262465819643,0.00319647976024815,626,313,313,2,1.35787816070551,0.0831692842896095,,category,L2_Cmig,0
hh_investment,census,amen_asset_count_mean,L3_Cfx,L3 + year x fx,0,0.0125740396297342,"",2.66992412165453,1.25740396297342,0.470951197741987,0.0203470105346221,0.536786051031899,1428,714,714,2,1.29316091786062,0.0136887401936276,,category,L3_Cfx,0
hh_investment,census,amen_asset_count_mean,L3_Cfx,L3 + year x fx,25,0.0561069489834132,**,2.89141403469394,5.61069489834132,1.94046747751061,0.024789203036908,0.0240647859675545,950,475,475,2,1.30682007516563,0.0452901985963268,,category,L3_Cfx,0
hh_investment,census,amen_asset_count_mean,L3_Cfx,L3 + year x fx,50,0.0766529387800773,***,2.95665686724969,7.66529387800773,2.59255443636855,0.0271946077375154,0.0050616470341619,802,401,401,2,1.32801346481541,0.0619333853669191,,category,L3_Cfx,0
hh_investment,census,amen_asset_count_mean,L3_Cfx,L3 + year x fx,100,0.0885765485427034,***,3.02976983994328,8.85765485427034,2.92354050710208,0.0294643370060874,0.00285989165939711,626,313,313,2,1.35787816070551,0.0841544764448097,,category,L3_Cfx,0
hh_investment,census,amen_asset_count_mean,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0341962920732268,"",2.66992412165453,3.41962920732268,1.28079640151105,0.0217181402773024,0.115804001919754,1428,714,714,2,1.29316091786062,0.0989677617711657,,category,L4_BlockA,0
hh_investment,census,amen_asset_count_mean,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.0614242057719339,**,2.89141403469394,6.14242057719339,2.12436562301032,0.0252339155808846,0.0152932949718432,950,475,475,2,1.30682007516563,0.156477549485757,,category,L4_BlockA,0
hh_investment,census,amen_asset_count_mean,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.0898753820316497,***,2.95665686724969,8.98753820316497,3.03976369484,0.0273167296751242,0.00109022090696528,802,401,401,2,1.32801346481541,0.186381760890607,,category,L4_BlockA,0
hh_investment,census,amen_asset_count_mean,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.0966469895346332,***,3.02976983994328,9.66469895346332,3.1899119286382,0.0304821194248738,0.00167227891265294,626,313,313,2,1.35787816070551,0.202449802580795,,category,L4_BlockA,0
hh_investment,census,amen_toilet_any,L1_raw,L1 raw treatment,0,0.0624228630353805,***,0.597969062636336,6.24228630353805,10.43914592507,0.00402515700628192,0.0000000000000000000000000000000000000000000000589593782581208,2142,714,714,3,0.335841072172858,0.196610985261141,,category,L1_raw,0
hh_investment,census,amen_toilet_any,L1_raw,L1 raw treatment,25,0.0439595583356243,***,0.657911927117024,4.39595583356243,6.68167827998734,0.0039435743588209,0.0000000000000000000000000867899547482142,1425,475,475,3,0.307261089135886,0.139863131043025,,category,L1_raw,0
hh_investment,census,amen_toilet_any,L1_raw,L1 raw treatment,50,0.0370096182876454,***,0.677514629269966,3.70096182876454,5.4625563329199,0.00467691846838247,0.0000000000000248575946538156,1203,401,401,3,0.300687019873904,0.101277456863918,,category,L1_raw,0
hh_investment,census,amen_toilet_any,L1_raw,L1 raw treatment,100,0.0224737378494497,***,0.704312720543224,2.24737378494497,3.19087490456173,0.00551336572999727,0.0000581336786535013,939,313,313,3,0.283463769887996,0.0406382308313038,,category,L1_raw,0
hh_investment,census,amen_toilet_any,L2_Cmig,L2 + year x mig_int,0,0.0429325629732221,***,0.597969062636336,4.29325629732221,7.17972979805013,0.00629151342164539,0.0000000000189485730197095,2142,714,714,3,0.335841072172858,0.216146749185358,,category,L2_Cmig,0
hh_investment,census,amen_toilet_any,L2_Cmig,L2 + year x mig_int,25,0.0554380815260001,***,0.657911927117024,5.54380815260001,8.42636821754096,0.00819654097749798,0.0000000000397622921874238,1425,475,475,3,0.307261089135886,0.148513214654187,,category,L2_Cmig,0
hh_investment,census,amen_toilet_any,L2_Cmig,L2 + year x mig_int,50,0.0558031081611106,***,0.677514629269966,5.58031081611106,8.2364432811199,0.0106152794894209,0.000000239019423883509,1203,401,401,3,0.300687019873904,0.114640709303853,,category,L2_Cmig,0
hh_investment,census,amen_toilet_any,L2_Cmig,L2 + year x mig_int,100,0.0284652053506071,**,0.704312720543224,2.84652053506071,4.04155775131427,0.0127872343040034,0.0267239156036623,939,313,313,3,0.283463769887996,0.0501327356937835,,category,L2_Cmig,0
hh_investment,census,amen_toilet_any,L3_Cfx,L3 + year x fx,0,0.0468717788873425,***,0.597969062636336,4.68717788873425,7.83849563733171,0.00543592721267944,0.0000000000000000421514841296434,2142,714,714,3,0.335841072172858,0.249850509900848,,category,L3_Cfx,0
hh_investment,census,amen_toilet_any,L3_Cfx,L3 + year x fx,25,0.058536487697753,***,0.657911927117024,5.8536487697753,8.89731365021158,0.0078544620540416,0.000000000000437614793269004,1425,475,475,3,0.307261089135886,0.227880191872806,,category,L3_Cfx,0
hh_investment,census,amen_toilet_any,L3_Cfx,L3 + year x fx,50,0.0571688614755713,***,0.677514629269966,5.71688614755713,8.43802613342412,0.00984934574150287,0.0000000131687042006583,1203,401,401,3,0.300687019873904,0.248103390949009,,category,L3_Cfx,0
hh_investment,census,amen_toilet_any,L3_Cfx,L3 + year x fx,100,0.0374777415569381,***,0.704312720543224,3.74777415569381,5.32117913872578,0.0121377652044802,0.00219831634457891,939,313,313,3,0.283463769887996,0.226328118696633,,category,L3_Cfx,0
hh_investment,census,amen_toilet_any,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.06159959636231,***,0.597969062636336,6.159959636231,10.3014687901626,0.00620228160879746,0.000000000000000000000736166821003341,2142,714,714,3,0.335841072172858,0.33359484339283,,category,L4_BlockA,0
hh_investment,census,amen_toilet_any,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.0587488593951909,***,0.657911927117024,5.87488593951909,8.92959330478002,0.00779177395818564,0.000000000000241488880287454,1425,475,475,3,0.307261089135886,0.397851162269207,,category,L4_BlockA,0
hh_investment,census,amen_toilet_any,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.0650449888212619,***,0.677514629269966,6.50449888212619,9.60052905298134,0.00874378313280814,0.000000000000625014854220143,1203,401,401,3,0.300687019873904,0.441550332372782,,category,L4_BlockA,0
hh_investment,census,amen_toilet_any,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.0558653824619622,***,0.704312720543224,5.58653824619622,7.9319002528982,0.0106463419540972,0.000000285547617667587,939,313,313,3,0.283463769887996,0.43594714263009,,category,L4_BlockA,0
hh_investment,census,housing_foundation_modern,L1_raw,L1 raw treatment,0,0.00440230810960772,"",0.240715241721307,0.440230810960772,1.82884477033015,0.00297204721253861,0.138985037860451,1428,714,714,2,0.244758420920797,0.00222281352230258,,category,L1_raw,0
hh_investment,census,housing_foundation_modern,L1_raw,L1 raw treatment,25,0.0247104853887376,***,0.2772017537435,2.47104853887376,8.9142601210246,0.00303748606475562,0.00000000000000363958127177779,950,475,475,2,0.263619758999456,0.0977565443542544,,category,L1_raw,0
hh_investment,census,housing_foundation_modern,L1_raw,L1 raw treatment,50,0.02271760394448,***,0.285935657520562,2.271760394448,7.94500557974177,0.00321330612462029,0.00000000000695634874112066,802,401,401,2,0.271576396624524,0.088702575497299,,category,L1_raw,0
hh_investment,census,housing_foundation_modern,L1_raw,L1 raw treatment,100,0.0220858218516927,***,0.290800826673648,2.20858218516927,7.59482773977069,0.00340406674280742,0.000000000340932650876288,626,313,313,2,0.277681743303824,0.0916783682097547,,category,L1_raw,0
hh_investment,census,housing_foundation_modern,L2_Cmig,L2 + year x mig_int,0,-0.011242449419518,**,0.240715241721307,-1.1242449419518,-4.67043521595289,0.00454914648324177,0.0136936867032652,1428,714,714,2,0.244758420920797,0.0203482662819189,,category,L2_Cmig,0
hh_investment,census,housing_foundation_modern,L2_Cmig,L2 + year x mig_int,25,0.0246423153022915,***,0.2772017537435,2.46423153022915,8.88966789333285,0.00601820223744096,0.0000497143021546452,950,475,475,2,0.263619758999456,0.0977567584355769,,category,L2_Cmig,0
hh_investment,census,housing_foundation_modern,L2_Cmig,L2 + year x mig_int,50,0.0223412027880827,***,0.285935657520562,2.23412027880827,7.81336716861769,0.0067670552369509,0.00104820877691221,802,401,401,2,0.271576396624524,0.0887083656213796,,category,L2_Cmig,0
hh_investment,census,housing_foundation_modern,L2_Cmig,L2 + year x mig_int,100,0.0260576650819822,***,0.290800826673648,2.60576650819822,8.96065715494871,0.00763382685972776,0.000726160530179587,626,313,313,2,0.277681743303824,0.0923254064609268,,category,L2_Cmig,0
hh_investment,census,housing_foundation_modern,L3_Cfx,L3 + year x fx,0,-0.01230851580964,***,0.240715241721307,-1.230851580964,-5.11330970221255,0.00423057379640388,0.00373372303126853,1428,714,714,2,0.244758420920797,0.0341813475017454,,category,L3_Cfx,0
hh_investment,census,housing_foundation_modern,L3_Cfx,L3 + year x fx,25,0.0242943278309428,***,0.2772017537435,2.42943278309428,8.76413208172658,0.00599370046890613,0.0000590140966640104,950,475,475,2,0.263619758999456,0.107551553058253,,category,L3_Cfx,0
hh_investment,census,housing_foundation_modern,L3_Cfx,L3 + year x fx,50,0.0229055768515791,***,0.285935657520562,2.29055768515791,8.01074516211112,0.00667693280023564,0.000665059847403086,802,401,401,2,0.271576396624524,0.108184098337997,,category,L3_Cfx,0
hh_investment,census,housing_foundation_modern,L3_Cfx,L3 + year x fx,100,0.0249192453227383,***,0.290800826673648,2.49192453227383,8.5691796711101,0.00740636033662837,0.000862314063098454,626,313,313,2,0.277681743303824,0.106860970889778,,category,L3_Cfx,0
hh_investment,census,housing_foundation_modern,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.011919348371141,**,0.240715241721307,-1.1919348371141,-4.95163841138936,0.00480133856672367,0.0132752699296699,1428,714,714,2,0.244758420920797,0.0949050825243038,,category,L4_BlockA,0
hh_investment,census,housing_foundation_modern,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.0210403012933299,***,0.2772017537435,2.10403012933299,7.59024826112711,0.00641211397360385,0.00110937704012388,950,475,475,2,0.263619758999456,0.132074450885945,,category,L4_BlockA,0
hh_investment,census,housing_foundation_modern,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.0188819034658662,***,0.285935657520562,1.88819034658662,6.60354977395863,0.00710622511182354,0.0081974065324037,802,401,401,2,0.271576396624524,0.151226257886797,,category,L4_BlockA,0
hh_investment,census,housing_foundation_modern,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.0288252957215415,***,0.290800826673648,2.88252957215415,9.91238438049241,0.00818772891849667,0.000494839830801164,626,313,313,2,0.277681743303824,0.151794108475319,,category,L4_BlockA,0
human_capital,census,edu_literate,L1_raw,L1 raw treatment,0,0.0137538297345814,***,0.607474131361805,1.37538297345814,2.26410130481585,0.00130669319323754,0.00000000000000000000000350696392118572,2142,714,714,3,0.159875612228507,0.103787152392203,,category,L1_raw,0
human_capital,census,edu_literate,L1_raw,L1 raw treatment,25,0.00708667021990096,***,0.639975374673741,0.708667021990096,1.10733482886177,0.00111456085227249,0.000000000480477565850834,1425,475,475,3,0.148252524325314,0.042280289474691,,category,L1_raw,0
human_capital,census,edu_literate,L1_raw,L1 raw treatment,50,0.0053125517652381,***,0.651504369627357,0.53125517652381,0.815428416585562,0.00125200848131382,0.0000274087963509042,1203,401,401,3,0.14461900855669,0.0252475680334793,,category,L1_raw,0
human_capital,census,edu_literate,L1_raw,L1 raw treatment,100,0.00174224923005419,"",0.665543202339344,0.174224923005419,0.261778532772972,0.00134375279880407,0.195742508378564,939,313,313,3,0.142806582450414,0.00291906906436112,,category,L1_raw,0
human_capital,census,edu_literate,L2_Cmig,L2 + year x mig_int,0,0.00934412981212828,***,0.607474131361805,0.934412981212828,1.53819386369278,0.00226517121712761,0.0000414227616867817,2142,714,714,3,0.159875612228507,0.126092706544286,,category,L2_Cmig,0
human_capital,census,edu_literate,L2_Cmig,L2 + year x mig_int,25,0.00674542013433986,***,0.639975374673741,0.674542013433986,1.05401245130388,0.00234639101051789,0.00422459861304161,1425,475,475,3,0.148252524325314,0.0492100836279977,,category,L2_Cmig,0
human_capital,census,edu_literate,L2_Cmig,L2 + year x mig_int,50,0.00503937223774996,*,0.651504369627357,0.503937223774996,0.773497841715527,0.00297734779947145,0.0913158560757529,1203,401,401,3,0.14461900855669,0.0274243096402123,,category,L2_Cmig,0
human_capital,census,edu_literate,L2_Cmig,L2 + year x mig_int,100,-0.00355823344565468,"",0.665543202339344,-0.355823344565468,-0.534635983531603,0.00328277108190968,0.279240913639092,939,313,313,3,0.142806582450414,0.00931084461741138,,category,L2_Cmig,0
human_capital,census,edu_literate,L3_Cfx,L3 + year x fx,0,0.0113303607959556,***,0.607474131361805,1.13303607959556,1.86515938885427,0.00181876594757383,0.000000000798673231428396,2142,714,714,3,0.159875612228507,0.147430440891511,,category,L3_Cfx,0
human_capital,census,edu_literate,L3_Cfx,L3 + year x fx,25,0.00744591758275948,***,0.639975374673741,0.744591758275948,1.16346938920195,0.002271104738839,0.00112016071798708,1425,475,475,3,0.148252524325314,0.0864876261619402,,category,L3_Cfx,0
human_capital,census,edu_literate,L3_Cfx,L3 + year x fx,50,0.00443525804674179,"",0.651504369627357,0.443525804674179,0.68077180346137,0.00278699686714879,0.112307011909283,1203,401,401,3,0.14461900855669,0.110706676183575,,category,L3_Cfx,0
human_capital,census,edu_literate,L3_Cfx,L3 + year x fx,100,-0.00261884766419433,"",0.665543202339344,-0.261884766419433,-0.393490258031221,0.00326197693118851,0.422677993142952,939,313,313,3,0.142806582450414,0.114534790927542,,category,L3_Cfx,0
human_capital,census,edu_literate,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0150406854823563,***,0.607474131361805,1.50406854823563,2.47593843191954,0.00204388665042544,0.000000000000511945984467862,2142,714,714,3,0.159875612228507,0.23189072494804,,category,L4_BlockA,0
human_capital,census,edu_literate,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.0073898065653227,***,0.639975374673741,0.73898065653227,1.15470170537265,0.00213697537067042,0.000593116784382065,1425,475,475,3,0.148252524325314,0.217531397057224,,category,L4_BlockA,0
human_capital,census,edu_literate,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.00675570850800514,***,0.651504369627357,0.675570850800514,1.03693986148845,0.00251573119087634,0.00754610245638018,1203,401,401,3,0.14461900855669,0.278063103964668,,category,L4_BlockA,0
human_capital,census,edu_literate,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.000775870223043962,"",0.665543202339344,0.0775870223043962,0.116576988588693,0.0029280763173239,0.791202851846556,939,313,313,3,0.142806582450414,0.248686681285335,,category,L4_BlockA,0
human_capital,census,edu_literate_female,L1_raw,L1 raw treatment,0,0.0185257295620011,***,0.511324559496916,1.85257295620011,3.62308620188874,0.00153792898412533,0.0000000000000000000000000000015057440896774,2142,714,714,3,0.181521725168403,0.139071260453299,,category,L1_raw,0
human_capital,census,edu_literate_female,L1_raw,L1 raw treatment,25,0.0101530642647067,***,0.551756134292075,1.01530642647067,1.84013618221634,0.00123671612737509,0.00000000000000211770821322523,1425,475,475,3,0.166478396021487,0.0706954731288091,,category,L1_raw,0
human_capital,census,edu_literate_female,L1_raw,L1 raw treatment,50,0.00823725043805055,***,0.564283368248319,0.823725043805055,1.45977196946653,0.00139645268357489,0.00000000780819243479759,1203,401,401,3,0.163229508814505,0.0493703811161719,,category,L1_raw,0
human_capital,census,edu_literate_female,L1_raw,L1 raw treatment,100,0.00432258523547785,***,0.581286306758273,0.432258523547785,0.743624128974259,0.00147013311184254,0.00352435183830583,939,313,313,3,0.160013307154977,0.0155464683261306,,category,L1_raw,0
human_capital,census,edu_literate_female,L2_Cmig,L2 + year x mig_int,0,0.012165005514357,***,0.511324559496916,1.2165005514357,2.37911621658189,0.00263587486910923,0.00000465765866454627,2142,714,714,3,0.181521725168403,0.165412657571478,,category,L2_Cmig,0
human_capital,census,edu_literate_female,L2_Cmig,L2 + year x mig_int,25,0.00967349714979014,***,0.551756134292075,0.967349714979014,1.7532196832214,0.00261448893351125,0.000240923640016492,1425,475,475,3,0.166478396021487,0.0788903395707559,,category,L2_Cmig,0
human_capital,census,edu_literate_female,L2_Cmig,L2 + year x mig_int,50,0.0086069507368829,**,0.564283368248319,0.86069507368829,1.52528875050865,0.00333561377795967,0.0102265055892312,1203,401,401,3,0.163229508814505,0.0528619240959967,,category,L2_Cmig,0
human_capital,census,edu_literate_female,L2_Cmig,L2 + year x mig_int,100,-0.000907916318333785,"",0.581286306758273,-0.0907916318333785,-0.156190900727916,0.00360364813460264,0.80125048653625,939,313,313,3,0.160013307154977,0.0206399607969703,,category,L2_Cmig,0
human_capital,census,edu_literate_female,L3_Cfx,L3 + year x fx,0,0.0151403054442183,***,0.511324559496916,1.51403054442183,2.96099711289335,0.00207900314869825,0.000000000000869257893170298,2142,714,714,3,0.181521725168403,0.195609276848927,,category,L3_Cfx,0
human_capital,census,edu_literate_female,L3_Cfx,L3 + year x fx,25,0.0104573749855039,***,0.551756134292075,1.04573749855039,1.89528930184366,0.00254271313785656,0.0000461046230299094,1425,475,475,3,0.166478396021487,0.117319278932811,,category,L3_Cfx,0
human_capital,census,edu_literate_female,L3_Cfx,L3 + year x fx,50,0.00797902942874371,**,0.564283368248319,0.797902942874371,1.41401109402049,0.00316599333826785,0.0121161422062239,1203,401,401,3,0.163229508814505,0.126256060425879,,category,L3_Cfx,0
human_capital,census,edu_literate_female,L3_Cfx,L3 + year x fx,100,-0.0000338985681747762,"",0.581286306758273,-0.00338985681747762,-0.00583164746539829,0.00359284358666014,0.992478081049682,939,313,313,3,0.160013307154977,0.10368642035728,,category,L3_Cfx,0
human_capital,census,edu_literate_female,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0193199569207993,***,0.511324559496916,1.93199569207993,3.77841364393056,0.00226884148327326,0.0000000000000000980541346595084,2142,714,714,3,0.181521725168403,0.283229543492068,,category,L4_BlockA,0
human_capital,census,edu_literate_female,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.010373061789745,***,0.551756134292075,1.0373061789745,1.88000842130265,0.00237786687072709,0.0000158012543768889,1425,475,475,3,0.166478396021487,0.245802784456227,,category,L4_BlockA,0
human_capital,census,edu_literate_female,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.0102305816382609,***,0.564283368248319,1.02305816382609,1.81302200524168,0.00293726692631814,0.000550518966110098,1203,401,401,3,0.163229508814505,0.271547031241138,,category,L4_BlockA,0
human_capital,census,edu_literate_female,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.00296840218511757,"",0.581286306758273,0.296840218511757,0.510660951514891,0.00338877220275506,0.38172994623906,939,313,313,3,0.160013307154977,0.219043966209893,,category,L4_BlockA,0
human_capital,census,edu_literate_male,L1_raw,L1 raw treatment,0,0.0109666642687764,***,0.709944299429457,1.09666642687764,1.54472178698945,0.00126037154614115,0.0000000000000000225949108902445,2142,714,714,3,0.145354065407514,0.0687053841665513,,category,L1_raw,0
human_capital,census,edu_literate_male,L1_raw,L1 raw treatment,25,0.00580024184830679,***,0.735256205433682,0.580024184830679,0.78887356617216,0.00110107949868659,0.000000209947972837347,1425,475,475,3,0.133852194615756,0.0283445761157602,,category,L1_raw,0
human_capital,census,edu_literate_male,L1_raw,L1 raw treatment,50,0.00392654191230069,***,0.746709902264311,0.392654191230069,0.525845699969145,0.00120319144055027,0.00119528324507739,1203,401,401,3,0.129107038952799,0.0140979013406377,,category,L1_raw,0
human_capital,census,edu_literate_male,L1_raw,L1 raw treatment,100,0.00109097621469737,"",0.758185488911384,0.109097621469737,0.143893048687046,0.00133967825780716,0.416061647766733,939,313,313,3,0.128102812688574,0.00110335905576142,,category,L1_raw,0
human_capital,census,edu_literate_male,L2_Cmig,L2 + year x mig_int,0,0.0076371449202153,***,0.709944299429457,0.76371449202153,1.07573860743059,0.00215321787423615,0.000415373816355343,2142,714,714,3,0.145354065407514,0.0870913566501496,,category,L2_Cmig,0
human_capital,census,edu_literate_male,L2_Cmig,L2 + year x mig_int,25,0.00496838119054121,**,0.735256205433682,0.496838119054121,0.675734683206198,0.0023222226428698,0.032905785948512,1425,475,475,3,0.133852194615756,0.0349312092595422,,category,L2_Cmig,0
human_capital,census,edu_literate_male,L2_Cmig,L2 + year x mig_int,50,0.00225171267053314,"",0.746709902264311,0.225171267053314,0.301551199964682,0.00284473447283189,0.429099790325066,1203,401,401,3,0.129107038952799,0.0164171040056206,,category,L2_Cmig,0
human_capital,census,edu_literate_male,L2_Cmig,L2 + year x mig_int,100,-0.0047384646506029,"",0.758185488911384,-0.47384646506029,-0.624974326191137,0.00322121123041405,0.142293656301956,939,313,313,3,0.128102812688574,0.00815522885337039,,category,L2_Cmig,0
human_capital,census,edu_literate_male,L3_Cfx,L3 + year x fx,0,0.00879139419489831,***,0.709944299429457,0.879139419489831,1.23832168269588,0.00185833353236509,0.00000269691984734741,2142,714,714,3,0.145354065407514,0.0974636259942874,,category,L3_Cfx,0
human_capital,census,edu_literate_male,L3_Cfx,L3 + year x fx,25,0.00563186482889862,**,0.735256205433682,0.563186482889862,0.765973110771195,0.00224522098625861,0.0124615612150634,1425,475,475,3,0.133852194615756,0.0690789772379299,,category,L3_Cfx,0
human_capital,census,edu_literate_male,L3_Cfx,L3 + year x fx,50,0.00150998017937921,"",0.746709902264311,0.150998017937921,0.202217778925975,0.00264978068839682,0.569098660596211,1203,401,401,3,0.129107038952799,0.106165079979049,,category,L3_Cfx,0
human_capital,census,edu_literate_male,L3_Cfx,L3 + year x fx,100,-0.00382399396069389,"",0.758185488911384,-0.382399396069389,-0.504361269982157,0.00322545978197961,0.236696068986989,939,313,313,3,0.128102812688574,0.133927760975865,,category,L3_Cfx,0
human_capital,census,edu_literate_male,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0125328995284495,***,0.709944299429457,1.25328995284495,1.76533560992341,0.0021422281599566,0.00000000747264295895932,2142,714,714,3,0.145354065407514,0.177213688120414,,category,L4_BlockA,0
human_capital,census,edu_literate_male,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.00543523610117409,**,0.735256205433682,0.543523610117409,0.739230224921146,0.00213976132379314,0.0113997865898832,1425,475,475,3,0.133852194615756,0.202693314418263,,category,L4_BlockA,0
human_capital,census,edu_literate_male,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.00396359230235814,*,0.746709902264311,0.396359230235814,0.530807518467213,0.00236764498902792,0.0948994585458365,1203,401,401,3,0.129107038952799,0.284955573869121,,category,L4_BlockA,0
human_capital,census,edu_literate_male,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.000068734960977263,"",0.758185488911384,0.0068734960977263,0.00906571834762412,0.00277823271927351,0.980277739381756,939,313,313,3,0.128102812688574,0.286293010181778,,category,L4_BlockA,0
human_capital,census,edu_school_attend_6_16,L1_raw,L1 raw treatment,0,0.0171611925693101,***,0.819741308928368,1.71611925693101,2.0934888095056,0.00170599818633557,0.00000000000000000000023797482238564,2142,714,714,3,0.136643285142398,0.088183895229284,,category,L1_raw,0
human_capital,census,edu_school_attend_6_16,L1_raw,L1 raw treatment,25,0.0106205379107592,***,0.84414139932467,1.06205379107592,1.25814678906352,0.00133997963183433,0.000000000000016336536518532,1425,475,475,3,0.11627659826249,0.058838482132909,,category,L1_raw,0
human_capital,census,edu_school_attend_6_16,L1_raw,L1 raw treatment,50,0.00880976755147974,***,0.852009875959683,0.880976755147974,1.03399829040205,0.00140169813569858,0.000000000857619845820004,1203,401,401,3,0.11110095580692,0.0438906724516321,,category,L1_raw,0
human_capital,census,edu_school_attend_6_16,L1_raw,L1 raw treatment,100,0.00529711049362415,***,0.859960192727621,0.529711049362415,0.615971592455085,0.00162028866056962,0.00119882517285285,939,313,313,3,0.107456708903478,0.0166089039111653,,category,L1_raw,0
human_capital,census,edu_school_attend_6_16,L2_Cmig,L2 + year x mig_int,0,0.0120503348819292,***,0.819741308928368,1.20503348819292,1.47001679074614,0.00284737880768688,0.0000261790861857625,2142,714,714,3,0.136643285142398,0.164387630237355,,category,L2_Cmig,0
human_capital,census,edu_school_attend_6_16,L2_Cmig,L2 + year x mig_int,25,0.0107803061824089,***,0.84414139932467,1.07803061824089,1.27707350818635,0.00269406457630064,0.0000730192682822785,1425,475,475,3,0.11627659826249,0.109432775490235,,category,L2_Cmig,0
human_capital,census,edu_school_attend_6_16,L2_Cmig,L2 + year x mig_int,50,0.0101465599646424,***,0.852009875959683,1.01465599646424,1.1908969896873,0.00310619824611462,0.00118255720558389,1203,401,401,3,0.11110095580692,0.0839168469306845,,category,L2_Cmig,0
human_capital,census,edu_school_attend_6_16,L2_Cmig,L2 + year x mig_int,100,0.0037790945046329,"",0.859960192727621,0.37790945046329,0.439449934612249,0.00375607865851835,0.315133837651981,939,313,313,3,0.107456708903478,0.0335216246707518,,category,L2_Cmig,0
human_capital,census,edu_school_attend_6_16,L3_Cfx,L3 + year x fx,0,0.0140032091317485,***,0.819741308928368,1.40032091317485,1.70824734330573,0.0024013636372487,0.0000000083341491993173,2142,714,714,3,0.136643285142398,0.176625503209694,,category,L3_Cfx,0
human_capital,census,edu_school_attend_6_16,L3_Cfx,L3 + year x fx,25,0.0115315378511947,***,0.84414139932467,1.15315378511947,1.36606709023159,0.00266258222948785,0.0000181302624180516,1425,475,475,3,0.11627659826249,0.138643242313342,,category,L3_Cfx,0
human_capital,census,edu_school_attend_6_16,L3_Cfx,L3 + year x fx,50,0.00905381587213576,***,0.852009875959683,0.905381587213576,1.06264212746804,0.00295953181643483,0.00236862595480213,1203,401,401,3,0.11110095580692,0.154719065033609,,category,L3_Cfx,0
human_capital,census,edu_school_attend_6_16,L3_Cfx,L3 + year x fx,100,0.00456846919543683,"",0.859960192727621,0.456846919543683,0.531241938181645,0.00359574924176757,0.204846248928,939,313,313,3,0.107456708903478,0.129871313754727,,category,L3_Cfx,0
human_capital,census,edu_school_attend_6_16,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0192800550001778,***,0.819741308928368,1.92800550001778,2.35196821121314,0.00258055032825082,0.000000000000232910104954083,2142,714,714,3,0.136643285142398,0.255126373126526,,category,L4_BlockA,0
