"lgcode","year","geog_pop_2001","geog_total_mig_2001","geog_intensity_2001","shareshock_index_2001","shareshock_growth_yoy","shareshock_log_yoy","shareshock_growth_dec","shareshock_log_dec","ssiv_index_2001","ssiv_growth_yoy","ssiv_log_yoy","ssiv_growth_dec","ssiv_log_dec","absexp_index_2001","absexp_growth_yoy","absexp_log_yoy","absexp_growth_dec","absexp_log_dec"
11002,2007,16987,94,0.00553364337434509,0.961173615928723,0.0625633471244681,0.0599878329446809,0,0,0.00531879201137929,0.000346203251292165,0.000331951274315653,0,0,90.3503198973,5.8809546297,5.6388562968,0,0
11002,2008,16987,94,0.00553364337434509,0.922255748960638,-0.0343500658776596,-0.0362544618255319,0,0,0.0051034344146877,-0.000190081014452228,-0.000200619262471302,0,0,86.6920404023,-3.2289061925,-3.4079194116,0,0
11002,2009,16987,94,0.00553364337434509,0.862720956912766,-0.0551132601648936,-0.0589568574478723,0,0,0.00477399010712898,-0.000304977126950021,-0.000326246223588627,0,0,81.0957699498,-5.1806464555,-5.5419446001,0,0
11002,2010,16987,94,0.00553364337434509,0.904064897912766,0.0435726867468085,0.0421783235680851,0,0,0.00500277273231295,0.000241115709318891,0.000233399800753517,0,0,84.9821004038,4.0958325542,3.9647624154,0,0
11002,2011,16987,94,0.00553364337434509,0.87810754252234,-0.0291850314861702,-0.0300541870787234,-0.058062670243617,-0.0668069544765957,0.0048591339846412,-0.000161499556113499,-0.000166309153199506,-0.000321298110490375,-0.000369685860999588,82.5421089971,-2.7433929597,-2.8250935854,-5.4578910029,-6.2798537208
11002,2012,16987,94,0.00553364337434509,0.76465976242766,-0.121005876630851,-0.129597414362766,0,0,0.00423135442798611,-0.000669603367475128,-0.000717145873320775,0,0,71.8780176682,-11.3745524033,-12.1821569501,0,0
11002,2013,16987,94,0.00553364337434509,0.701630151508511,-0.0770733189659574,-0.0804534583861702,0,0,0.00388257103913581,-0.000426496260834756,-0.000445200746941779,0,0,65.9532342418,-7.2448919828,-7.5626250883,0,0
11002,2014,16987,94,0.00553364337434509,0.663658412309574,-0.0503304882925532,-0.0519908610755319,0,0,0.00367244897610526,-0.00027851097306764,-0.000287698883917113,0,0,62.3838907571,-4.7310658995,-4.8871409411,0,0
11002,2015,16987,94,0.00553364337434509,0.651697777164894,-0.0130920961521277,-0.014062430537234,0,0,0.00360626308668393,-0.00007244699112851,-0.0000778164755695532,0,0,61.2595910535,-1.2306570383,-1.3218684705,0,0
11002,2016,16987,94,0.00553364337434509,0.639771388193617,-0.0168467303638298,-0.0181665272021277,0,0,0.00354026670337317,-0.0000932237978571849,-0.000100527082886914,0,0,60.1385104902,-1.5835926542,-1.707653557,0,0
11002,2017,16987,94,0.00553364337434509,0.664912417078723,0.0357755727989362,0.0349148894819149,0,0,0.00367938819128746,0.000197969261382233,0.000193206546847589,0,0,62.5017672054,3.3629038431,3.2819996113,0,0
11002,2018,16987,94,0.00553364337434509,0.629798728010638,-0.0491696466734043,-0.0506459831489362,0,0,0.00348508155842703,-0.000272087289533172,-0.000280256809089304,0,0,59.201080433,-4.6219467873,-4.760722416,0,0
11002,2019,16987,94,0.00553364337434509,0.617374076801064,-0.0188778116287234,-0.0192357877074468,0,0,0.00341632796958262,-0.00010446307724142,-0.000106443989197622,0,0,58.0331632193,-1.7745142931,-1.8081640445,0,0
11002,2020,16987,94,0.00553364337434509,0.587770479735106,-0.0444322922021277,-0.0455381640914894,0,0,0.0032525122208218,-0.000245872459351269,-0.000251991960004709,0,0,55.2504250951,-4.176635467,-4.2805874246,0,0
11002,2021,16987,94,0.00553364337434509,0.577148249107447,-0.0160193290659574,-0.0165136422957447,-0.318165436917021,-0.391289379342553,0.00319373258468829,-0.0000886452541472891,-0.0000913806072761523,-0.00176061406194148,-0.00216525588145052,54.2519354161,-1.5058169322,-1.5522823758,-29.9075510702,-36.7812016582
11002,2022,16987,94,0.00553364337434509,0.562709779484043,-0.0241885027287234,-0.0254701153829787,0,0,0.00311383524292106,-0.000133850547860128,-0.000140942535232825,0,0,52.8947192715,-2.2737192565,-2.394190846,0,0
11002,2023,16987,94,0.00553364337434509,0.531275808262766,-0.0529579256234043,-0.0545748826744681,0,0,0.00293989085634309,-0.000293050274245011,-0.000301997937917231,0,0,49.9399259767,-4.9780450086,-5.1300389714,0,0
11003,2000,45012,157,0.00348795876655114,0.994123085447771,0,0,0,0,0.00346746033091842,0,0,0,0,156.0773244153,0,0,0,0
11003,2001,45012,157,0.00348795876655114,0.955414012738854,-0.0363819451312102,-0.0375304741070064,0,0,0.00333244468141829,-0.000126898724464587,-0.000130904746174353,0,0,150,-5.7119653856,-5.8922844348,0,0
11003,2002,45012,157,0.00348795876655114,0.916596905148408,-0.0388171075904459,-0.0397269633636943,0,0,0.00319705221070603,-0.000135392470712254,-0.000138566010132853,0,0,143.9057141083,-6.0942858917,-6.2371332481,0,0
11003,2003,45012,157,0.00348795876655114,0.925546333857962,0.00908972428152866,0.00866092264649681,0,0,0.00322826744902915,0.0000317045834932907,0.0000302089410712699,0,0,145.3107744157,1.4270867122,1.3597648555,0,0
11003,2004,45012,157,0.00348795876655114,0.944818184436306,0.0187969528356688,0.0181030430636943,0,0,0.00329548686920155,0.0000655629964276193,0.0000631426677552653,0,0,148.3364549565,2.9511215952,2.842177761,0,0
11003,2005,45012,157,0.00348795876655114,0.972320196426751,0.027715026989172,0.0272153098044586,0,0,0.00339141275302142,0.0000966688713520839,0.0000949258784168666,0,0,152.654270839,4.3512592373,4.2728036393,0,0
11003,2006,45012,157,0.00348795876655114,0.949205082388535,-0.0229937564203822,-0.0234156926292994,0,0,0.00331078818837199,-0.0000802012742824136,-0.0000816729703812317,0,0,149.025197935,-3.610019758,-3.6762637428,0,0
11003,2007,45012,157,0.00348795876655114,1.02278923594076,0.0722165829280255,0.0691121337082803,0,0,0.00356744668183373,0.000251888463514174,0.000241060272642851,0,0,160.5779100427,11.3380035197,10.8506049922,0,0
11003,2008,45012,157,0.00348795876655114,0.977467032061147,-0.0406432662235669,-0.0424320252407643,0,0,0.0034093647034924,-0.000141762036725762,-0.000148001154421043,0,0,153.4623240336,-6.3809927971,-6.6618279628,0,0
11003,2009,45012,157,0.00348795876655114,0.901844895264968,-0.0710940969133758,-0.0753142166152866,0,0,0.00314559780850884,-0.000247973278579046,-0.000262692882089221,0,0,141.5896485566,-11.1617732154,-11.8243320086,0,0
11003,2010,45012,157,0.00348795876655114,0.944158053406369,0.0434552229796178,0.0420019434649681,0,0,0.00329318435938861,0.000151570025944193,0.000146501046920821,0,0,148.2328143848,6.8224700078,6.594305124,0,0
11003,2011,45012,157,0.00348795876655114,0.924922661580892,-0.0214588397961783,-0.0220467432184713,-0.0304913511579618,-0.037842288455414,0.00322609210584289,-0.0000748475483870968,-0.000076898131282769,-0.000106352575575402,-0.000131992341764418,145.2128578682,-3.369037848,-3.4613386853,-4.7871421318,-5.9412392875
11003,2012,45012,157,0.00348795876655114,0.810549125164968,-0.118673208385987,-0.12710780517707,0,0,0.00282716192683951,-0.000413927257544655,-0.000443346783364436,0,0,127.2562126509,-18.6316937166,-19.9559254128,0,0
11003,2013,45012,157,0.00348795876655114,0.749023271070064,-0.0728853865719745,-0.0761700960076433,0,0,0.00261256228467964,-0.000254221223047187,-0.000265678154118902,0,0,117.596653558,-11.4430056918,-11.9587050732,0,0
11003,2014,45012,157,0.00348795876655114,0.715440260157325,-0.0426824709993631,-0.0438890519146497,0,0,0.00249542612735937,-0.000148874698900293,-0.000153083203381321,0,0,112.3241208447,-6.7011479469,-6.8905811506,0,0
11003,2015,45012,157,0.00348795876655114,0.699393376029936,-0.0182889808318471,-0.0197033796713376,0,0,0.00243945525719142,-0.000063791211023727,-0.0000687245758553275,0,0,109.8047600367,-2.8713699906,-3.0934306084,0,0
11003,2016,45012,157,0.00348795876655114,0.678403907450955,-0.0287662005273885,-0.029883971477707,0,0,0.00236624485625611,-0.000100335321309873,-0.000104234060295032,0,0,106.5094134698,-4.5162934828,-4.691783522,0,0
11003,2017,45012,157,0.00348795876655114,0.700506989194267,0.0311601286796178,0.0305174225834395,0,0,0.00244333949399049,0.000108685243994935,0.000106443511632454,0,0,109.9795973035,4.8921402027,4.7912353456,0,0
11003,2018,45012,157,0.00348795876655114,0.670540847661783,-0.0425116684821656,-0.0438526476770701,0,0,0.00233881882793255,-0.000148278946763085,-0.000152956226901715,0,0,105.2749130829,-6.6743319517,-6.8848656853,0,0
11003,2019,45012,157,0.00348795876655114,0.658283662464968,-0.0203436317312102,-0.0209557561305732,0,0,0.00229606627137208,-0.0000709577486403626,-0.0000730928133053408,0,0,103.350535007,-3.1939501818,-3.2900537125,0,0
11003,2020,45012,157,0.00348795876655114,0.630326954163057,-0.0425282839700637,-0.0435998258598726,0,0,0.00219855442556652,-0.00014833690089976,-0.000152074394828046,0,0,98.9613318036,-6.6769405833,-6.84517266,0,0
11003,2021,45012,157,0.00348795876655114,0.625765177757325,-0.00719228110382166,-0.00743767138089172,-0.308344562528662,-0.382082782720382,0.00218264313756109,-0.0000250863799275749,-0.0000259422910957078,-0.00107549311999022,-0.00133268899153781,98.2451329079,-1.1291881333,-1.1677144068,-48.410096317,-59.9869968871
11003,2022,45012,157,0.00348795876655114,0.608716269710828,-0.0312992932834395,-0.0328040460140127,0,0,0.00212317724928019,-0.000109170644394828,-0.000114419159872923,0,0,95.5684543446,-4.9139890455,-5.1502352242,0,0
11003,2023,45012,157,0.00348795876655114,0.588432613565605,-0.0426057845713376,-0.0443872843286624,0,0,0.00205242869301075,-0.000148607219801386,-0.000154821017497556,0,0,92.3839203298,-6.6891081777,-6.9688036396,0,0
11004,2000,33237,242,0.00728104221199266,1.02903584956818,0,0,0,0,0.00749245345835966,0,0,0,0,249.0266755955,0,0,0,0
11004,2001,33237,242,0.00728104221199266,0.983471074380165,-0.04316278995,-0.0443441780830579,0,0,0.00716069440683576,-0.000314270095613323,-0.000322871832478864,0,0,238,-10.4453951679,-10.7312910961,0,0
11004,2002,33237,242,0.00728104221199266,0.944899929120661,-0.0385711452595041,-0.0394157408272727,0,0,0.0068798562700364,-0.00028083813679935,-0.000286987672780335,0,0,228.6657828472,-9.3342171528,-9.5386092802,0,0
11004,2003,33237,242,0.00728104221199266,0.959163903498347,0.0146318258834711,0.014235478638843,0,0,0.00698371286959112,0.00010653494189608,0.000103649120877336,0,0,232.1176646466,3.5409018638,3.4449858306,0,0
11004,2004,33237,242,0.00728104221199266,0.983804203557438,0.024457731242562,0.0238068829752066,0,0,0.00716311993443752,0.000178077773586665,0.000173338919878449,0,0,238.0806172609,5.9187709607,5.76126568,0,0
11004,2005,33237,242,0.00728104221199266,1.01456645759421,0.0306539016413223,0.0301554059681818,0,0,0.00738710120461534,0.000223192351812739,0.000219562783774107,0,0,245.5250827378,7.4182441972,7.2976082443,0,0
11004,2006,33237,242,0.00728104221199266,0.990889580447107,-0.0232390252954545,-0.0236160922066116,0,0,0.00721470886265909,-0.00016920432414177,-0.00017194976423865,0,0,239.7952784682,-5.6238441215,-5.715094314,0,0
11004,2007,33237,242,0.00728104221199266,1.07534979003843,0.0823231201830578,0.0787530340859504,0,0,0.00782966721392725,0.000599398113075789,0.000573404165502302,0,0,260.2346491893,19.9221950843,19.0582342488,0,0
11004,2008,33237,242,0.00728104221199266,1.02063665598967,-0.0497722213809917,-0.0515227082318182,0,0,0.00743129857536781,-0.000362393644859644,-0.00037513901351205,0,0,246.9940707495,-12.0448775742,-12.4684953921,0,0
11004,2009,33237,242,0.00728104221199266,0.928810056780578,-0.0864631691318182,-0.091245104388843,0,0,0.00676270523034269,-0.000629541984231429,-0.000664359456692842,0,0,224.7720337409,-20.9240869299,-22.0813152621,0,0
11004,2010,33237,242,0.00728104221199266,0.977543311173554,0.0501722411491735,0.0486190475157025,0,0,0.00711753411270572,0.000365306205677408,0.000353997337268707,0,0,236.565481304,12.1416823581,11.7658094988,0,0
11004,2011,33237,242,0.00728104221199266,0.961851010078099,-0.0179923806516529,-0.018659504242562,-0.0216200643020661,-0.0288893007991736,0.00700327780602642,-0.000131003283018925,-0.00013586063804495,-0.000157416600809339,-0.000210344218593736,232.7679444389,-4.3541561177,-4.5156000267,-5.2320555611,-6.9912107934
11004,2012,33237,242,0.00728104221199266,0.837571263853719,-0.127608553144628,-0.136747714420661,0,0,0.00609839172767097,-0.000929123262057346,-0.000995665881090351,0,0,202.6922458526,-30.881269861,-33.0929468898,0,0
11004,2013,33237,242,0.00728104221199266,0.768052826334298,-0.0813782797280992,-0.0849925045454545,0,0,0.00559222504958029,-0.000592518689839637,-0.000618834013298433,0,0,185.8687839729,-19.6935436942,-20.5681861,0,0
11004,2014,33237,242,0.00728104221199266,0.732455203205785,-0.0450792467785124,-0.0462451952491736,0,0,0.00533303725293498,-0.000328223898679183,-0.000336713218711075,0,0,177.2541591758,-10.9091777204,-11.1913372503,0,0
11004,2015,33237,242,0.00728104221199266,0.707469526992975,-0.0304870439090909,-0.0317319379987603,0,0,0.00515111548973433,-0.000221977453620965,-0.000231041580037308,0,0,171.2076255323,-7.377864626,-7.6791289957,0,0
11004,2016,33237,242,0.00728104221199266,0.68038109213719,-0.0372542558082645,-0.0383686367533058,0,0,0.00495388345209255,-0.000271249809116346,-0.000279363663817432,0,0,164.6522242972,-9.0155299056,-9.2852100943,0,0
11004,2017,33237,242,0.00728104221199266,0.701582157473967,0.0302818636318182,0.0297563391727273,0,0,0.00510824930374883,0.000220483527361074,0.000216657161590998,0,0,169.7828821087,7.3282109989,7.2010340798,0,0
11004,2018,33237,242,0.00728104221199266,0.670794290933471,-0.0436575393983471,-0.044792620514876,0,0,0.00488408154785029,-0.000317872387231098,-0.000326136960754581,0,0,162.3322184059,-10.5651245344,-10.8398141646,0,0
11004,2019,33237,242,0.00728104221199266,0.653108941052893,-0.0265953981355372,-0.0271327215297521,0,0,0.00475531376883594,-0.000193642216469597,-0.000197554490784367,0,0,158.0523637348,-6.4360863488,-6.5661186102,0,0
11004,2020,33237,242,0.00728104221199266,0.622567836465702,-0.0462320030867769,-0.0473738980338843,0,0,0.00453294269713572,-0.000336617166019797,-0.000344931351331348,0,0,150.6614164247,-11.188144747,-11.4644833242,0,0
11004,2021,33237,242,0.00728104221199266,0.619417490844628,-0.00536794313016529,-0.00555578862768595,-0.348454345880992,-0.433184678510331,0.00451000489768631,-0.0000390842205223095,-0.0000404519315190902,-0.00253711080131179,-0.00315403592982219,149.8990327844,-1.2990422375,-1.3445008479,-84.3259517032,-104.8306921995
11004,2022,33237,242,0.00728104221199266,0.592202961691736,-0.0446599296061983,-0.046156842268595,0,0,0.0043118547621446,-0.000325170832647351,-0.000336069916929927,0,0,143.3131167294,-10.8077029647,-11.169955829,0,0
11004,2023,33237,242,0.00728104221199266,0.564551271546694,-0.0498941178991735,-0.0515406062971074,0,0,0.00411052163896561,-0.000363281178554021,-0.000375269330080934,0,0,136.6214077143,-12.0743765316,-12.4728267239,0,0
11005,2000,22564,229,0.0101489097677717,1.00004410070349,0,0,0,0,0.0101493573418321,0,0,0,0,229.0100990611,0,0,0,0
11005,2001,22564,229,0.0101489097677717,0.951965065502183,-0.0455834702703057,-0.0468102303934498,0,0,0.00966140755185251,-0.000462622526675235,-0.000475072804471725,0,0,218,-10.4386146919,-10.7195427601,0,0
11005,2002,22564,229,0.0101489097677717,0.916255638756332,-0.0357094267458515,-0.0364430378829694,0,0,0.00929899580195001,-0.0003624117499025,-0.000369857103137742,0,0,209.8225412752,-8.1774587248,-8.3454556752,0,0
11005,2003,22564,229,0.0101489097677717,0.93413819560917,0.0185383915733624,0.0182936655061135,0,0,0.00948048425786651,0.000188144463317674,0.000185660760543343,0,0,213.9176467945,4.2452916703,4.1892494009,0,0
11005,2004,22564,229,0.0101489097677717,0.962129112412227,0.0283503050934498,0.0278228037637555,0,0,0.00976456154681794,0.000287724688282219,0.000282371124884772,0,0,220.3275667424,6.4922198664,6.3714220619,0,0
11005,2005,22564,229,0.0101489097677717,0.992208824132314,0.0297459672253275,0.0292822673899563,0,0,0.0100698378269057,0.000301889137324942,0.00029718308953643,0,0,227.2158207263,6.8118264946,6.7056392323,0,0
11005,2006,22564,229,0.0101489097677717,0.969969845281659,-0.0214890855358079,-0.0217949249633188,0,0,0.00984413643722301,-0.000218090790094841,-0.000221194726848077,0,0,222.1230945695,-4.9210005877,-4.9910378166,0,0
11005,2007,22564,229,0.0101489097677717,1.05642991997904,0.0842716381777293,0.0805826826790393,0,0,0.0107216119338415,0.000855265251848076,0.000817826375354547,0,0,241.9224516752,19.2982051427,18.4534343335,0,0
11005,2008,22564,229,0.0101489097677717,1.00240814888734,-0.0488980805148472,-0.0504315892170306,0,0,0.0101733498535366,-0.000496262206962418,-0.00051182564840897,0,0,229.5514660952,-11.1976604379,-11.5488339307,0,0
11005,2009,22564,229,0.0101489097677717,0.910068326733188,-0.0865223419174673,-0.0913136149519651,0,0,0.00923620133052207,-0.000878107441016664,-0.00092673363871654,0,0,208.4056468219,-19.8136162991,-20.910817824,0,0
11005,2010,22564,229,0.0101489097677717,0.958933457432314,0.0504474032384279,0.0489572215331878,0,0,0.00973212913277788,0.000511986143485198,0.000496862423821131,0,0,219.595761752,11.5524553416,11.2112037311,0,0
11005,2011,22564,229,0.0101489097677717,0.945063885410917,-0.0148291000030568,-0.0152104723052402,-0.00690118009126638,-0.0102549985336245,0.0095913680978151,-0.000150499197868286,-0.000154369710951072,-0.0000700394540374047,-0.000104077054786385,216.4196297591,-3.3958639007,-3.4831981579,-1.5803702409,-2.3483946642
11005,2012,22564,229,0.0101489097677717,0.822591188530131,-0.123565886958515,-0.132395409602183,0,0,0.00834840374815636,-0.00125405903711665,-0.00134366906571973,0,0,188.3733821734,-28.2965881135,-30.3185487989,0,0
11005,2013,22564,229,0.0101489097677717,0.754676892774672,-0.0786582341026201,-0.0821268719423581,0,0,0.00765914768859245,-0.000798295320399752,-0.000833498212852331,0,0,172.8210084454,-18.0127356095,-18.8070536748,0,0
11005,2014,22564,229,0.0101489097677717,0.722205403977292,-0.0408525822545851,-0.0419556124371179,0,0,0.00732959747876263,-0.000414609171082255,-0.000425803724875908,0,0,165.3850375108,-9.3552413363,-9.6078352481,0,0
11005,2015,22564,229,0.0101489097677717,0.700306721526638,-0.0287006503995633,-0.0308114287541485,0,0,0.00710734972653785,-0.000291280311181528,-0.000312702410241978,0,0,160.3702392296,-6.5724489415,-7.0558171847,0,0
11005,2016,22564,229,0.0101489097677717,0.67192127020917,-0.0394322323917031,-0.0404633049812227,0,0,0.0068192683423994,-0.000400194168485198,-0.000410658431160255,0,0,153.8699708779,-9.0299812177,-9.2660968407,0,0
11005,2017,22564,229,0.0101489097677717,0.690054404170306,0.0270255975362445,0.0265328199672489,0,0,0.00700329988277788,0.000274280350815458,0.00026927919573214,0,0,158.022458555,6.1888618358,6.0760157725,0,0
11005,2018,22564,229,0.0101489097677717,0.661418115532314,-0.040505199879476,-0.0415411790039301,0,0,0.00671267277330704,-0.000411083618702358,-0.000421597677357738,0,0,151.4647484569,-9.2756907724,-9.5129299919,0,0
11005,2019,22564,229,0.0101489097677717,0.642869470731878,-0.0279035425515284,-0.0284478748432314,0,0,0.00652442425091296,-0.000283190535556639,-0.000288714914868818,0,0,147.2171087976,-6.3899112443,-6.5145633391,0,0
11005,2020,22564,229,0.0101489097677717,0.614176036,-0.0439805675227074,-0.0450996500681223,0,0,0.00623321717089169,-0.000446354811323347,-0.00045771227909945,0,0,140.646312244,-10.0715499627,-10.3278198656,0,0
11005,2021,22564,229,0.0101489097677717,0.613899181338428,-0.000873473908733625,-0.000924571731877729,-0.332947921180349,-0.41723308340131,0.0062304073979126,-0.00000886480788424038,-0.00000938339508065946,-0.00337905840942652,-0.00423446091556905,140.5829125265,-0.2000255251,-0.2117269266,-76.2450739503,-95.5463760989
11005,2022,22564,229,0.0101489097677717,0.583112923090393,-0.0484701916375546,-0.0500337910393013,0,0,0.00591796044086598,-0.000491919601356142,-0.000507788430597412,0,0,133.5328593877,-11.099673885,-11.457738148,0,0
11005,2023,22564,229,0.0101489097677717,0.558700248081659,-0.0462318618502183,-0.0478809616218341,0,0,0.00567019840501241,-0.000469202994313951,-0.000485939559094132,0,0,127.9423568107,-10.5870963637,-10.9647402114,0,0
11006,2000,16028,166,0.0103568754679311,1.02361515313614,0,0,0,0,0.0106014546681183,0,0,0,0,169.9201154206,0,0,0,0
11006,2001,16028,166,0.0103568754679311,0.975903614457831,-0.0452386579716867,-0.0464542870391566,0,0,0.0101073122036436,-0.000468531146949089,-0.000481121265816072,0,0,162,-7.5096172233,-7.7114116485,0,0
11006,2002,16028,166,0.0103568754679311,0.938193786014458,-0.0377098284433735,-0.0385079450620482,0,0,0.00971675620653856,-0.000390555997105066,-0.000398821991533566,0,0,155.7401684784,-6.2598315216,-6.3923188803,0,0
11006,2003,16028,166,0.0103568754679311,0.954399706162048,0.0167554222548193,0.0164816968120482,0,0,0.00988459890335039,0.000173533821705765,0.00017069888138258,0,0,158.4303512229,2.7814000943,2.7359616708,0,0
11006,2004,16028,166,0.0103568754679311,0.980597572733132,0.0263644170807229,0.0257973512819277,0,0,0.0101559269449526,0.000273052984489643,0.000267179954629399,0,0,162.7791970737,4.3764932354,4.2823603128,0,0
11006,2005,16028,166,0.0103568754679311,1.01003038193976,0.0292210347409639,0.0287466791331325,0,0,0.010460758884577,0.000302638617856252,0.000297725775898428,0,0,167.665043402,4.850691767,4.7719487361,0,0
11006,2006,16028,166,0.0103568754679311,0.983514500092169,-0.0258946122337349,-0.0263563853831325,0,0,0.0101861371983591,-0.000268187274195158,-0.000272969801197904,0,0,163.2634070153,-4.2985056308,-4.3751599736,0,0
11006,2007,16028,166,0.0103568754679311,1.0633903910747,0.0782144811542169,0.0749026775427711,0,0,0.0110134018541552,0.00081005764110307,0.000775757703525081,0,0,176.5228049184,12.9836038716,12.4338444721,0,0
11006,2008,16028,166,0.0103568754679311,1.00636994152711,-0.0521613462216867,-0.0540255855433735,0,0,0.0104228481590654,-0.000540228567057649,-0.000559536261554779,0,0,167.0574102935,-8.6587834728,-8.9682472002,0,0
11006,2009,16028,166,0.0103568754679311,0.920233489606024,-0.0813888810620482,-0.0857995691240964,0,0,0.00953074365326928,-0.000842934505633891,-0.000888615452620414,0,0,152.7587592746,-13.5105542563,-14.2427284746,0,0
11006,2010,16028,166,0.0103568754679311,0.961638478945181,0.0427937207674699,0.0413952856481928,0,0,0.00995956997160594,0.000443209236798103,0.000428725818417769,0,0,159.6319875049,7.1037576474,6.8716174176,0,0
11006,2011,16028,166,0.0103568754679311,0.941549222242771,-0.0221572094668675,-0.0227784408771084,-0.0343543922150602,-0.04014423565,0.00975150804169578,-0.000229479459165211,-0.000235913475517844,-0.000355804161947841,-0.000415768849382331,156.2971708923,-3.6780967715,-3.7812211856,-5.7028291077,-6.6639431179
11006,2012,16028,166,0.0103568754679311,0.81966737109759,-0.126302282201205,-0.135283610096386,0,0,0.00848919288758423,-0.00130809700807337,-0.00140111550262041,0,0,136.0647836022,-20.9661788454,-22.457079276,0,0
11006,2013,16028,166,0.0103568754679311,0.752619641261446,-0.0795081984951807,-0.0829617747722892,0,0,0.00779478789926379,-0.000823456510494135,-0.000859224769915148,0,0,124.9348604494,-13.1983609502,-13.7716546122,0,0
11006,2014,16028,166,0.0103568754679311,0.721139335411446,-0.0403281731186747,-0.041413903153012,0,0,0.00746875029188296,-0.000417673866839281,-0.000428918637596706,0,0,119.7091296783,-6.6944767377,-6.8747079234,0,0
11006,2015,16028,166,0.0103568754679311,0.709640273822289,-0.0130757035349398,-0.0154851382126506,0,0,0.00734965594300599,-0.000135423433166958,-0.000160377648072124,0,0,117.8002854545,-2.1705667868,-2.5705329433,0,0
11006,2016,16028,166,0.0103568754679311,0.685457817095783,-0.0338346226,-0.0348349096759036,0,0,0.00709920125018093,-0.000350420972772648,-0.000360780821449963,0,0,113.7859976379,-5.6165473516,-5.7825950062,0,0
11006,2017,16028,166,0.0103568754679311,0.70730975248253,0.0316866697072289,0.0310300362536145,0,0,0.00732551902371475,0.000328174892151235,0.000321374221244073,0,0,117.4134189121,5.2599871714,5.1509860181,0,0
11006,2018,16028,166,0.0103568754679311,0.672308244834337,-0.048177794960241,-0.049636107376506,0,0,0.00696301276781258,-0.000498971422722735,-0.00051407498281133,0,0,111.6031686425,-7.9975139634,-8.2395938245,0,0
11006,2019,16028,166,0.0103568754679311,0.654333182093373,-0.0263637683915663,-0.0267952950596386,0,0,0.00677684728147617,-0.000273046266096831,-0.000277515534059147,0,0,108.6193082275,-4.376385553,-4.4480189799,0,0
11006,2020,16028,166,0.0103568754679311,0.625080433913253,-0.0443503727126506,-0.0454399293042169,0,0,0.00647388021147991,-0.000459331287141253,-0.000470615689075368,0,0,103.7633520296,-7.3621618703,-7.5430282645,0,0
11006,2021,16028,166,0.0103568754679311,0.622594170816867,-0.00410024142710843,-0.00420554287710843,-0.326239110537349,-0.405026174278313,0.00644813029421013,-0.0000424656898490142,-0.0000435562838532568,-0.00337881784060394,-0.00419480564825306,103.3506323556,-0.6806400769,-0.6981201176,-54.1556923492,-67.2343449302
11006,2022,16028,166,0.0103568754679311,0.594994448922892,-0.0428517969524096,-0.0442126118180723,0,0,0.00616228341160469,-0.000443810724613177,-0.000457904514711754,0,0,98.7690785212,-7.1133982941,-7.3392935618,0,0
11006,2023,16028,166,0.0103568754679311,0.567641397207229,-0.0475150072566265,-0.0489494550572289,0,0,0.00587899126131769,-0.000492107013014724,-0.000506963410250811,0,0,94.2284719364,-7.8874912046,-8.1256095395,0,0
11007,2000,21780,404,0.0185491276400367,1.03448468562054,0,0,0,0,0.0191887884752387,0,0,0,0,417.9318129907,0,0,0,0
11007,2001,21780,404,0.0185491276400367,0.982673267326733,-0.04911740585,-0.0504411241477723,0,0,0.0182277318640955,-0.000911085030459137,-0.000935638850123967,0,0,397,-19.8434319634,-20.3782141557,0,0
11007,2002,21780,404,0.0185491276400367,0.945331183415842,-0.0373420839108911,-0.038089273819802,0,0,0.0175350687832874,-0.000692663080808081,-0.000706522801799816,0,0,381.9137981,-15.0862019,-15.3880666232,0,0
11007,2003,21780,404,0.0185491276400367,0.964345916759653,0.0197368869608911,0.0194644318371287,0,0,0.017887775499123,0.000366102035454545,0.000361048230587695,0,0,389.5957503709,7.9737023322,7.8636304622,0,0
11007,2004,21780,404,0.0185491276400367,0.994632684675495,0.0307156249502475,0.030178239440099,0,0,0.0184495686229982,0.000569748047745638,0.000559780015325987,0,0,401.8316046089,12.4091124799,12.1920087338,0,0
11007,2005,21780,404,0.0185491276400367,1.02569139937129,0.0306417889898515,0.0301661478712871,0,0,0.0190256806862259,0.000568378455091827,0.000559555727272727,0,0,414.379325346,12.3792827519,12.18712374,0,0
11007,2006,21780,404,0.0185491276400367,1.00348459330941,-0.0212895806655941,-0.0215695255507426,0,0,0.0186137638061065,-0.000394903149168962,-0.000400095882575758,0,0,405.407775697,-8.6009905889,-8.7140883225,0,0
11007,2007,21780,404,0.0185491276400367,1.09223441840569,0.086491510009901,0.0827071932514852,0,0,0.0202599956398485,0.00160434205895317,0.00153414628437098,0,0,441.2627050359,34.942570044,33.4137060736,0,0
11007,2008,21780,404,0.0185491276400367,1.03465291890248,-0.0520639168945545,-0.0536560586997525,0,0,0.0191919090558586,-0.000965740239917355,-0.000995273081483012,0,0,417.9997792366,-21.0338224254,-21.6770477147,0,0
11007,2009,21780,404,0.0185491276400367,0.938655132743069,-0.090108566960396,-0.0948999083306931,0,0,0.0174112338672268,-0.00167143531000918,-0.00176031051265381,0,0,379.2166736282,-36.403861052,-38.3395629656,0,0
