"dname","year","geog_pop_2001","geog_total_mig_2001","geog_intensity_2001","shareshock_index_2001","shareshock_growth_yoy","shareshock_log_yoy","shareshock_growth_dec","shareshock_log_dec","ssiv_index_2001","ssiv_growth_yoy","ssiv_log_yoy","ssiv_growth_dec","ssiv_log_dec","absexp_index_2001","absexp_growth_yoy","absexp_log_yoy","absexp_growth_dec","absexp_log_dec","fxshock","mig_intensity","fxshock_x_mig_intensity","total_migrants"
"Siraha",2009,569686,5394,0.00946837380592116,0.956282762429422,-0.0982380995653875,-0.103592514632128,0,0,0.00905444265884066,-0.000930155048668389,-0.000980852652032348,0,0,5158.1892205443,-529.8963090557,-558.7780239257,0,0,0.956282762429422,0.00946837380592116,0.00905444265884066,5394
"Siraha",2010,569686,5394,0.00946837380592116,1.01129687329223,0.0567767748797924,0.0551374317914535,0,0,0.00957533682509014,0.000537583728056508,0.000522061814899962,0,0,5454.9353345383,306.2539237016,297.4113070831,0,0,1.01129687329223,0.00946837380592116,0.00957533682509014,5394
"Siraha",2011,569686,5394,0.00946837380592116,0.999799440560938,-0.0116948722979051,-0.0118339217494438,0.00758586992690026,0.00610925647156099,0.00946647483418181,-0.000110731422529077,-0.000112047994713755,0.0000718258521109874,0.0000578447239489824,5392.9181823857,-63.0821411749,-63.8321739165,40.9181823857,32.9533294076,0.999799440560938,0.00946837380592116,0.00946647483418181,5394
"Siraha",2012,569686,5394,0.00946837380592116,0.869011541091268,-0.129936051264516,-0.139293539771098,0,0,0.00822812611271174,-0.00123028310423777,-0.0013188833033027,0,0,4687.4482526463,-700.8750605208,-751.3493535253,0,0,0.869011541091268,0.00946837380592116,0.00822812611271174,5394
"Siraha",2013,569686,5394,0.00946837380592116,0.796288491194271,-0.0827892970479051,-0.086525690795495,0,0,0.00753955709198032,-0.00078388001157901,-0.000819257584267298,0,0,4295.1801215019,-446.5654682764,-466.7195761509,0,0,0.796288491194271,0.00946837380592116,0.00753955709198032,5394
"Siraha",2014,569686,5394,0.00946837380592116,0.760510465719188,-0.044444451283185,-0.0455287238947163,0,0,0.00720079737274446,-0.000420816678348248,-0.000431082976741749,0,0,4102.1934520893,-239.7333702215,-245.5819366881,0,0,0.760510465719188,0.00946837380592116,0.00720079737274446,5394
"Siraha",2015,569686,5394,0.00946837380592116,0.727474092786911,-0.0429189275483686,-0.0443218353482202,0,0,0.00688799664462985,-0.000406372449377201,-0.000419655704841439,0,0,3923.9952564926,-231.5046951959,-239.0719798683,0,0,0.727474092786911,0.00946837380592116,0.00688799664462985,5394
"Siraha",2016,569686,5394,0.00946837380592116,0.694372732970523,-0.0453620320391732,-0.0464778311661476,0,0,0.00657458059640398,-0.000429504675943063,-0.000440069479169578,0,0,3745.446521643,-244.6828008193,-250.7014213102,0,0,0.694372732970523,0.00946837380592116,0.00657458059640398,5394
"Siraha",2017,569686,5394,0.00946837380592116,0.713360207027086,0.027414095006396,0.0270148585119021,0,0,0.00675436109840175,0.000259566899071594,0.00025578677870476,0,0,3847.8649567041,147.8716284645,145.7181468132,0,0,0.713360207027086,0.00946837380592116,0.00675436109840175,5394
"Siraha",2018,569686,5394,0.00946837380592116,0.684640982865814,-0.0403181448593623,-0.0412042272376529,0,0,0.00648243674862679,-0.00038174726668972,-0.000390137025870216,0,0,3692.9534615782,-217.4760733714,-222.2556017199,0,0,0.684640982865814,0.00946837380592116,0.00648243674862679,5394
"Siraha",2019,569686,5394,0.00946837380592116,0.663300214599388,-0.0313725173324064,-0.0319360456483871,0,0,0.00628037437737473,-0.000297046721335964,-0.000302382418081891,0,0,3577.8413575491,-169.223358491,-172.2630302274,0,0,0.663300214599388,0.00946837380592116,0.00628037437737473,5394
"Siraha",2020,569686,5394,0.00946837380592116,0.631833374511568,-0.0475401232231368,-0.048736757428198,0,0,0.00598243457293211,-0.000450127657456213,-0.000461457837418683,0,0,3408.1092221154,-256.4314246656,-262.8860695677,0,0,0.631833374511568,0.00946837380592116,0.00598243457293211,5394
"Siraha",2021,569686,5394,0.00946837380592116,0.632748241816982,0.00123494854627364,0.00121475468333333,-0.363971031548684,-0.455795038095495,0.00599109687856258,0.0000116929544671977,0.0000115017514242934,-0.00344621378122966,-0.00431563779957222,3413.0440163608,6.6613124586,6.5523867619,-1963.2597441736,-2458.5584354871,0.632748241816982,0.00946837380592116,0.00599109687856258,5394
