"count","year","flow","type_code","freq_code","ref_period_id","ref_year","ref_month","period","reporter_code","reporter_iso","reporter_desc","flow_code","flow_desc","partner_code","partner_iso","partner_desc","partner2code","partner2iso","partner2desc","classification_code","classification_search_code","is_original_classification","cmd_code","cmd_desc","aggr_level","is_leaf","customs_code","customs_desc","mos_code","mot_code","mot_desc","qty_unit_code","qty_unit_abbr","qty","is_qty_estimated","alt_qty_unit_code","alt_qty_unit_abbr","alt_qty","is_alt_qty_estimated","net_wgt","is_net_wgt_estimated","gross_wgt","is_gross_wgt_estimated","cifvalue","fobvalue","primary_value","legacy_estimation_flag","is_reported","is_aggregate"
0,1995,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1995,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1996,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1997,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",360,"IDN","Indonesia",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,2099886,NA,2099886,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",380,"ITA","Italy",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,51546,NA,51546,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",458,"MYS","Malaysia",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,10268918,NA,10268918,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",528,"NLD","Netherlands",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,329595,NA,329595,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",554,"NZL","New Zealand",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,107843,NA,107843,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",702,"SGP","Singapore",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,6444926,NA,6444926,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",724,"ESP","Spain",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,71568,NA,71568,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",842,"USA","USA",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,16005,NA,16005,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",899,"_X ","Areas, nes",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,124,NA,124,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",0,"W00","World",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,24825820,NA,24825820,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",32,"ARG","Argentina",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,1377427,NA,1377427,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",36,"AUS","Australia",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,1223060,NA,1223060,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",76,"BRA","Brazil",0,"W00","World","H1","HS",TRUE,"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,2834923,NA,2834923,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",554,"NZL","New Zealand",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,8394,NA,8394,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",699,"IND","India",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,6700445,NA,6700445,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",842,"USA","USA",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,37034,NA,37034,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",0,"W00","World",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,6809375,NA,6809375,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",124,"CAN","Canada",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,35639,NA,35639,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",360,"IDN","Indonesia",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,13482,NA,13482,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",458,"MYS","Malaysia",0,"W00","World","H1","HS",TRUE,"07","Vegetables and certain roots and tubers; edible",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,14381,NA,14381,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",764,"THA","Thailand",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,10791,NA,10791,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",784,"ARE","United Arab Emirates",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,21928,NA,21928,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",826,"GBR","United Kingdom",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,124491,NA,124491,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",842,"USA","USA",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,719,NA,719,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",899,"_X ","Areas, nes",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,605,NA,605,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",208,"DNK","Denmark",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,26333,NA,26333,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",251,"FRA","France",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,15379,NA,15379,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",276,"DEU","Germany",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,194731,NA,194731,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",344,"HKG","China, Hong Kong SAR",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,5781,NA,5781,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",360,"IDN","Indonesia",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,32762,NA,32762,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",528,"NLD","Netherlands",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,68622,NA,68622,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",554,"NZL","New Zealand",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,29195,NA,29195,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",699,"IND","India",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,6519434,NA,6519434,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",702,"SGP","Singapore",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,119703,NA,119703,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",757,"CHE","Switzerland",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,45143,NA,45143,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",0,"W00","World",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,7518961,NA,7518961,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",36,"AUS","Australia",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,96819,NA,96819,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",58,"BEL","Belgium-Luxembourg (...1998)",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,189202,NA,189202,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",156,"CHN","China",0,"W00","World","H1","HS",TRUE,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,17323,NA,17323,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",899,"_X ","Areas, nes",0,"W00","World","H1","HS",TRUE,"16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,170,NA,170,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",360,"IDN","Indonesia",0,"W00","World","H1","HS",TRUE,"16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,30027,NA,30027,0,FALSE,FALSE
NA,1998,"M","C","A",19980101,1998,52,"1998",524,"NPL","Nepal","M","Import",372,"IRL","Ireland",0,"W00","World","H1","HS",TRUE,"16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,953843,NA,953843,0,FALSE,FALSE
