lgcode,year,trade_ssiv_imp,trade_ssiv_exp
10201,2023,9.237828463538941,-0.016691498398369104
10202,2000,0.00844972378876991,0.0019852932245867784
10202,2001,0.0,0.0
10202,2002,0.03076319009691725,-0.0029172639106715592
10202,2003,0.02561169741794686,-0.002985340960995754
10202,2004,0.03252129182675917,-0.0005149091081219711
10202,2005,0.04153664052165346,0.003128237700805296
10202,2006,0.03652907729399535,0.0024516749880860956
10202,2007,0.06323777029947757,0.010905785411565302
10202,2008,0.040168453763147594,0.00537414157081367
10202,2009,0.031886381680739165,-0.0023631469598384557
10202,2010,0.05085438991586904,0.002135856857971218
10202,2011,0.04387261312088494,0.0011051231175411196
10202,2012,0.009767905190128436,-0.00842596057377325
10202,2013,0.007170953750425182,-0.015292432924224669
10202,2014,0.04978682870366558,-0.018352847240645592
10202,2015,0.08220422554075062,-0.01944046559528176
10202,2016,0.15213958307507666,-0.020815989442091593
10202,2017,0.19453418289653338,-0.018083695167750883
10202,2018,0.34003357572866766,-0.018812632009064124
10202,2019,0.5856658857976705,-0.017577243731262765
10202,2020,0.8276226505330686,-0.01830390891970371
10202,2021,1.1331685848417081,-0.015753099846809664
10202,2022,1.483298299504423,-0.016818638186364133
10202,2023,3.2503470519859214,-0.0058729346216483845
10203,2000,0.01678432872483181,0.00394353885755794
10203,2001,0.0,0.0
10203,2002,0.06110726316254146,-0.0057947830814157235
10203,2003,0.050874461628564835,-0.005930009701814464
10203,2004,0.06459951428258168,-0.001022803105779067
10203,2005,0.08250738675827092,0.006213856359365299
10203,2006,0.0725604832352116,0.004869948409577021
10203,2007,0.12561399059487527,0.02166299064041177
10203,2008,0.07978965338783282,0.010675065954014093
10203,2009,0.06333834399253103,-0.00469409845700882
10203,2010,0.10101594073206702,0.004242614848667631
10203,2011,0.08714750671696234,0.0021951900618187403
10203,2012,0.01940273265287096,-0.01673712604436161
10203,2013,0.014244210583269664,-0.03037652207563979
10203,2014,0.09889536273834407,-0.036455655690546755
10203,2015,0.16328850250465204,-0.03861607471106383
10203,2016,0.3022064197867332,-0.04134838229777874
10203,2017,0.3864180363258122,-0.03592101846673138
10203,2018,0.6754345414337852,-0.03736896112972144
10203,2019,1.1633526723337944,-0.034915015477086045
10203,2020,1.6439697881160984,-0.03635844578328073
10203,2021,2.2508989055847595,-0.031291579804698266
10203,2022,2.946388175309881,-0.03340813961269611
10203,2023,6.4564114465878495,-0.011665856510031826
10204,2000,0.0034567051863149314,0.0008121654100582201
10204,2001,0.0,0.0
10204,2002,0.012584941403284216,-0.0011934261452747179
10204,2003,0.010477512580069076,-0.0012212758476800698
10204,2004,0.013304164838219537,-0.00021064463514080444
10204,2005,0.016992262031585353,0.001279733604874882
10204,2006,0.014943713438452506,0.0010029579496715754
10204,2007,0.02586999694069513,0.004461457668367583
10204,2008,0.016432549266742046,0.00219851246078739
10204,2009,0.013044428869393176,-0.000966741938115723
10204,2010,0.020804068601946234,0.0008737596237154903
10204,2011,0.017947887185816403,0.0004520958208122721
10204,2012,0.003995961214143415,-0.0034469838710890254
10204,2013,0.002933571988810275,-0.006255995287182761
10204,2014,0.020367339015135735,-0.007507982962082218
10204,2015,0.03362900135757949,-0.007952917743524284
10204,2016,0.06223892034889443,-0.008515632044491938
10204,2017,0.07958216573039929,-0.007397875295898021
10204,2018,0.13910464461627187,-0.007696076730980707
10204,2019,0.2395905896444994,-0.007190690617334702
10204,2020,0.3385729024907977,-0.0074879627398787224
10204,2021,0.4635689665261491,-0.006444449937331166
10204,2022,0.6068038497972584,-0.006880351985330718
10204,2023,1.3296874303578647,-0.00240256416340159
10205,2000,0.018329960356700297,0.0043066906105813626
10205,2001,0.0,0.0
10205,2002,0.06673449559044319,-0.006328411811958965
10205,2003,0.0555593780429493,-0.006476091152117045
10205,2004,0.07054834037598261,-0.0011169907768729132
10205,2005,0.09010530913736019,0.006786076619250515
10205,2006,0.07924241731495119,0.005318411164972995
10205,2007,0.13718150458078923,0.02365788743513162
10205,2008,0.08713730572436038,0.011658109117747877
10205,2009,0.06917103170915011,-0.0051263675800225905
10205,2010,0.11031827482466859,0.004633307846847177
10205,2011,0.09517272745879203,0.0023973402492427163
10205,2012,0.021189487299102153,-0.01827841088600453
10205,2013,0.015555928365341289,-0.033173828667758545
10205,2014,0.10800241750350413,-0.03981277622360996
10205,2015,0.17832537879141314,-0.04217214344342328
10205,2016,0.330035939181515,-0.045156063179974885
10205,2017,0.4220024168429821,-0.03922890544281111
10205,2018,0.7376338113367944,-0.040810185936449014
10205,2019,1.2704832415008294,-0.03813026186753129
10205,2020,1.795359322246772,-0.03970661447143761
10205,2021,2.4581791969593447,-0.03417315203497305
10205,2022,3.2177145320669847,-0.036484621144594796
10205,2023,7.050968066861857,-0.012740139380103816
10206,2000,0.027144438460241043,0.006377684183233454
10206,2001,0.0,0.0
10206,2002,0.09882565883825553,-0.009371607010485984
10206,2003,0.08227667102535914,-0.009590302123992036
10206,2004,0.10447349838964572,-0.0016541272765164758
10206,2005,0.1334349868316008,0.010049352840547338
10206,2006,0.11734836728439312,0.007875919083540045
10206,2007,0.20314909778925677,0.035034449452450614
10206,2008,0.1290397353184403,0.01726423949377538
10206,2009,0.10243387202821035,-0.007591525927639693
10206,2010,0.16336792681188544,0.006861364523907547
10206,2011,0.14093921608805546,0.0035501688818459806
10206,2012,0.03137904953429366,-0.027068099973537894
10206,2013,0.023036434994283754,-0.0491263992523252
10206,2014,0.1599384242208409,-0.05895787187221565
10206,2015,0.2640781636351595,-0.062451807323086514
10206,2016,0.4887430232496803,-0.0668706289726116
10206,2017,0.624934173950904,-0.05809323036892217
10206,2018,1.0923458211793473,-0.06043491415942986
10206,2019,1.8814309192480427,-0.05646627306303682
10206,2020,2.658708458086405,-0.05880065924913323
10206,2021,3.6402639524376728,-0.05060627542856141
10206,2022,4.765043262430646,-0.05402927961285254
10206,2023,10.441624807229573,-0.01886659450693846
10207,2000,0.012144469932148374,0.002853387220128523
10207,2001,0.0,0.0
10207,2002,0.044214775120284065,-0.004192873605451895
10207,2003,0.03681072860830382,-0.004290718187286669
10207,2004,0.046741628557091075,-0.0007400594785935547
10207,2005,0.05969904987522811,0.0044960982924121705
10207,2006,0.05250186774574231,0.0035237001729906585
10207,2007,0.09088926681826043,0.015674474850082432
10207,2008,0.05773260654931474,0.007724051383146636
10207,2009,0.04582909610387601,-0.0033964621704142025
10207,2010,0.07309110033535543,0.003069786662787527
10207,2011,0.0630564553600551,0.0015883518571503529
10207,2012,0.01403904244056481,-0.01211031595774253
10207,2013,0.01030654189224607,-0.021979238195273455
10207,2014,0.07155673479081966,-0.026377856490357517
10207,2015,0.11814903899012814,-0.027941049410709115
10207,2016,0.21866449582653583,-0.02991803805745481
10207,2017,0.2795966583075648,-0.025991014347565882
10207,2018,0.4887174586518489,-0.02703868783051799
10207,2019,0.8417555316787804,-0.025263110762043038
10207,2020,1.1895108817547515,-0.026307519283832684
10207,2021,1.6286605515975865,-0.022641337422410823
10207,2022,2.131888810694568,-0.024172795568234356
10207,2023,4.671601466352384,-0.008440947859251282
10208,2000,0.01814308644971488,0.004262783908934703
10208,2001,0.0,0.0
10208,2002,0.06605413754934526,-0.006263893666949387
10208,2003,0.05499295030156194,-0.0064100674165475675
10208,2004,0.06982910019537972,-0.0011056030582702041
10208,2005,0.0891866857016869,0.006716892582500639
10208,2006,0.078434541038383,0.005264189974418698
10208,2007,0.13578293943235023,0.02341669532287437
10208,2008,0.0862489410771918,0.011539254720002305
10208,2009,0.06846583318748632,-0.0050741042734098185
10208,2010,0.10919358024665546,0.004586071283169067
10208,2011,0.09420244170407235,0.0023728993704829533
10208,2012,0.02097346052099984,-0.0180920625257636
10208,2013,0.015397335708628097,-0.03283562155480411
10208,2014,0.1069013330859717,-0.03940688505439516
10208,2015,0.17650735193260306,-0.041742198530403264
10208,2016,0.32667122348108496,-0.04469569721156528
10208,2017,0.4177001030977203,-0.03882896683496902
10208,2018,0.7301136361936625,-0.04039412617732587
10208,2019,1.2575306675465725,-0.03774152392861055
10208,2020,1.777055637761808,-0.0393018056210612
10208,2021,2.4331180652565614,-0.03382475682240797
10208,2022,3.184909939232647,-0.03611266050935639
10208,2023,6.979083462365033,-0.012610253686126935
10209,2000,0.008468172967348017,0.0019896279259505067
10209,2001,0.0,0.0
10209,2002,0.030830358634246793,-0.002923633482528923
10209,2003,0.025667618154667293,-0.002991859172700987
10209,2004,0.032592299014153864,-0.000516033363816561
10209,2005,0.04162733187650427,0.0031350679141258346
10209,2006,0.03660883510468096,0.002457027990243491
10209,2007,0.06337584403375596,0.010929597170105845
10209,2008,0.04025615781066542,0.0053858755043744025
10209,2009,0.03195600260143949,-0.0023683066693577556
10209,2010,0.05096542570171159,0.0021405203008925543
10209,2011,0.043968404852589967,0.001107536050112171
10209,2012,0.009789232494037022,-0.008444357867602456
10209,2013,0.007186610854683758,-0.01532582251576229
10209,2014,0.049895533569830834,-0.018392918959511645
10209,2015,0.08238371074935494,-0.019482912026712523
10209,2016,0.1524717655708739,-0.020861439200698797
10209,2017,0.19495893002076178,-0.01812317921833551
10209,2018,0.34077600711672185,-0.018853707624804452
10209,2019,0.5869446322732118,-0.017615621992684752
10209,2020,0.829429686887945,-0.018343873786340635
10209,2021,1.1356427520575207,-0.01578749526132236
10209,2022,1.4865369420797616,-0.01685536010380162
10209,2023,3.2574438796103475,-0.0058857576230057
10210,2000,0.026458036441336534,0.0062164115414833285
10210,2001,0.0,0.0
10210,2002,0.09632665220581019,-0.009134626975632828
10210,2003,0.08019613901570756,-0.009347791940940937
10210,2004,0.10183167471288387,-0.0016122993232954516
10210,2005,0.13006081335264447,0.009795234631819647
10210,2006,0.11438097651161527,0.007676760542552403
10210,2007,0.19801206203641117,0.0341485325501506
10210,2008,0.1257767046622263,0.016827678285823496
10210,2009,0.0998436244286015,-0.007399558842708825
10210,2010,0.15923683841408454,0.006687861046628094
10210,2011,0.13737528299703358,0.0034603956823922384
10210,2012,0.030585566811002406,-0.026383628327644043
10210,2013,0.022453912150364942,-0.04788413890209927
10210,2014,0.1558940577313152,-0.057467002855246384
10210,2015,0.25740041323950225,-0.060872587082682936
10210,2016,0.476384167553496,-0.06517966989090336
10210,2017,0.6091314495987085,-0.05662422556087211
10210,2018,1.0647236481107227,-0.05890669514130157
10210,2019,1.8338551337591373,-0.055038409160556315
10210,2020,2.591477638190019,-0.0573137656712595
10210,2021,3.5482125169306022,-0.049326593416561745
10210,2022,4.644549507502156,-0.05266304001793373
10210,2023,10.177587208558167,-0.01838951451214013
10301,2000,0.008962742733088072,0.0021058288846509733
10301,2001,0.0,0.0
10301,2002,0.03263095520994433,-0.003094383505248043
10301,2003,0.027166693332607888,-0.0031665938050562063
10301,2004,0.03449579883052665,-0.0005461714468293758
10301,2005,0.04405850798189666,0.003318166418354185
10301,2006,0.03874691412970216,0.0026005266837913197
10301,2007,0.06707720635337433,0.011567922382981752
10301,2008,0.04260725274162436,0.005700428737613064
10301,2009,0.03382234056849829,-0.0025066237395429303
10301,2010,0.05394197787504674,0.0022655338814908965
10301,2011,0.04653630748893861,0.001172219878248972
10301,2012,0.010360956576671935,-0.008937536751466616
10301,2013,0.007606333085272416,-0.016220902066052575
10301,2014,0.05280960044638807,-0.019467127251684764
10301,2015,0.08719519637715323,-0.02062077957785241
10301,2016,0.16137662919034898,-0.022079817372504272
10301,2017,0.20634518685810835,-0.019181633802935735
10301,2018,0.36067847139790776,-0.019954827523900136
10301,2019,0.6212241717210998,-0.018644433529232268
10301,2020,0.8778711686011468,-0.01941521767554284
10301,2021,1.2019681060642389,-0.016709538051794513
10301,2022,1.573355696260047,-0.017839769790536218
10301,2023,3.4476895515707766,-0.006229505652248457
10302,2000,0.003592795941681698,0.0008441404262022533
10302,2001,0.0,0.0
10302,2002,0.013080411537271918,-0.0012404114265847591
10302,2003,0.010890013075347498,-0.0012693575739667
10302,2004,0.013827950855472419,-0.00021893773101249193
10302,2005,0.01766124872574244,0.0013301168176652457
10302,2006,0.01553204861319489,0.001042444483123223
10302,2007,0.02688850075725821,0.004637105608067142
10302,2008,0.017079500025275376,0.002285068069479831
10302,2009,0.013557989061101708,-0.001004802644340762
10302,2010,0.02162312642092072,0.000908159608901149
10302,2011,0.01865449691754165,0.00046989486887575227
10302,2012,0.0041532825217869,-0.0035826918975098905
10302,2013,0.0030490669489996874,-0.006502294314237269
10302,2014,0.02116920275588933,-0.007803572842479237
10302,2015,0.03495297778898062,-0.008266024741300915
10302,2016,0.06468927154373347,-0.008850893148605885
10302,2017,0.08271532186151823,-0.007689130228807472
10302,2018,0.14458120542793762,-0.007999071877869794
10302,2019,0.24902329002420667,-0.0074737886731353585
10302,2020,0.35190254432114776,-0.007782764422551194
10302,2021,0.481819713239782,-0.006698168438800967
10302,2022,0.6306937651436137,-0.007151231984753262
10302,2023,1.3820373291908659,-0.002497153303693017
10303,2000,0.004148046223577918,0.0009745984920698643
10303,2001,0.0,0.0
10303,2002,0.01510192968394106,-0.0014321113743296617
10303,2003,0.012573015096082892,-0.001465531017216084
10303,2004,0.015964997805863447,-0.0002527735621689653
10303,2005,0.020390714437902423,0.0015356803258498588
10303,2006,0.01793245612614301,0.0012035495396058905
10303,2007,0.03104399632883416,0.0053537492020411
10303,2008,0.01971905912009046,0.0026382149529448687
10303,2009,0.015653314643271812,-0.0011600903257388676
10303,2010,0.024964882322335485,0.0010485115484585885
10303,2011,0.021537464622979684,0.0005425149849747266
10303,2012,0.004795153456972098,-0.004136380645306831
10303,2013,0.00352028638657233,-0.007507194344619315
10303,2014,0.024440806818162884,-0.009009579554498662
10303,2015,0.04035480162909539,-0.009543501292229141
10303,2016,0.07468670441867332,-0.010218758453390327
10303,2017,0.09549859887647916,-0.008877450355077626
10303,2018,0.16692557353952625,-0.009235292077176849
10303,2019,0.28750870757339925,-0.008628828740801642
10303,2020,0.4062874829889573,-0.008985555287854467
10303,2021,0.556282759831379,-0.007733339924797401
10303,2022,0.7281646197567102,-0.008256422382396862
10303,2023,1.5956249164294378,-0.002883076996081908
10304,2000,0.002030189475388524,0.00047700037431672984
10304,2001,0.0,0.0
10304,2002,0.007391378265777602,-0.0007009221409399899
10304,2003,0.006153644763377608,-0.0007172788070912978
10304,2004,0.007813792029566089,-0.00012371564778013874
10304,2005,0.00997988248351175,0.0007516121728297415
10304,2006,0.00877673047330692,0.0005890565043677327
10304,2007,0.015193947035246968,0.002620299943156933
10304,2008,0.009651152405828475,0.0012912286755236283
10304,2009,0.007661244096818237,-0.0005677861438543955
10304,2010,0.012218629835180878,0.0005131758412923012
10304,2011,0.01054113952626369,0.0002655245755159951
10304,2012,0.002346904917761649,-0.002024479959883209
10304,2013,0.0017229432815259451,-0.003674266420058395
10304,2014,0.011962130144595845,-0.00440958287428188
10304,2015,0.01975095964049162,-0.004670901633571547
10304,2016,0.03655411562204255,-0.005001394571181025
10304,2017,0.04674013738114662,-0.004344914523063575
10304,2018,0.08169883465783262,-0.004520053964357967
10304,2019,0.14071616388464475,-0.004223230974363428
10304,2020,0.19885038099570762,-0.0043978246125205385
10304,2021,0.27226297477842787,-0.0037849494626372134
10304,2022,0.3563875780789237,-0.004040963123753747
10304,2023,0.7809510158275332,-0.0014110721671591092
10305,2000,0.007279107142970578,0.0017102526015332009
10305,2001,0.0,0.0
10305,2002,0.026501287186765084,-0.0025131089608304204
10305,2003,0.02206347737263944,-0.0025717546817646134
10305,2004,0.028015823185772483,-0.00044357409314285835
10305,2005,0.035782194101777166,0.0026948546440186782
10305,2006,0.03146837389054522,0.00211202228192808
10305,2007,0.054476870132043845,0.009394908339434122
10305,2008,0.03460355462719528,0.004629613141607763
10305,2009,0.027468872883659533,-0.0020357588419767122
10305,2010,0.04380907141367072,0.0018399572932648847
10305,2011,0.03779454329305467,0.0009520204186374416
10305,2012,0.008414668954720246,-0.007258636061033909
10305,2013,0.006177496681726502,-0.013173833904495858
10305,2014,0.04288940910995892,-0.015810261350883665
10305,2015,0.07081573081848064,-0.01674720209971382
10305,2016,0.13106231086064588,-0.017932162189408945
10305,2017,0.16758360340205203,-0.01557839734854112
10305,2018,0.29292564962016315,-0.016206347977581748
